Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
607	0.6	-0.025	0.025	-2.5832e-03
608	0.6	-0.025	0.05	-2.6008e-03
609	0.6	-0.025	0.075	-2.5961e-03
610	0.6	-0.025	0.1	-2.6030e-03
611	0.6	0.	0.	-2.5931e-03
612	0.6	0.	0.025	-2.6042e-03
613	0.6	0.	0.05	-2.5786e-03
614	0.6	0.	0.075	-2.5816e-03
615	0.6	0.	0.1	-2.5861e-03
616	0.6	0.025	0.	-2.5912e-03
617	0.6	0.025	0.025	-2.5925e-03
618	0.6	0.025	0.05	-2.5843e-03
619	0.6	0.025	0.075	-2.5817e-03
620	0.6	0.025	0.1	-2.5852e-03
621	0.6	0.05	0.	-2.5743e-03
622	0.6	0.05	0.025	-2.5890e-03
623	0.6	0.05	0.05	-2.5914e-03
624	0.6	0.05	0.075	-2.5966e-03
625	0.6	0.05	0.1	-2.5937e-03
626	0.625	-0.05	0.	-2.8032e-03
627	0.625	-0.05	0.025	-2.7922e-03
628	0.625	-0.05	0.05	-2.7914e-03
629	0.625	-0.05	0.075	-2.7873e-03
630	0.625	-0.05	0.1	-2.7892e-03
631	0.625	-0.025	0.	-2.7807e-03
632	0.625	-0.025	0.025	-2.7843e-03
633	0.625	-0.025	0.05	-2.8046e-03
634	0.625	-0.025	0.075	-2.7824e-03
635	0.625	-0.025	0.1	-2.7684e-03
636	0.625	0.	0.	-2.7910e-03
637	0.625	0.	0.025	-2.7929e-03
638	0.625	0.	0.05	-2.7849e-03
639	0.625	0.	0.075	-2.7623e-03
640	0.625	0.	0.1	-2.7975e-03
641	0.625	0.025	0.	-2.7858e-03
642	0.625	0.025	0.025	-2.7797e-03
643	0.625	0.025	0.05	-2.7964e-03
644	0.625	0.025	0.075	-2.7607e-03
645	0.625	0.025	0.1	-2.7844e-03
646	0.625	0.05	0.	-2.7772e-03
647	0.625	0.05	0.025	-2.7998e-03
648	0.625	0.05	0.05	-2.7859e-03
649	0.625	0.05	0.075	-2.7736e-03
650	0.625	0.05	0.1	-2.7959e-03
651	0.65	-0.05	0.	-2.9493e-03
652	0.65	-0.05	0.025	-2.9847e-03
653	0.65	-0.05	0.05	-2.9636e-03
654	0.65	-0.05	0.075	-2.9731e-03
655	0.65	-0.05	0.1	-2.9758e-03
656	0.65	-0.025	0.	-2.9895e-03
657	0.65	-0.025	0.025	-3.0049e-03
658	0.65	-0.025	0.05	-2.9574e-03
659	0.65	-0.025	0.075	-2.9839e-03
660	0.65	-0.025	0.1	-3.0049e-03
661	0.65	0.	0.	-2.9718e-03
662	0.65	0.	0.025	-2.9711e-03
663	0.65	0.	0.05	-2.9814e-03
664	0.65	0.	0.075	-2.9885e-03
665	0.65	0.	0.1	-2.9865e-03
666	0.65	0.025	0.	-2.9744e-03
667	0.65	0.025	0.025	-2.9691e-03
668	0.65	0.025	0.05	-2.9943e-03
669	0.65	0.025	0.075	-2.9694e-03
670	0.65	0.025	0.1	-2.9558e-03
671	0.65	0.05	0.	-2.9613e-03
672	0.65	0.05	0.025	-2.9718e-03
673	0.65	0.05	0.05	-2.9964e-03
674	0.65	0.05	0.075	-2.9645e-03
675	0.65	0.05	0.1	-2.9968e-03
676	0.675	-0.05	0.	-3.1946e-03
677	0.675	-0.05	0.025	-3.1808e-03
678	0.675	-0.05	0.05	-3.1456e-03
679	0.675	-0.05	0.075	-3.1629e-03
680	0.675	-0.05	0.1	-3.1699e-03
681	0.675	-0.025	0.	-3.2000e-03
682	0.675	-0.025	0.025	-3.1707e-03
683	0.675	-0.025	0.05	-3.1682e-03
684	0.675	-0.025	0.075	-3.1804e-03
685	0.675	-0.025	0.1	-3.1601e-03
686	0.675	0.	0.	-3.1777e-03
687	0.675	0.	0.025	-3.1678e-03
688	0.675	0.	0.05	-3.2122e-03
689	0.675	0.	0.075	-3.1663e-03
690	0.675	0.	0.1	-3.2025e-03
691	0.675	0.025	0.	-3.1635e-03
692	0.675	0.025	0.025	-3.1813e-03
693	0.675	0.025	0.05	-3.1843e-03
694	0.675	0.025	0.075	-3.1798e-03
695	0.675	0.025	0.1	-3.1790e-03
696	0.675	0.05	0.	-3.1889e-03
697	0.675	0.05	0.025	-3.1833e-03
698	0.675	0.05	0.05	-3.1758e-03
699	0.675	0.05	0.075	-3.1694e-03
700	0.675	0.05	0.1	-3.1759e-03
701	0.7	-0.05	0.	-3.3786e-03
702	0.7	-0.05	0.025	-3.3783e-03
703	0.7	-0.05	0.05	-3.3820e-03
704	0.7	-0.05	0.075	-3.3619e-03
705	0.7	-0.05	0.1	-3.3671e-03
706	0.7	-0.025	0.	-3.3922e-03
707	0.7	-0.025	0.025	-3.3506e-03
708	0.7	-0.025	0.05	-3.3972e-03
709	0.7	-0.025	0.075	-3.3734e-03
710	0.7	-0.025	0.1	-3.4036e-03
711	0.7	0.	0.	-3.3976e-03
712	0.7	0.	0.025	-3.3766e-03
713	0.7	0.	0.05	-3.3780e-03
714	0.7	0.	0.075	-3.4025e-03
715	0.7	0.	0.1	-3.3982e-03
716	0.7	0.025	0.	-3.3942e-03
717	0.7	0.025	0.025	-3.3965e-03
718	0.7	0.025	0.05	-3.3663e-03
719	0.7	0.025	0.075	-3.3838e-03
720	0.7	0.025	0.1	-3.3706e-03
721	0.7	0.05	0.	-3.3659e-03
722	0.7	0.05	0.025	-3.3832e-03
723	0.7	0.05	0.05	-3.3754e-03
724	0.7	0.05	0.075	-3.3788e-03
725	0.7	0.05	0.1	-3.3742e-03
726	0.725	-0.05	0.	-3.5694e-03
727	0.725	-0.05	0.025	-3.6117e-03
728	0.725	-0.05	0.05	-3.5896e-03
729	0.725	-0.05	0.075	-3.5667e-03
730	0.725	-0.05	0.1	-3.5900e-03
731	0.725	-0.025	0.	-3.6092e-03
732	0.725	-0.025	0.025	-3.6011e-03
733	0.725	-0.025	0.05	-3.5799e-03
734	0.725	-0.025	0.075	-3.5803e-03
735	0.725	-0.025	0.1	-3.5737e-03
736	0.725	0.	0.	-3.5767e-03
737	0.725	0.	0.025	-3.5779e-03
738	0.725	0.	0.05	-3.5663e-03
739	0.725	0.	0.075	-3.5810e-03
740	0.725	0.	0.1	-3.5923e-03
741	0.725	0.025	0.	-3.5814e-03
742	0.725	0.025	0.025	-3.5905e-03
743	0.725	0.025	0.05	-3.6107e-03
744	0.725	0.025	0.075	-3.6137e-03
745	0.725	0.025	0.1	-3.5864e-03
746	0.725	0.05	0.	-3.6000e-03
747	0.725	0.05	0.025	-3.5850e-03
748	0.725	0.05	0.05	-3.5804e-03
749	0.725	0.05	0.075	-3.5714e-03
750	0.725	0.05	0.1	-3.5886e-03
751	0.75	-0.05	0.	-3.8133e-03
752	0.75	-0.05	0.025	-3.7775e-03
753	0.75	-0.05	0.05	-3.7925e-03
754	0.75	-0.05	0.075	-3.7918e-03
755	0.75	-0.05	0.1	-3.8006e-03
756	0.75	-0.025	0.	-3.8009e-03
757	0.75	-0.025	0.025	-3.8050e-03
758	0.75	-0.025	0.05	-3.8257e-03
759	0.75	-0.025	0.075	-3.7837e-03
760	0.75	-0.025	0.1	-3.7828e-03
761	0.75	0.	0.	-3.8006e-03
762	0.75	0.	0.025	-3.8189e-03
763	0.75	0.	0.05	-3.7747e-03
764	0.75	0.	0.075	-3.8019e-03
765	0.75	0.	0.1	-3.7938e-03
766	0.75	0.025	0.	-3.8098e-03
767	0.75	0.025	0.025	-3.8064e-03
768	0.75	0.025	0.05	-3.7976e-03
769	0.75	0.025	0.075	-3.8043e-03
770	0.75	0.025	0.1	-3.7869e-03
771	0.75	0.05	0.	-3.8090e-03
772	0.75	0.05	0.025	-3.8179e-03
773	0.75	0.05	0.05	-3.7984e-03
774	0.75	0.05	0.075	-3.7907e-03
775	0.75	0.05	0.1	-3.7947e-03
776	0.775	-0.05	0.	-4.0218e-03
777	0.775	-0.05	0.025	-4.0085e-03
778	0.775	-0.05	0.05	-3.9899e-03
779	0.775	-0.05	0.075	-4.0244e-03
780	0.775	-0.05	0.1	-3.9934e-03
781	0.775	-0.025	0.	-4.0160e-03
782	0.775	-0.025	0.025	-3.9792e-03
783	0.775	-0.025	0.05	-4.0109e-03
784	0.775	-0.025	0.075	-4.0081e-03
785	0.775	-0.025	0.1	-3.9776e-03
786	0.775	0.	0.	-4.0145e-03
787	0.775	0.	0.025	-3.9915e-03
788	0.775	0.	0.05	-4.0105e-03
789	0.775	0.	0.075	-4.0026e-03
790	0.775	0.	0.1	-3.9854e-03
791	0.775	0.025	0.	-3.9924e-03
792	0.775	0.025	0.025	-3.9937e-03
793	0.775	0.025	0.05	-4.0249e-03
794	0.775	0.025	0.075	-4.0226e-03
795	0.775	0.025	0.1	-4.0444e-03
796	0.775	0.05	0.	-4.0010e-03
797	0.775	0.05	0.025	-4.0004e-03
798	0.775	0.05	0.05	-4.0113e-03
799	0.775	0.05	0.075	-4.0035e-03
800	0.775	0.05	0.1	-3.9998e-03
801	0.8	-0.05	0.	-4.2249e-03
802	0.8	-0.05	0.025	-4.2359e-03
803	0.8	-0.05	0.05	-4.1883e-03
804	0.8	-0.05	0.075	-4.2143e-03
805	0.8	-0.05	0.1	-4.2003e-03
806	0.8	-0.025	0.	-4.2214e-03
807	0.8	-0.025	0.025	-4.2313e-03
808	0.8	-0.025	0.05	-4.2429e-03
809	0.8	-0.025	0.075	-4.2167e-03
810	0.8	-0.025	0.1	-4.2258e-03
811	0.8	0.	0.	-4.1956e-03
812	0.8	0.	0.025	-4.2095e-03
813	0.8	0.	0.05	-4.2275e-03
814	0.8	0.	0.075	-4.2010e-03
815	0.8	0.	0.1	-4.2449e-03
816	0.8	0.025	0.	-4.2328e-03
817	0.8	0.025	0.025	-4.2087e-03
818	0.8	0.025	0.05	-4.1990e-03
819	0.8	0.025	0.075	-4.2118e-03
820	0.8	0.025	0.1	-4.2088e-03
821	0.8	0.05	0.	-4.2034e-03
822	0.8	0.05	0.025	-4.2002e-03
823	0.8	0.05	0.05	-4.2201e-03
824	0.8	0.05	0.075	-4.2364e-03
825	0.8	0.05	0.1	-4.2120e-03
826	0.825	-0.05	0.	-4.4490e-03
827	0.825	-0.05	0.025	-4.4353e-03
828	0.825	-0.05	0.05	-4.4520e-03
829	0.825	-0.05	0.075	-4.4271e-03
830	0.825	-0.05	0.1	-4.4461e-03
831	0.825	-0.025	0.	-4.4432e-03
832	0.825	-0.025	0.025	-4.4653e-03
833	0.825	-0.025	0.05	-4.4510e-03
834	0.825	-0.025	0.075	-4.4456e-03
835	0.825	-0.025	0.1	-4.4150e-03
836	0.825	0.	0.	-4.4317e-03
837	0.825	0.	0.025	-4.4269e-03
838	0.825	0.	0.05	-4.4265e-03
839	0.825	0.	0.075	-4.4414e-03
840	0.825	0.	0.1	-4.4454e-03
841	0.825	0.025	0.	-4.4461e-03
842	0.825	0.025	0.025	-4.4635e-03
843	0.825	0.025	0.05	-4.4497e-03
844	0.825	0.025	0.075	-4.4193e-03
845	0.825	0.025	0.1	-4.4447e-03
846	0.825	0.05	0.	-4.4515e-03
847	0.825	0.05	0.025	-4.4635e-03
848	0.825	0.05	0.05	-4.4383e-03
849	0.825	0.05	0.075	-4.4385e-03
850	0.825	0.05	0.1	-4.4602e-03
851	0.85	-0.05	0.	-4.6635e-03
852	0.85	-0.05	0.025	-4.6303e-03
853	0.85	-0.05	0.05	-4.6263e-03
854	0.85	-0.05	0.075	-4.6944e-03
855	0.85	-0.05	0.1	-4.6282e-03
856	0.85	-0.025	0.	-4.6570e-03
857	0.85	-0.025	0.025	-4.6766e-03
858	0.85	-0.025	0.05	-4.6272e-03
859	0.85	-0.025	0.075	-4.6400e-03
860	0.85	-0.025	0.1	-4.6369e-03
861	0.85	0.	0.	-4.6937e-03
862	0.85	0.	0.025	-4.6977e-03
863	0.85	0.	0.05	-4.6464e-03
864	0.85	0.	0.075	-4.6709e-03
865	0.85	0.	0.1	-4.6659e-03
866	0.85	0.025	0.	-4.6549e-03
867	0.85	0.025	0.025	-4.6298e-03
868	0.85	0.025	0.05	-4.7031e-03
869	0.85	0.025	0.075	-4.6263e-03
870	0.85	0.025	0.1	-4.6641e-03
871	0.85	0.05	0.	-4.6481e-03
872	0.85	0.05	0.025	-4.6789e-03
873	0.85	0.05	0.05	-4.6759e-03
874	0.85	0.05	0.075	-4.6419e-03
875	0.85	0.05	0.1	-4.6454e-03
876	0.875	-0.05	0.	-4.8506e-03
877	0.875	-0.05	0.025	-4.8847e-03
878	0.875	-0.05	0.05	-4.8947e-03
879	0.875	-0.05	0.075	-4.8722e-03
880	0.875	-0.05	0.1	-4.8761e-03
881	0.875	-0.025	0.	-4.9181e-03
882	0.875	-0.025	0.025	-4.8991e-03
883	0.875	-0.025	0.05	-4.9072e-03
884	0.875	-0.025	0.075	-4.8371e-03
885	0.875	-0.025	0.1	-4.8915e-03
886	0.875	0.	0.	-4.8858e-03
887	0.875	0.	0.025	-4.8564e-03
888	0.875	0.	0.05	-4.8605e-03
889	0.875	0.	0.075	-4.8766e-03
890	0.875	0.	0.1	-4.8547e-03
891	0.875	0.025	0.	-4.8653e-03
892	0.875	0.025	0.025	-4.8718e-03
893	0.875	0.025	0.05	-4.8921e-03
894	0.875	0.025	0.075	-4.8671e-03
895	0.875	0.025	0.1	-4.8721e-03
896	0.875	0.05	0.	-4.9009e-03
897	0.875	0.05	0.025	-4.8464e-03
898	0.875	0.05	0.05	-4.8853e-03
899	0.875	0.05	0.075	-4.8885e-03
900	0.875	0.05	0.1	-4.8890e-03
901	0.9	-0.05	0.	-5.0928e-03
902	0.9	-0.05	0.025	-5.0813e-03
903	0.9	-0.05	0.05	-5.1340e-03
904	0.9	-0.05	0.075	-5.0855e-03
905	0.9	-0.05	0.1	-5.0802e-03
906	0.9	-0.025	0.	-5.1034e-03
907	0.9	-0.025	0.025	-5.0879e-03
908	0.9	-0.025	0.05	-5.1244e-03
909	0.9	-0.025	0.075	-5.0976e-03
910	0.9	-0.025	0.1	-5.1271e-03
911	0.9	0.	0.	-5.1122e-03
912	0.9	0.	0.025	-5.0951e-03
913	0.9	0.	0.05	-5.1257e-03
914	0.9	0.	0.075	-5.0897e-03
915	0.9	0.	0.1	-5.0965e-03
916	0.9	0.025	0.	-5.1138e-03
917	0.9	0.025	0.025	-5.1076e-03
918	0.9	0.025	0.05	-5.0892e-03
919	0.9	0.025	0.075	-5.0716e-03
920	0.9	0.025	0.1	-5.1026e-03
921	0.9	0.05	0.	-5.0882e-03
922	0.9	0.05	0.025	-5.1036e-03
923	0.9	0.05	0.05	-5.0944e-03
924	0.9	0.05	0.075	-5.0884e-03
925	0.9	0.05	0.1	-5.0975e-03
926	0.925	-0.05	0.	-5.3247e-03
927	0.925	-0.05	0.025	-5.3411e-03
928	0.925	-0.05	0.05	-5.3353e-03
929	0.925	-0.05	0.075	-5.3709e-03
930	0.925	-0.05	0.1	-5.3293e-03
931	0.925	-0.025	0.	-5.3119e-03
932	0.925	-0.025	0.025	-5.3227e-03
933	0.925	-0.025	0.05	-5.3384e-03
934	0.925	-0.025	0.075	-5.3476e-03
935	0.925	-0.025	0.1	-5.3548e-03
936	0.925	0.	0.	-5.3046e-03
937	0.925	0.	0.025	-5.3536e-03
938	0.925	0.	0.05	-5.3253e-03
939	0.925	0.	0.075	-5.3065e-03
940	0.925	0.	0.1	-5.3219e-03
941	0.925	0.025	0.	-5.3521e-03
942	0.925	0.025	0.025	-5.3360e-03
943	0.925	0.025	0.05	-5.3004e-03
944	0.925	0.025	0.075	-5.3006e-03
945	0.925	0.025	0.1	-5.3000e-03
946	0.925	0.05	0.	-5.3107e-03
947	0.925	0.05	0.025	-5.3279e-03
948	0.925	0.05	0.05	-5.3023e-03
949	0.925	0.05	0.075	-5.3171e-03
950	0.925	0.05	0.1	-5.3561e-03
951	0.95	-0.05	0.	-5.5863e-03
952	0.95	-0.05	0.025	-5.5848e-03
953	0.95	-0.05	0.05	-5.5105e-03
954	0.95	-0.05	0.075	-5.5875e-03
955	0.95	-0.05	0.1	-5.5524e-03
956	0.95	-0.025	0.	-5.5521e-03
957	0.95	-0.025	0.025	-5.5732e-03
958	0.95	-0.025	0.05	-5.5660e-03
959	0.95	-0.025	0.075	-5.5089e-03
960	0.95	-0.025	0.1	-5.5368e-03
961	0.95	0.	0.	-5.5422e-03
962	0.95	0.	0.025	-5.5208e-03
963	0.95	0.	0.05	-5.5725e-03
964	0.95	0.	0.075	-5.5823e-03
965	0.95	0.	0.1	-5.5501e-03
966	0.95	0.025	0.	-5.5570e-03
967	0.95	0.025	0.025	-5.5501e-03
968	0.95	0.025	0.05	-5.5526e-03
969	0.95	0.025	0.075	-5.5752e-03
970	0.95	0.025	0.1	-5.5112e-03
971	0.95	0.05	0.	-5.5612e-03
972	0.95	0.05	0.025	-5.5506e-03
973	0.95	0.05	0.05	-5.5345e-03
974	0.95	0.05	0.075	-5.5392e-03
975	0.95	0.05	0.1	-5.5911e-03
976	0.975	-0.05	0.	-5.7444e-03
977	0.975	-0.05	0.025	-5.7712e-03
978	0.975	-0.05	0.05	-5.8127e-03
979	0.975	-0.05	0.075	-5.7457e-03
980	0.975	-0.05	0.1	-5.7645e-03
981	0.975	-0.025	0.	-5.7760e-03
982	0.975	-0.025	0.025	-5.7846e-03
983	0.975	-0.025	0.05	-5.7732e-03
984	0.975	-0.025	0.075	-5.7544e-03
985	0.975	-0.025	0.1	-5.7854e-03
986	0.975	0.	0.	-5.7727e-03
987	0.975	0.	0.025	-5.7895e-03
988	0.975	0.	0.05	-5.7964e-03
989	0.975	0.	0.075	-5.7407e-03
990	0.975	0.	0.1	-5.7989e-03
991	0.975	0.025	0.	-5.7692e-03
992	0.975	0.025	0.025	-5.7941e-03
993	0.975	0.025	0.05	-5.7865e-03
994	0.975	0.025	0.075	-5.8179e-03
995	0.975	0.025	0.1	-5.7752e-03
996	0.975	0.05	0.	-5.7657e-03
997	0.975	0.05	0.025	-5.7632e-03
998	0.975	0.05	0.05	-5.7511e-03
999	0.975	0.05	0.075	-5.7937e-03
1000	0.975	0.05	0.1	-5.7496e-03
1001	1	-0.05	0.	-6.0192e-03
1002	1	-0.05	0.025	-5.9946e-03
1003	1	-0.05	0.05	-5.9577e-03
1004	1	-0.05	0.075	-6.0357e-03
1005	1	-0.05	0.1	-5.9190e-03
1006	1	-0.025	0.	-5.9980e-03
1007	1	-0.025	0.025	-6.0056e-03
1008	1	-0.025	0.05	-5.9447e-03
1009	1	-0.025	0.075	-6.0106e-03
1010	1	-0.025	0.1	-5.9839e-03
1011	1	0.	0.	-5.9940e-03
1012	1	0.	0.025	-6.0322e-03
1013	1	0.	0.05	-6.0034e-03
1014	1	0.	0.075	-5.9916e-03
1015	1	0.	0.1	-5.9959e-03
1016	1	0.025	0.	-6.0426e-03
1017	1	0.025	0.025	-6.0097e-03
1018	1	0.025	0.05	-5.9788e-03
1019	1	0.025	0.075	-5.9883e-03
1020	1	0.025	0.1	-5.9714e-03
1021	1	0.05	0.	-5.9892e-03
1022	1	0.05	0.025	-6.0386e-03
1023	1	0.05	0.05	-5.9960e-03
1024	1	0.05	0.075	-5.9679e-03
1025	1	0.05	0.1	-6.0103e-03
