Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
633	0.625	-0.025	0.05	3.9689e+08
634	0.625	-0.025	0.075	4.0056e+08
635	0.625	-0.025	0.1	3.9760e+08
636	0.625	0.	0.	4.3366e+08
637	0.625	0.	0.025	4.3763e+08
638	0.625	0.	0.05	4.3165e+08
639	0.625	0.	0.075	4.3551e+08
640	0.625	0.	0.1	4.3302e+08
641	0.625	0.025	0.	4.6286e+08
642	0.625	0.025	0.025	4.6524e+08
643	0.625	0.025	0.05	4.6501e+08
644	0.625	0.025	0.075	4.6053e+08
645	0.625	0.025	0.1	4.6750e+08
646	0.625	0.05	0.	5.0213e+08
647	0.625	0.05	0.025	5.0275e+08
648	0.625	0.05	0.05	5.0521e+08
649	0.625	0.05	0.075	5.0331e+08
650	0.625	0.05	0.1	4.9709e+08
651	0.65	-0.05	0.	3.6785e+08
652	0.65	-0.05	0.025	3.7148e+08
653	0.65	-0.05	0.05	3.7015e+08
654	0.65	-0.05	0.075	3.6895e+08
655	0.65	-0.05	0.1	3.6642e+08
656	0.65	-0.025	0.	3.9884e+08
657	0.65	-0.025	0.025	4.0241e+08
658	0.65	-0.025	0.05	3.9429e+08
659	0.65	-0.025	0.075	3.9304e+08
660	0.65	-0.025	0.1	4.0276e+08
661	0.65	0.	0.	4.3023e+08
662	0.65	0.	0.025	4.3369e+08
663	0.65	0.	0.05	4.3752e+08
664	0.65	0.	0.075	4.2857e+08
665	0.65	0.	0.1	4.2630e+08
666	0.65	0.025	0.	4.6251e+08
667	0.65	0.025	0.025	4.6100e+08
668	0.65	0.025	0.05	4.6344e+08
669	0.65	0.025	0.075	4.6553e+08
670	0.65	0.025	0.1	4.6475e+08
671	0.65	0.05	0.	4.9518e+08
672	0.65	0.05	0.025	4.9919e+08
673	0.65	0.05	0.05	4.9766e+08
674	0.65	0.05	0.075	4.9428e+08
675	0.65	0.05	0.1	4.9752e+08
676	0.675	-0.05	0.	3.6888e+08
677	0.675	-0.05	0.025	3.7668e+08
678	0.675	-0.05	0.05	3.7357e+08
679	0.675	-0.05	0.075	3.6991e+08
680	0.675	-0.05	0.1	3.7226e+08
681	0.675	-0.025	0.	4.0614e+08
682	0.675	-0.025	0.025	4.0032e+08
683	0.675	-0.025	0.05	4.0412e+08
684	0.675	-0.025	0.075	4.0562e+08
685	0.675	-0.025	0.1	4.0287e+08
686	0.675	0.	0.	4.2908e+08
687	0.675	0.	0.025	4.3185e+08
688	0.675	0.	0.05	4.2720e+08
689	0.675	0.	0.075	4.3038e+08
690	0.675	0.	0.1	4.2824e+08
691	0.675	0.025	0.	4.6111e+08
692	0.675	0.025	0.025	4.5660e+08
693	0.675	0.025	0.05	4.6159e+08
694	0.675	0.025	0.075	4.6547e+08
695	0.675	0.025	0.1	4.6570e+08
696	0.675	0.05	0.	4.8561e+08
697	0.675	0.05	0.025	4.8789e+08
698	0.675	0.05	0.05	4.9385e+08
699	0.675	0.05	0.075	4.9326e+08
700	0.675	0.05	0.1	4.8809e+08
701	0.7	-0.05	0.	3.7653e+08
702	0.7	-0.05	0.025	3.7825e+08
703	0.7	-0.05	0.05	3.7246e+08
704	0.7	-0.05	0.075	3.7959e+08
705	0.7	-0.05	0.1	3.8128e+08
706	0.7	-0.025	0.	4.0378e+08
707	0.7	-0.025	0.025	4.0044e+08
708	0.7	-0.025	0.05	4.0962e+08
709	0.7	-0.025	0.075	4.0575e+08
710	0.7	-0.025	0.1	4.0734e+08
711	0.7	0.	0.	4.2750e+08
712	0.7	0.	0.025	4.2752e+08
713	0.7	0.	0.05	4.3350e+08
714	0.7	0.	0.075	4.3562e+08
715	0.7	0.	0.1	4.2817e+08
716	0.7	0.025	0.	4.5866e+08
717	0.7	0.025	0.025	4.5321e+08
718	0.7	0.025	0.05	4.5646e+08
719	0.7	0.025	0.075	4.5809e+08
720	0.7	0.025	0.1	4.6083e+08
721	0.7	0.05	0.	4.7781e+08
722	0.7	0.05	0.025	4.9113e+08
723	0.7	0.05	0.05	4.8534e+08
724	0.7	0.05	0.075	4.9103e+08
725	0.7	0.05	0.1	4.8872e+08
726	0.725	-0.05	0.	3.8511e+08
727	0.725	-0.05	0.025	3.8868e+08
728	0.725	-0.05	0.05	3.8011e+08
729	0.725	-0.05	0.075	3.8291e+08
730	0.725	-0.05	0.1	3.7947e+08
731	0.725	-0.025	0.	4.0696e+08
732	0.725	-0.025	0.025	4.0964e+08
733	0.725	-0.025	0.05	4.1097e+08
734	0.725	-0.025	0.075	4.0605e+08
735	0.725	-0.025	0.1	4.0337e+08
736	0.725	0.	0.	4.3232e+08
737	0.725	0.	0.025	4.2912e+08
738	0.725	0.	0.05	4.3007e+08
739	0.725	0.	0.075	4.3439e+08
740	0.725	0.	0.1	4.3375e+08
741	0.725	0.025	0.	4.5984e+08
742	0.725	0.025	0.025	4.5556e+08
743	0.725	0.025	0.05	4.6047e+08
744	0.725	0.025	0.075	4.5684e+08
745	0.725	0.025	0.1	4.5575e+08
746	0.725	0.05	0.	4.7727e+08
747	0.725	0.05	0.025	4.7345e+08
748	0.725	0.05	0.05	4.7548e+08
749	0.725	0.05	0.075	4.8233e+08
750	0.725	0.05	0.1	4.7800e+08
751	0.75	-0.05	0.	3.8191e+08
752	0.75	-0.05	0.025	3.8570e+08
753	0.75	-0.05	0.05	3.8787e+08
754	0.75	-0.05	0.075	3.8829e+08
755	0.75	-0.05	0.1	3.8691e+08
756	0.75	-0.025	0.	4.0934e+08
757	0.75	-0.025	0.025	4.0778e+08
758	0.75	-0.025	0.05	4.1162e+08
759	0.75	-0.025	0.075	4.0896e+08
760	0.75	-0.025	0.1	4.0929e+08
761	0.75	0.	0.	4.3566e+08
762	0.75	0.	0.025	4.3481e+08
763	0.75	0.	0.05	4.3143e+08
764	0.75	0.	0.075	4.3094e+08
765	0.75	0.	0.1	4.3091e+08
766	0.75	0.025	0.	4.4719e+08
767	0.75	0.025	0.025	4.5853e+08
768	0.75	0.025	0.05	4.5205e+08
769	0.75	0.025	0.075	4.5765e+08
770	0.75	0.025	0.1	4.5469e+08
771	0.75	0.05	0.	4.8231e+08
772	0.75	0.05	0.025	4.7902e+08
773	0.75	0.05	0.05	4.8048e+08
774	0.75	0.05	0.075	4.7474e+08
775	0.75	0.05	0.1	4.7209e+08
776	0.775	-0.05	0.	3.9196e+08
777	0.775	-0.05	0.025	3.8550e+08
778	0.775	-0.05	0.05	3.9003e+08
779	0.775	-0.05	0.075	3.8777e+08
780	0.775	-0.05	0.1	3.8887e+08
781	0.775	-0.025	0.	4.1375e+08
782	0.775	-0.025	0.025	4.1354e+08
783	0.775	-0.025	0.05	4.1126e+08
784	0.775	-0.025	0.075	4.1285e+08
785	0.775	-0.025	0.1	4.1001e+08
786	0.775	0.	0.	4.4046e+08
787	0.775	0.	0.025	4.3311e+08
788	0.775	0.	0.05	4.3003e+08
789	0.775	0.	0.075	4.3510e+08
790	0.775	0.	0.1	4.3636e+08
791	0.775	0.025	0.	4.4949e+08
792	0.775	0.025	0.025	4.4715e+08
793	0.775	0.025	0.05	4.4787e+08
794	0.775	0.025	0.075	4.4986e+08
795	0.775	0.025	0.1	4.5209e+08
796	0.775	0.05	0.	4.6634e+08
797	0.775	0.05	0.025	4.7092e+08
798	0.775	0.05	0.05	4.7171e+08
799	0.775	0.05	0.075	4.7373e+08
800	0.775	0.05	0.1	4.7481e+08
801	0.8	-0.05	0.	3.9727e+08
802	0.8	-0.05	0.025	4.0168e+08
803	0.8	-0.05	0.05	3.9947e+08
804	0.8	-0.05	0.075	3.9670e+08
805	0.8	-0.05	0.1	3.9293e+08
806	0.8	-0.025	0.	4.1180e+08
807	0.8	-0.025	0.025	4.0931e+08
808	0.8	-0.025	0.05	4.1455e+08
809	0.8	-0.025	0.075	4.1514e+08
810	0.8	-0.025	0.1	4.1700e+08
811	0.8	0.	0.	4.3299e+08
812	0.8	0.	0.025	4.3571e+08
813	0.8	0.	0.05	4.3578e+08
814	0.8	0.	0.075	4.2852e+08
815	0.8	0.	0.1	4.3028e+08
816	0.8	0.025	0.	4.5000e+08
817	0.8	0.025	0.025	4.4750e+08
818	0.8	0.025	0.05	4.4916e+08
819	0.8	0.025	0.075	4.5112e+08
820	0.8	0.025	0.1	4.4959e+08
821	0.8	0.05	0.	4.6800e+08
822	0.8	0.05	0.025	4.6447e+08
823	0.8	0.05	0.05	4.6990e+08
824	0.8	0.05	0.075	4.6962e+08
825	0.8	0.05	0.1	4.6515e+08
826	0.825	-0.05	0.	3.9636e+08
827	0.825	-0.05	0.025	4.0444e+08
828	0.825	-0.05	0.05	4.0610e+08
829	0.825	-0.05	0.075	4.0125e+08
830	0.825	-0.05	0.1	3.9934e+08
831	0.825	-0.025	0.	4.1978e+08
832	0.825	-0.025	0.025	4.1786e+08
833	0.825	-0.025	0.05	4.1559e+08
834	0.825	-0.025	0.075	4.1952e+08
835	0.825	-0.025	0.1	4.1359e+08
836	0.825	0.	0.	4.2968e+08
837	0.825	0.	0.025	4.3333e+08
838	0.825	0.	0.05	4.3247e+08
839	0.825	0.	0.075	4.3427e+08
840	0.825	0.	0.1	4.3620e+08
841	0.825	0.025	0.	4.4223e+08
842	0.825	0.025	0.025	4.4793e+08
843	0.825	0.025	0.05	4.5460e+08
844	0.825	0.025	0.075	4.4565e+08
845	0.825	0.025	0.1	4.4523e+08
846	0.825	0.05	0.	4.5519e+08
847	0.825	0.05	0.025	4.6388e+08
848	0.825	0.05	0.05	4.6565e+08
849	0.825	0.05	0.075	4.6565e+08
850	0.825	0.05	0.1	4.5965e+08
851	0.85	-0.05	0.	4.0497e+08
852	0.85	-0.05	0.025	4.0572e+08
853	0.85	-0.05	0.05	4.0517e+08
854	0.85	-0.05	0.075	4.0145e+08
855	0.85	-0.05	0.1	4.0525e+08
856	0.85	-0.025	0.	4.1581e+08
857	0.85	-0.025	0.025	4.1227e+08
858	0.85	-0.025	0.05	4.2082e+08
859	0.85	-0.025	0.075	4.1901e+08
860	0.85	-0.025	0.1	4.2052e+08
861	0.85	0.	0.	4.3022e+08
862	0.85	0.	0.025	4.3424e+08
863	0.85	0.	0.05	4.3560e+08
864	0.85	0.	0.075	4.3813e+08
865	0.85	0.	0.1	4.3488e+08
866	0.85	0.025	0.	4.4691e+08
867	0.85	0.025	0.025	4.4062e+08
868	0.85	0.025	0.05	4.4516e+08
869	0.85	0.025	0.075	4.4047e+08
870	0.85	0.025	0.1	4.4262e+08
871	0.85	0.05	0.	4.6618e+08
872	0.85	0.05	0.025	4.5524e+08
873	0.85	0.05	0.05	4.5040e+08
874	0.85	0.05	0.075	4.6199e+08
875	0.85	0.05	0.1	4.5653e+08
876	0.875	-0.05	0.	4.1202e+08
877	0.875	-0.05	0.025	4.0567e+08
878	0.875	-0.05	0.05	4.0810e+08
879	0.875	-0.05	0.075	4.1342e+08
880	0.875	-0.05	0.1	4.0517e+08
881	0.875	-0.025	0.	4.2022e+08
882	0.875	-0.025	0.025	4.2177e+08
883	0.875	-0.025	0.05	4.1837e+08
884	0.875	-0.025	0.075	4.2161e+08
885	0.875	-0.025	0.1	4.2084e+08
886	0.875	0.	0.	4.3392e+08
887	0.875	0.	0.025	4.3844e+08
888	0.875	0.	0.05	4.4132e+08
889	0.875	0.	0.075	4.3367e+08
890	0.875	0.	0.1	4.3169e+08
891	0.875	0.025	0.	4.4485e+08
892	0.875	0.025	0.025	4.4246e+08
893	0.875	0.025	0.05	4.3766e+08
894	0.875	0.025	0.075	4.4312e+08
895	0.875	0.025	0.1	4.4713e+08
896	0.875	0.05	0.	4.4917e+08
897	0.875	0.05	0.025	4.5092e+08
898	0.875	0.05	0.05	4.5238e+08
899	0.875	0.05	0.075	4.5585e+08
900	0.875	0.05	0.1	4.6314e+08
901	0.9	-0.05	0.	4.1132e+08
902	0.9	-0.05	0.025	4.1430e+08
903	0.9	-0.05	0.05	4.1402e+08
904	0.9	-0.05	0.075	4.1300e+08
905	0.9	-0.05	0.1	4.1384e+08
906	0.9	-0.025	0.	4.2147e+08
907	0.9	-0.025	0.025	4.3232e+08
908	0.9	-0.025	0.05	4.2558e+08
909	0.9	-0.025	0.075	4.2150e+08
910	0.9	-0.025	0.1	4.2705e+08
911	0.9	0.	0.	4.3296e+08
912	0.9	0.	0.025	4.3227e+08
913	0.9	0.	0.05	4.3144e+08
914	0.9	0.	0.075	4.3121e+08
915	0.9	0.	0.1	4.2785e+08
916	0.9	0.025	0.	4.3513e+08
917	0.9	0.025	0.025	4.4235e+08
918	0.9	0.025	0.05	4.4036e+08
919	0.9	0.025	0.075	4.4413e+08
920	0.9	0.025	0.1	4.3790e+08
921	0.9	0.05	0.	4.4605e+08
922	0.9	0.05	0.025	4.5279e+08
923	0.9	0.05	0.05	4.4894e+08
924	0.9	0.05	0.075	4.5308e+08
925	0.9	0.05	0.1	4.5012e+08
926	0.925	-0.05	0.	4.2479e+08
927	0.925	-0.05	0.025	4.2103e+08
928	0.925	-0.05	0.05	4.1987e+08
929	0.925	-0.05	0.075	4.2118e+08
930	0.925	-0.05	0.1	4.1759e+08
931	0.925	-0.025	0.	4.1970e+08
932	0.925	-0.025	0.025	4.2652e+08
933	0.925	-0.025	0.05	4.3190e+08
934	0.925	-0.025	0.075	4.1750e+08
935	0.925	-0.025	0.1	4.2689e+08
936	0.925	0.	0.	4.2676e+08
937	0.925	0.	0.025	4.3199e+08
938	0.925	0.	0.05	4.3234e+08
939	0.925	0.	0.075	4.3465e+08
940	0.925	0.	0.1	4.3280e+08
941	0.925	0.025	0.	4.4361e+08
942	0.925	0.025	0.025	4.4288e+08
943	0.925	0.025	0.05	4.3810e+08
944	0.925	0.025	0.075	4.4263e+08
945	0.925	0.025	0.1	4.3769e+08
946	0.925	0.05	0.	4.4377e+08
947	0.925	0.05	0.025	4.4121e+08
948	0.925	0.05	0.05	4.5018e+08
949	0.925	0.05	0.075	4.4443e+08
950	0.925	0.05	0.1	4.3687e+08
951	0.95	-0.05	0.	4.2483e+08
952	0.95	-0.05	0.025	4.2153e+08
953	0.95	-0.05	0.05	4.2199e+08
954	0.95	-0.05	0.075	4.2221e+08
955	0.95	-0.05	0.1	4.2186e+08
956	0.95	-0.025	0.	4.3687e+08
957	0.95	-0.025	0.025	4.3323e+08
958	0.95	-0.025	0.05	4.2993e+08
959	0.95	-0.025	0.075	4.2837e+08
960	0.95	-0.025	0.1	4.3140e+08
961	0.95	0.	0.	4.3291e+08
962	0.95	0.	0.025	4.3489e+08
963	0.95	0.	0.05	4.3400e+08
964	0.95	0.	0.075	4.3251e+08
965	0.95	0.	0.1	4.3532e+08
966	0.95	0.025	0.	4.3507e+08
967	0.95	0.025	0.025	4.3674e+08
968	0.95	0.025	0.05	4.3312e+08
969	0.95	0.025	0.075	4.3352e+08
970	0.95	0.025	0.1	4.2771e+08
971	0.95	0.05	0.	4.4261e+08
972	0.95	0.05	0.025	4.4358e+08
973	0.95	0.05	0.05	4.4483e+08
974	0.95	0.05	0.075	4.3711e+08
975	0.95	0.05	0.1	4.4255e+08
976	0.975	-0.05	0.	4.2750e+08
977	0.975	-0.05	0.025	4.3002e+08
978	0.975	-0.05	0.05	4.2527e+08
979	0.975	-0.05	0.075	4.2635e+08
980	0.975	-0.05	0.1	4.2219e+08
981	0.975	-0.025	0.	4.2732e+08
982	0.975	-0.025	0.025	4.2980e+08
983	0.975	-0.025	0.05	4.3039e+08
984	0.975	-0.025	0.075	4.2399e+08
985	0.975	-0.025	0.1	4.2803e+08
986	0.975	0.	0.	4.3262e+08
987	0.975	0.	0.025	4.3694e+08
988	0.975	0.	0.05	4.2915e+08
989	0.975	0.	0.075	4.3376e+08
990	0.975	0.	0.1	4.3013e+08
991	0.975	0.025	0.	4.3274e+08
992	0.975	0.025	0.025	4.3124e+08
993	0.975	0.025	0.05	4.3066e+08
994	0.975	0.025	0.075	4.3264e+08
995	0.975	0.025	0.1	4.3793e+08
996	0.975	0.05	0.	4.3386e+08
997	0.975	0.05	0.025	4.3332e+08
998	0.975	0.05	0.05	4.3723e+08
999	0.975	0.05	0.075	4.3652e+08
1000	0.975	0.05	0.1	4.3626e+08
1001	1	-0.05	0.	4.3288e+08
1002	1	-0.05	0.025	4.2851e+08
1003	1	-0.05	0.05	4.2889e+08
1004	1	-0.05	0.075	4.3541e+08
1005	1	-0.05	0.1	4.3150e+08
1006	1	-0.025	0.	4.3410e+08
1007	1	-0.025	0.025	4.3627e+08
1008	1	-0.025	0.05	4.3496e+08
1009	1	-0.025	0.075	4.2731e+08
1010	1	-0.025	0.1	4.3164e+08
1011	1	0.	0.	4.3567e+08
1012	1	0.	0.025	4.3388e+08
1013	1	0.	0.05	4.3271e+08
1014	1	0.	0.075	4.2640e+08
1015	1	0.	0.1	4.2994e+08
1016	1	0.025	0.	4.3228e+08
1017	1	0.025	0.025	4.2711e+08
1018	1	0.025	0.05	4.3478e+08
1019	1	0.025	0.075	4.3163e+08
1020	1	0.025	0.1	4.2520e+08
1021	1	0.05	0.	4.3004e+08
1022	1	0.05	0.025	4.3101e+08
1023	1	0.05	0.05	4.3155e+08
1024	1	0.05	0.075	4.3691e+08
1025	1	0.05	0.1	4.3400e+08
