Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
632	0.625	-0.025	0.025	1.1022e+08
633	0.625	-0.025	0.05	1.1088e+08
634	0.625	-0.025	0.075	1.0974e+08
635	0.625	-0.025	0.1	1.0967e+08
636	0.625	0.	0.	1.4588e+08
637	0.625	0.	0.025	1.4306e+08
638	0.625	0.	0.05	1.4362e+08
639	0.625	0.	0.075	1.4236e+08
640	0.625	0.	0.1	1.4327e+08
641	0.625	0.025	0.	1.7669e+08
642	0.625	0.025	0.025	1.7704e+08
643	0.625	0.025	0.05	1.7807e+08
644	0.625	0.025	0.075	1.7833e+08
645	0.625	0.025	0.1	1.7668e+08
646	0.625	0.05	0.	2.1050e+08
647	0.625	0.05	0.025	2.1287e+08
648	0.625	0.05	0.05	2.1366e+08
649	0.625	0.05	0.075	2.1309e+08
650	0.625	0.05	0.1	2.0941e+08
651	0.65	-0.05	0.	8.1578e+07
652	0.65	-0.05	0.025	8.1901e+07
653	0.65	-0.05	0.05	8.0176e+07
654	0.65	-0.05	0.075	8.1526e+07
655	0.65	-0.05	0.1	8.1109e+07
656	0.65	-0.025	0.	1.1228e+08
657	0.65	-0.025	0.025	1.1257e+08
658	0.65	-0.025	0.05	1.1280e+08
659	0.65	-0.025	0.075	1.1328e+08
660	0.65	-0.025	0.1	1.1325e+08
661	0.65	0.	0.	1.4270e+08
662	0.65	0.	0.025	1.4344e+08
663	0.65	0.	0.05	1.4408e+08
664	0.65	0.	0.075	1.4536e+08
665	0.65	0.	0.1	1.4164e+08
666	0.65	0.025	0.	1.7486e+08
667	0.65	0.025	0.025	1.7389e+08
668	0.65	0.025	0.05	1.7406e+08
669	0.65	0.025	0.075	1.7654e+08
670	0.65	0.025	0.1	1.7494e+08
671	0.65	0.05	0.	2.0410e+08
672	0.65	0.05	0.025	2.0680e+08
673	0.65	0.05	0.05	2.0953e+08
674	0.65	0.05	0.075	2.0476e+08
675	0.65	0.05	0.1	2.0766e+08
676	0.675	-0.05	0.	8.6304e+07
677	0.675	-0.05	0.025	8.5475e+07
678	0.675	-0.05	0.05	8.6489e+07
679	0.675	-0.05	0.075	8.5162e+07
680	0.675	-0.05	0.1	8.6242e+07
681	0.675	-0.025	0.	1.1558e+08
682	0.675	-0.025	0.025	1.1473e+08
683	0.675	-0.025	0.05	1.1373e+08
684	0.675	-0.025	0.075	1.1406e+08
685	0.675	-0.025	0.1	1.1314e+08
686	0.675	0.	0.	1.4451e+08
687	0.675	0.	0.025	1.4441e+08
688	0.675	0.	0.05	1.4407e+08
689	0.675	0.	0.075	1.4389e+08
690	0.675	0.	0.1	1.4517e+08
691	0.675	0.025	0.	1.7356e+08
692	0.675	0.025	0.025	1.7267e+08
693	0.675	0.025	0.05	1.7340e+08
694	0.675	0.025	0.075	1.7538e+08
695	0.675	0.025	0.1	1.7390e+08
696	0.675	0.05	0.	2.0203e+08
697	0.675	0.05	0.025	2.0245e+08
698	0.675	0.05	0.05	2.0306e+08
699	0.675	0.05	0.075	2.0199e+08
700	0.675	0.05	0.1	2.0188e+08
701	0.7	-0.05	0.	8.9994e+07
702	0.7	-0.05	0.025	9.0820e+07
703	0.7	-0.05	0.05	9.0427e+07
704	0.7	-0.05	0.075	8.9779e+07
705	0.7	-0.05	0.1	9.0469e+07
706	0.7	-0.025	0.	1.1701e+08
707	0.7	-0.025	0.025	1.1724e+08
708	0.7	-0.025	0.05	1.1718e+08
709	0.7	-0.025	0.075	1.1552e+08
710	0.7	-0.025	0.1	1.1486e+08
711	0.7	0.	0.	1.4420e+08
712	0.7	0.	0.025	1.4326e+08
713	0.7	0.	0.05	1.4258e+08
714	0.7	0.	0.075	1.4329e+08
715	0.7	0.	0.1	1.4480e+08
716	0.7	0.025	0.	1.7137e+08
717	0.7	0.025	0.025	1.7179e+08
718	0.7	0.025	0.05	1.7146e+08
719	0.7	0.025	0.075	1.7006e+08
720	0.7	0.025	0.1	1.7180e+08
721	0.7	0.05	0.	1.9870e+08
722	0.7	0.05	0.025	1.9786e+08
723	0.7	0.05	0.05	1.9807e+08
724	0.7	0.05	0.075	1.9894e+08
725	0.7	0.05	0.1	1.9711e+08
726	0.725	-0.05	0.	9.5117e+07
727	0.725	-0.05	0.025	9.4820e+07
728	0.725	-0.05	0.05	9.4501e+07
729	0.725	-0.05	0.075	9.5368e+07
730	0.725	-0.05	0.1	9.3766e+07
731	0.725	-0.025	0.	1.1892e+08
732	0.725	-0.025	0.025	1.1876e+08
733	0.725	-0.025	0.05	1.1951e+08
734	0.725	-0.025	0.075	1.2010e+08
735	0.725	-0.025	0.1	1.1855e+08
736	0.725	0.	0.	1.4686e+08
737	0.725	0.	0.025	1.4343e+08
738	0.725	0.	0.05	1.4431e+08
739	0.725	0.	0.075	1.4400e+08
740	0.725	0.	0.1	1.4404e+08
741	0.725	0.025	0.	1.6795e+08
742	0.725	0.025	0.025	1.6983e+08
743	0.725	0.025	0.05	1.6789e+08
744	0.725	0.025	0.075	1.6696e+08
745	0.725	0.025	0.1	1.6761e+08
746	0.725	0.05	0.	1.9518e+08
747	0.725	0.05	0.025	1.9495e+08
748	0.725	0.05	0.05	1.9117e+08
749	0.725	0.05	0.075	1.9444e+08
750	0.725	0.05	0.1	1.9120e+08
751	0.75	-0.05	0.	9.8984e+07
752	0.75	-0.05	0.025	9.8283e+07
753	0.75	-0.05	0.05	9.9529e+07
754	0.75	-0.05	0.075	9.9329e+07
755	0.75	-0.05	0.1	9.9582e+07
756	0.75	-0.025	0.	1.2128e+08
757	0.75	-0.025	0.025	1.2136e+08
758	0.75	-0.025	0.05	1.2041e+08
759	0.75	-0.025	0.075	1.2075e+08
760	0.75	-0.025	0.1	1.2219e+08
761	0.75	0.	0.	1.4432e+08
762	0.75	0.	0.025	1.4409e+08
763	0.75	0.	0.05	1.4509e+08
764	0.75	0.	0.075	1.4288e+08
765	0.75	0.	0.1	1.4462e+08
766	0.75	0.025	0.	1.6532e+08
767	0.75	0.025	0.025	1.6798e+08
768	0.75	0.025	0.05	1.6704e+08
769	0.75	0.025	0.075	1.6746e+08
770	0.75	0.025	0.1	1.6580e+08
771	0.75	0.05	0.	1.9147e+08
772	0.75	0.05	0.025	1.9127e+08
773	0.75	0.05	0.05	1.8949e+08
774	0.75	0.05	0.075	1.9033e+08
775	0.75	0.05	0.1	1.8866e+08
776	0.775	-0.05	0.	1.0271e+08
777	0.775	-0.05	0.025	1.0399e+08
778	0.775	-0.05	0.05	1.0293e+08
779	0.775	-0.05	0.075	1.0431e+08
780	0.775	-0.05	0.1	1.0415e+08
781	0.775	-0.025	0.	1.2392e+08
782	0.775	-0.025	0.025	1.2388e+08
783	0.775	-0.025	0.05	1.2448e+08
784	0.775	-0.025	0.075	1.2395e+08
785	0.775	-0.025	0.1	1.2345e+08
786	0.775	0.	0.	1.4269e+08
787	0.775	0.	0.025	1.4483e+08
788	0.775	0.	0.05	1.4432e+08
789	0.775	0.	0.075	1.4638e+08
790	0.775	0.	0.1	1.4392e+08
791	0.775	0.025	0.	1.6455e+08
792	0.775	0.025	0.025	1.6457e+08
793	0.775	0.025	0.05	1.6489e+08
794	0.775	0.025	0.075	1.6330e+08
795	0.775	0.025	0.1	1.6417e+08
796	0.775	0.05	0.	1.8542e+08
797	0.775	0.05	0.025	1.8413e+08
798	0.775	0.05	0.05	1.8537e+08
799	0.775	0.05	0.075	1.8461e+08
800	0.775	0.05	0.1	1.8494e+08
801	0.8	-0.05	0.	1.0875e+08
802	0.8	-0.05	0.025	1.0785e+08
803	0.8	-0.05	0.05	1.0706e+08
804	0.8	-0.05	0.075	1.0783e+08
805	0.8	-0.05	0.1	1.0747e+08
806	0.8	-0.025	0.	1.2439e+08
807	0.8	-0.025	0.025	1.2592e+08
808	0.8	-0.025	0.05	1.2615e+08
809	0.8	-0.025	0.075	1.2677e+08
810	0.8	-0.025	0.1	1.2514e+08
811	0.8	0.	0.	1.4408e+08
812	0.8	0.	0.025	1.4497e+08
813	0.8	0.	0.05	1.4350e+08
814	0.8	0.	0.075	1.4446e+08
815	0.8	0.	0.1	1.4538e+08
816	0.8	0.025	0.	1.6019e+08
817	0.8	0.025	0.025	1.6227e+08
818	0.8	0.025	0.05	1.6313e+08
819	0.8	0.025	0.075	1.6166e+08
820	0.8	0.025	0.1	1.6335e+08
821	0.8	0.05	0.	1.8068e+08
822	0.8	0.05	0.025	1.8191e+08
823	0.8	0.05	0.05	1.8063e+08
824	0.8	0.05	0.075	1.8200e+08
825	0.8	0.05	0.1	1.8032e+08
826	0.825	-0.05	0.	1.1158e+08
827	0.825	-0.05	0.025	1.1207e+08
828	0.825	-0.05	0.05	1.1319e+08
829	0.825	-0.05	0.075	1.1317e+08
830	0.825	-0.05	0.1	1.1229e+08
831	0.825	-0.025	0.	1.2964e+08
832	0.825	-0.025	0.025	1.2798e+08
833	0.825	-0.025	0.05	1.2861e+08
834	0.825	-0.025	0.075	1.2858e+08
835	0.825	-0.025	0.1	1.2723e+08
836	0.825	0.	0.	1.4390e+08
837	0.825	0.	0.025	1.4606e+08
838	0.825	0.	0.05	1.4320e+08
839	0.825	0.	0.075	1.4454e+08
840	0.825	0.	0.1	1.4300e+08
841	0.825	0.025	0.	1.5886e+08
842	0.825	0.025	0.025	1.5839e+08
843	0.825	0.025	0.05	1.6065e+08
844	0.825	0.025	0.075	1.5891e+08
845	0.825	0.025	0.1	1.6096e+08
846	0.825	0.05	0.	1.7494e+08
847	0.825	0.05	0.025	1.7563e+08
848	0.825	0.05	0.05	1.7593e+08
849	0.825	0.05	0.075	1.7380e+08
850	0.825	0.05	0.1	1.7571e+08
851	0.85	-0.05	0.	1.1725e+08
852	0.85	-0.05	0.025	1.1780e+08
853	0.85	-0.05	0.05	1.1633e+08
854	0.85	-0.05	0.075	1.1643e+08
855	0.85	-0.05	0.1	1.1746e+08
856	0.85	-0.025	0.	1.3161e+08
857	0.85	-0.025	0.025	1.3004e+08
858	0.85	-0.025	0.05	1.2953e+08
859	0.85	-0.025	0.075	1.3025e+08
860	0.85	-0.025	0.1	1.2971e+08
861	0.85	0.	0.	1.4434e+08
862	0.85	0.	0.025	1.4307e+08
863	0.85	0.	0.05	1.4484e+08
864	0.85	0.	0.075	1.4418e+08
865	0.85	0.	0.1	1.4487e+08
866	0.85	0.025	0.	1.5521e+08
867	0.85	0.025	0.025	1.5584e+08
868	0.85	0.025	0.05	1.5872e+08
869	0.85	0.025	0.075	1.5682e+08
870	0.85	0.025	0.1	1.5611e+08
871	0.85	0.05	0.	1.7079e+08
872	0.85	0.05	0.025	1.7125e+08
873	0.85	0.05	0.05	1.7084e+08
874	0.85	0.05	0.075	1.7148e+08
875	0.85	0.05	0.1	1.7134e+08
876	0.875	-0.05	0.	1.2170e+08
877	0.875	-0.05	0.025	1.2248e+08
878	0.875	-0.05	0.05	1.2149e+08
879	0.875	-0.05	0.075	1.2147e+08
880	0.875	-0.05	0.1	1.2209e+08
881	0.875	-0.025	0.	1.3319e+08
882	0.875	-0.025	0.025	1.3203e+08
883	0.875	-0.025	0.05	1.3268e+08
884	0.875	-0.025	0.075	1.3310e+08
885	0.875	-0.025	0.1	1.3228e+08
886	0.875	0.	0.	1.4353e+08
887	0.875	0.	0.025	1.4280e+08
888	0.875	0.	0.05	1.4151e+08
889	0.875	0.	0.075	1.4368e+08
890	0.875	0.	0.1	1.4411e+08
891	0.875	0.025	0.	1.5423e+08
892	0.875	0.025	0.025	1.5653e+08
893	0.875	0.025	0.05	1.5427e+08
894	0.875	0.025	0.075	1.5610e+08
895	0.875	0.025	0.1	1.5564e+08
896	0.875	0.05	0.	1.6867e+08
897	0.875	0.05	0.025	1.6704e+08
898	0.875	0.05	0.05	1.6506e+08
899	0.875	0.05	0.075	1.6755e+08
900	0.875	0.05	0.1	1.6820e+08
901	0.9	-0.05	0.	1.2466e+08
902	0.9	-0.05	0.025	1.2648e+08
903	0.9	-0.05	0.05	1.2665e+08
904	0.9	-0.05	0.075	1.2584e+08
905	0.9	-0.05	0.1	1.2417e+08
906	0.9	-0.025	0.	1.3476e+08
907	0.9	-0.025	0.025	1.3453e+08
908	0.9	-0.025	0.05	1.3624e+08
909	0.9	-0.025	0.075	1.3493e+08
910	0.9	-0.025	0.1	1.3467e+08
911	0.9	0.	0.	1.4349e+08
912	0.9	0.	0.025	1.4428e+08
913	0.9	0.	0.05	1.4405e+08
914	0.9	0.	0.075	1.4332e+08
915	0.9	0.	0.1	1.4423e+08
916	0.9	0.025	0.	1.5249e+08
917	0.9	0.025	0.025	1.5062e+08
918	0.9	0.025	0.05	1.5361e+08
919	0.9	0.025	0.075	1.5353e+08
920	0.9	0.025	0.1	1.5318e+08
921	0.9	0.05	0.	1.6157e+08
922	0.9	0.05	0.025	1.6193e+08
923	0.9	0.05	0.05	1.6280e+08
924	0.9	0.05	0.075	1.6139e+08
925	0.9	0.05	0.1	1.6284e+08
926	0.925	-0.05	0.	1.2935e+08
927	0.925	-0.05	0.025	1.3063e+08
928	0.925	-0.05	0.05	1.3052e+08
929	0.925	-0.05	0.075	1.3129e+08
930	0.925	-0.05	0.1	1.2978e+08
931	0.925	-0.025	0.	1.3658e+08
932	0.925	-0.025	0.025	1.3610e+08
933	0.925	-0.025	0.05	1.3678e+08
934	0.925	-0.025	0.075	1.3746e+08
935	0.925	-0.025	0.1	1.3577e+08
936	0.925	0.	0.	1.4362e+08
937	0.925	0.	0.025	1.4453e+08
938	0.925	0.	0.05	1.4391e+08
939	0.925	0.	0.075	1.4406e+08
940	0.925	0.	0.1	1.4270e+08
941	0.925	0.025	0.	1.5066e+08
942	0.925	0.025	0.025	1.5078e+08
943	0.925	0.025	0.05	1.5060e+08
944	0.925	0.025	0.075	1.5089e+08
945	0.925	0.025	0.1	1.5047e+08
946	0.925	0.05	0.	1.5707e+08
947	0.925	0.05	0.025	1.5652e+08
948	0.925	0.05	0.05	1.5842e+08
949	0.925	0.05	0.075	1.5634e+08
950	0.925	0.05	0.1	1.5765e+08
951	0.95	-0.05	0.	1.3647e+08
952	0.95	-0.05	0.025	1.3589e+08
953	0.95	-0.05	0.05	1.3541e+08
954	0.95	-0.05	0.075	1.3520e+08
955	0.95	-0.05	0.1	1.3490e+08
956	0.95	-0.025	0.	1.3875e+08
957	0.95	-0.025	0.025	1.3929e+08
958	0.95	-0.025	0.05	1.3998e+08
959	0.95	-0.025	0.075	1.3983e+08
960	0.95	-0.025	0.1	1.4016e+08
961	0.95	0.	0.	1.4505e+08
962	0.95	0.	0.025	1.4386e+08
963	0.95	0.	0.05	1.4417e+08
964	0.95	0.	0.075	1.4236e+08
965	0.95	0.	0.1	1.4595e+08
966	0.95	0.025	0.	1.4813e+08
967	0.95	0.025	0.025	1.4908e+08
968	0.95	0.025	0.05	1.4813e+08
969	0.95	0.025	0.075	1.4811e+08
970	0.95	0.025	0.1	1.4829e+08
971	0.95	0.05	0.	1.5186e+08
972	0.95	0.05	0.025	1.5072e+08
973	0.95	0.05	0.05	1.5406e+08
974	0.95	0.05	0.075	1.5350e+08
975	0.95	0.05	0.1	1.5216e+08
976	0.975	-0.05	0.	1.3988e+08
977	0.975	-0.05	0.025	1.4019e+08
978	0.975	-0.05	0.05	1.3892e+08
979	0.975	-0.05	0.075	1.3984e+08
980	0.975	-0.05	0.1	1.4034e+08
981	0.975	-0.025	0.	1.4053e+08
982	0.975	-0.025	0.025	1.4220e+08
983	0.975	-0.025	0.05	1.4206e+08
984	0.975	-0.025	0.075	1.4335e+08
985	0.975	-0.025	0.1	1.4222e+08
986	0.975	0.	0.	1.4364e+08
987	0.975	0.	0.025	1.4374e+08
988	0.975	0.	0.05	1.4575e+08
989	0.975	0.	0.075	1.4369e+08
990	0.975	0.	0.1	1.4451e+08
991	0.975	0.025	0.	1.4604e+08
992	0.975	0.025	0.025	1.4720e+08
993	0.975	0.025	0.05	1.4724e+08
994	0.975	0.025	0.075	1.4623e+08
995	0.975	0.025	0.1	1.4589e+08
996	0.975	0.05	0.	1.4812e+08
997	0.975	0.05	0.025	1.4696e+08
998	0.975	0.05	0.05	1.4859e+08
999	0.975	0.05	0.075	1.4857e+08
1000	0.975	0.05	0.1	1.4777e+08
1001	1	-0.05	0.	1.4241e+08
1002	1	-0.05	0.025	1.4418e+08
1003	1	-0.05	0.05	1.4429e+08
1004	1	-0.05	0.075	1.4434e+08
1005	1	-0.05	0.1	1.4314e+08
1006	1	-0.025	0.	1.4434e+08
1007	1	-0.025	0.025	1.4385e+08
1008	1	-0.025	0.05	1.4475e+08
1009	1	-0.025	0.075	1.4316e+08
1010	1	-0.025	0.1	1.4499e+08
1011	1	0.	0.	1.4530e+08
1012	1	0.	0.025	1.4410e+08
1013	1	0.	0.05	1.4435e+08
1014	1	0.	0.075	1.4468e+08
1015	1	0.	0.1	1.4311e+08
1016	1	0.025	0.	1.4358e+08
1017	1	0.025	0.025	1.4416e+08
1018	1	0.025	0.05	1.4575e+08
1019	1	0.025	0.075	1.4297e+08
1020	1	0.025	0.1	1.4541e+08
1021	1	0.05	0.	1.4383e+08
1022	1	0.05	0.025	1.4397e+08
1023	1	0.05	0.05	1.4505e+08
1024	1	0.05	0.075	1.4575e+08
1025	1	0.05	0.1	1.4437e+08
