Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
634	0.625	-0.025	0.075	4.1284e+08
635	0.625	-0.025	0.1	4.1401e+08
636	0.625	0.	0.	4.2698e+08
637	0.625	0.	0.025	4.3275e+08
638	0.625	0.	0.05	4.3271e+08
639	0.625	0.	0.075	4.3254e+08
640	0.625	0.	0.1	4.3046e+08
641	0.625	0.025	0.	4.5729e+08
642	0.625	0.025	0.025	4.5562e+08
643	0.625	0.025	0.05	4.5732e+08
644	0.625	0.025	0.075	4.5249e+08
645	0.625	0.025	0.1	4.5073e+08
646	0.625	0.05	0.	4.7824e+08
647	0.625	0.05	0.025	4.7424e+08
648	0.625	0.05	0.05	4.8002e+08
649	0.625	0.05	0.075	4.7091e+08
650	0.625	0.05	0.1	4.7566e+08
651	0.65	-0.05	0.	3.8856e+08
652	0.65	-0.05	0.025	3.8922e+08
653	0.65	-0.05	0.05	3.9061e+08
654	0.65	-0.05	0.075	3.9093e+08
655	0.65	-0.05	0.1	3.9150e+08
656	0.65	-0.025	0.	4.1286e+08
657	0.65	-0.025	0.025	4.1058e+08
658	0.65	-0.025	0.05	4.1620e+08
659	0.65	-0.025	0.075	4.1442e+08
660	0.65	-0.025	0.1	4.1023e+08
661	0.65	0.	0.	4.3165e+08
662	0.65	0.	0.025	4.3114e+08
663	0.65	0.	0.05	4.3294e+08
664	0.65	0.	0.075	4.2948e+08
665	0.65	0.	0.1	4.2995e+08
666	0.65	0.025	0.	4.4711e+08
667	0.65	0.025	0.025	4.5192e+08
668	0.65	0.025	0.05	4.5589e+08
669	0.65	0.025	0.075	4.5259e+08
670	0.65	0.025	0.1	4.5274e+08
671	0.65	0.05	0.	4.7479e+08
672	0.65	0.05	0.025	4.7115e+08
673	0.65	0.05	0.05	4.7407e+08
674	0.65	0.05	0.075	4.7653e+08
675	0.65	0.05	0.1	4.7487e+08
676	0.675	-0.05	0.	3.9531e+08
677	0.675	-0.05	0.025	3.9598e+08
678	0.675	-0.05	0.05	3.9456e+08
679	0.675	-0.05	0.075	3.9132e+08
680	0.675	-0.05	0.1	3.9219e+08
681	0.675	-0.025	0.	4.1728e+08
682	0.675	-0.025	0.025	4.1328e+08
683	0.675	-0.025	0.05	4.1295e+08
684	0.675	-0.025	0.075	4.1037e+08
685	0.675	-0.025	0.1	4.1227e+08
686	0.675	0.	0.	4.3386e+08
687	0.675	0.	0.025	4.3204e+08
688	0.675	0.	0.05	4.3065e+08
689	0.675	0.	0.075	4.3126e+08
690	0.675	0.	0.1	4.3509e+08
691	0.675	0.025	0.	4.5331e+08
692	0.675	0.025	0.025	4.5295e+08
693	0.675	0.025	0.05	4.5269e+08
694	0.675	0.025	0.075	4.4830e+08
695	0.675	0.025	0.1	4.5224e+08
696	0.675	0.05	0.	4.7402e+08
697	0.675	0.05	0.025	4.7026e+08
698	0.675	0.05	0.05	4.7376e+08
699	0.675	0.05	0.075	4.7254e+08
700	0.675	0.05	0.1	4.7334e+08
701	0.7	-0.05	0.	3.9612e+08
702	0.7	-0.05	0.025	3.9811e+08
703	0.7	-0.05	0.05	3.9252e+08
704	0.7	-0.05	0.075	3.9608e+08
705	0.7	-0.05	0.1	3.9769e+08
706	0.7	-0.025	0.	4.1474e+08
707	0.7	-0.025	0.025	4.1672e+08
708	0.7	-0.025	0.05	4.1361e+08
709	0.7	-0.025	0.075	4.1264e+08
710	0.7	-0.025	0.1	4.0993e+08
711	0.7	0.	0.	4.3129e+08
712	0.7	0.	0.025	4.3334e+08
713	0.7	0.	0.05	4.3397e+08
714	0.7	0.	0.075	4.2837e+08
715	0.7	0.	0.1	4.3505e+08
716	0.7	0.025	0.	4.4737e+08
717	0.7	0.025	0.025	4.4967e+08
718	0.7	0.025	0.05	4.4846e+08
719	0.7	0.025	0.075	4.5113e+08
720	0.7	0.025	0.1	4.5025e+08
721	0.7	0.05	0.	4.6990e+08
722	0.7	0.05	0.025	4.7318e+08
723	0.7	0.05	0.05	4.6912e+08
724	0.7	0.05	0.075	4.6638e+08
725	0.7	0.05	0.1	4.6929e+08
726	0.725	-0.05	0.	4.0366e+08
727	0.725	-0.05	0.025	4.0057e+08
728	0.725	-0.05	0.05	4.0126e+08
729	0.725	-0.05	0.075	3.9518e+08
730	0.725	-0.05	0.1	3.9993e+08
731	0.725	-0.025	0.	4.1483e+08
732	0.725	-0.025	0.025	4.1380e+08
733	0.725	-0.025	0.05	4.1544e+08
734	0.725	-0.025	0.075	4.1577e+08
735	0.725	-0.025	0.1	4.1394e+08
736	0.725	0.	0.	4.3249e+08
737	0.725	0.	0.025	4.3155e+08
738	0.725	0.	0.05	4.3382e+08
739	0.725	0.	0.075	4.3259e+08
740	0.725	0.	0.1	4.3297e+08
741	0.725	0.025	0.	4.5114e+08
742	0.725	0.025	0.025	4.4999e+08
743	0.725	0.025	0.05	4.4848e+08
744	0.725	0.025	0.075	4.4288e+08
745	0.725	0.025	0.1	4.4988e+08
746	0.725	0.05	0.	4.6246e+08
747	0.725	0.05	0.025	4.6476e+08
748	0.725	0.05	0.05	4.6604e+08
749	0.725	0.05	0.075	4.6872e+08
750	0.725	0.05	0.1	4.7014e+08
751	0.75	-0.05	0.	3.9978e+08
752	0.75	-0.05	0.025	3.9883e+08
753	0.75	-0.05	0.05	4.0279e+08
754	0.75	-0.05	0.075	4.0258e+08
755	0.75	-0.05	0.1	3.9910e+08
756	0.75	-0.025	0.	4.1696e+08
757	0.75	-0.025	0.025	4.1850e+08
758	0.75	-0.025	0.05	4.1392e+08
759	0.75	-0.025	0.075	4.1451e+08
760	0.75	-0.025	0.1	4.1539e+08
761	0.75	0.	0.	4.3145e+08
762	0.75	0.	0.025	4.3380e+08
763	0.75	0.	0.05	4.3115e+08
764	0.75	0.	0.075	4.3214e+08
765	0.75	0.	0.1	4.3782e+08
766	0.75	0.025	0.	4.4444e+08
767	0.75	0.025	0.025	4.4525e+08
768	0.75	0.025	0.05	4.4882e+08
769	0.75	0.025	0.075	4.4965e+08
770	0.75	0.025	0.1	4.4811e+08
771	0.75	0.05	0.	4.6701e+08
772	0.75	0.05	0.025	4.6288e+08
773	0.75	0.05	0.05	4.5652e+08
774	0.75	0.05	0.075	4.6227e+08
775	0.75	0.05	0.1	4.6042e+08
776	0.775	-0.05	0.	4.0836e+08
777	0.775	-0.05	0.025	4.0734e+08
778	0.775	-0.05	0.05	4.0114e+08
779	0.775	-0.05	0.075	4.0828e+08
780	0.775	-0.05	0.1	4.0728e+08
781	0.775	-0.025	0.	4.1769e+08
782	0.775	-0.025	0.025	4.1830e+08
783	0.775	-0.025	0.05	4.2200e+08
784	0.775	-0.025	0.075	4.1355e+08
785	0.775	-0.025	0.1	4.1962e+08
786	0.775	0.	0.	4.3483e+08
787	0.775	0.	0.025	4.3177e+08
788	0.775	0.	0.05	4.3368e+08
789	0.775	0.	0.075	4.3227e+08
790	0.775	0.	0.1	4.2997e+08
791	0.775	0.025	0.	4.4334e+08
792	0.775	0.025	0.025	4.4740e+08
793	0.775	0.025	0.05	4.4380e+08
794	0.775	0.025	0.075	4.4142e+08
795	0.775	0.025	0.1	4.4583e+08
796	0.775	0.05	0.	4.5759e+08
797	0.775	0.05	0.025	4.5570e+08
798	0.775	0.05	0.05	4.5920e+08
799	0.775	0.05	0.075	4.6111e+08
800	0.775	0.05	0.1	4.5906e+08
801	0.8	-0.05	0.	4.0539e+08
802	0.8	-0.05	0.025	4.0918e+08
803	0.8	-0.05	0.05	4.1053e+08
804	0.8	-0.05	0.075	4.1342e+08
805	0.8	-0.05	0.1	4.1153e+08
806	0.8	-0.025	0.	4.1747e+08
807	0.8	-0.025	0.025	4.2216e+08
808	0.8	-0.025	0.05	4.2065e+08
809	0.8	-0.025	0.075	4.1710e+08
810	0.8	-0.025	0.1	4.2072e+08
811	0.8	0.	0.	4.3697e+08
812	0.8	0.	0.025	4.3510e+08
813	0.8	0.	0.05	4.2937e+08
814	0.8	0.	0.075	4.3204e+08
815	0.8	0.	0.1	4.3327e+08
816	0.8	0.025	0.	4.3939e+08
817	0.8	0.025	0.025	4.3948e+08
818	0.8	0.025	0.05	4.4441e+08
819	0.8	0.025	0.075	4.4445e+08
820	0.8	0.025	0.1	4.3910e+08
821	0.8	0.05	0.	4.5706e+08
822	0.8	0.05	0.025	4.5897e+08
823	0.8	0.05	0.05	4.5540e+08
824	0.8	0.05	0.075	4.5616e+08
825	0.8	0.05	0.1	4.5756e+08
826	0.825	-0.05	0.	4.1208e+08
827	0.825	-0.05	0.025	4.0689e+08
828	0.825	-0.05	0.05	4.0877e+08
829	0.825	-0.05	0.075	4.1002e+08
830	0.825	-0.05	0.1	4.0888e+08
831	0.825	-0.025	0.	4.2521e+08
832	0.825	-0.025	0.025	4.2310e+08
833	0.825	-0.025	0.05	4.1869e+08
834	0.825	-0.025	0.075	4.2096e+08
835	0.825	-0.025	0.1	4.2436e+08
836	0.825	0.	0.	4.3032e+08
837	0.825	0.	0.025	4.3421e+08
838	0.825	0.	0.05	4.3559e+08
839	0.825	0.	0.075	4.3515e+08
840	0.825	0.	0.1	4.3247e+08
841	0.825	0.025	0.	4.4582e+08
842	0.825	0.025	0.025	4.4111e+08
843	0.825	0.025	0.05	4.4910e+08
844	0.825	0.025	0.075	4.4314e+08
845	0.825	0.025	0.1	4.4554e+08
846	0.825	0.05	0.	4.5202e+08
847	0.825	0.05	0.025	4.5436e+08
848	0.825	0.05	0.05	4.5448e+08
849	0.825	0.05	0.075	4.5048e+08
850	0.825	0.05	0.1	4.5039e+08
851	0.85	-0.05	0.	4.1349e+08
852	0.85	-0.05	0.025	4.1675e+08
853	0.85	-0.05	0.05	4.0945e+08
854	0.85	-0.05	0.075	4.1310e+08
855	0.85	-0.05	0.1	4.1725e+08
856	0.85	-0.025	0.	4.1987e+08
857	0.85	-0.025	0.025	4.2618e+08
858	0.85	-0.025	0.05	4.2014e+08
859	0.85	-0.025	0.075	4.2067e+08
860	0.85	-0.025	0.1	4.2263e+08
861	0.85	0.	0.	4.3686e+08
862	0.85	0.	0.025	4.3034e+08
863	0.85	0.	0.05	4.2751e+08
864	0.85	0.	0.075	4.2837e+08
865	0.85	0.	0.1	4.3442e+08
866	0.85	0.025	0.	4.3742e+08
867	0.85	0.025	0.025	4.4414e+08
868	0.85	0.025	0.05	4.4118e+08
869	0.85	0.025	0.075	4.4091e+08
870	0.85	0.025	0.1	4.4179e+08
871	0.85	0.05	0.	4.4784e+08
872	0.85	0.05	0.025	4.5037e+08
873	0.85	0.05	0.05	4.4678e+08
874	0.85	0.05	0.075	4.5364e+08
875	0.85	0.05	0.1	4.4723e+08
876	0.875	-0.05	0.	4.1810e+08
877	0.875	-0.05	0.025	4.1441e+08
878	0.875	-0.05	0.05	4.1567e+08
879	0.875	-0.05	0.075	4.1606e+08
880	0.875	-0.05	0.1	4.2446e+08
881	0.875	-0.025	0.	4.2446e+08
882	0.875	-0.025	0.025	4.2241e+08
883	0.875	-0.025	0.05	4.2337e+08
884	0.875	-0.025	0.075	4.2067e+08
885	0.875	-0.025	0.1	4.2409e+08
886	0.875	0.	0.	4.3680e+08
887	0.875	0.	0.025	4.3287e+08
888	0.875	0.	0.05	4.3434e+08
889	0.875	0.	0.075	4.2964e+08
890	0.875	0.	0.1	4.3147e+08
891	0.875	0.025	0.	4.4004e+08
892	0.875	0.025	0.025	4.3759e+08
893	0.875	0.025	0.05	4.4055e+08
894	0.875	0.025	0.075	4.4112e+08
895	0.875	0.025	0.1	4.4093e+08
896	0.875	0.05	0.	4.4659e+08
897	0.875	0.05	0.025	4.4993e+08
898	0.875	0.05	0.05	4.4631e+08
899	0.875	0.05	0.075	4.4606e+08
900	0.875	0.05	0.1	4.5087e+08
901	0.9	-0.05	0.	4.1721e+08
902	0.9	-0.05	0.025	4.1571e+08
903	0.9	-0.05	0.05	4.1781e+08
904	0.9	-0.05	0.075	4.2098e+08
905	0.9	-0.05	0.1	4.2323e+08
906	0.9	-0.025	0.	4.2431e+08
907	0.9	-0.025	0.025	4.3064e+08
908	0.9	-0.025	0.05	4.2607e+08
909	0.9	-0.025	0.075	4.2570e+08
910	0.9	-0.025	0.1	4.2383e+08
911	0.9	0.	0.	4.3706e+08
912	0.9	0.	0.025	4.3161e+08
913	0.9	0.	0.05	4.2855e+08
914	0.9	0.	0.075	4.3837e+08
915	0.9	0.	0.1	4.3302e+08
916	0.9	0.025	0.	4.4010e+08
917	0.9	0.025	0.025	4.4242e+08
918	0.9	0.025	0.05	4.3961e+08
919	0.9	0.025	0.075	4.4056e+08
920	0.9	0.025	0.1	4.3814e+08
921	0.9	0.05	0.	4.4595e+08
922	0.9	0.05	0.025	4.4391e+08
923	0.9	0.05	0.05	4.4395e+08
924	0.9	0.05	0.075	4.4432e+08
925	0.9	0.05	0.1	4.4294e+08
926	0.925	-0.05	0.	4.2428e+08
927	0.925	-0.05	0.025	4.2427e+08
928	0.925	-0.05	0.05	4.2508e+08
929	0.925	-0.05	0.075	4.2462e+08
930	0.925	-0.05	0.1	4.2808e+08
931	0.925	-0.025	0.	4.3020e+08
932	0.925	-0.025	0.025	4.2697e+08
933	0.925	-0.025	0.05	4.2866e+08
934	0.925	-0.025	0.075	4.3112e+08
935	0.925	-0.025	0.1	4.2506e+08
936	0.925	0.	0.	4.3722e+08
937	0.925	0.	0.025	4.2999e+08
938	0.925	0.	0.05	4.3433e+08
939	0.925	0.	0.075	4.3202e+08
940	0.925	0.	0.1	4.3187e+08
941	0.925	0.025	0.	4.3309e+08
942	0.925	0.025	0.025	4.3888e+08
943	0.925	0.025	0.05	4.3313e+08
944	0.925	0.025	0.075	4.3272e+08
945	0.925	0.025	0.1	4.3954e+08
946	0.925	0.05	0.	4.4574e+08
947	0.925	0.05	0.025	4.3923e+08
948	0.925	0.05	0.05	4.4365e+08
949	0.925	0.05	0.075	4.4311e+08
950	0.925	0.05	0.1	4.4076e+08
951	0.95	-0.05	0.	4.2941e+08
952	0.95	-0.05	0.025	4.2558e+08
953	0.95	-0.05	0.05	4.2732e+08
954	0.95	-0.05	0.075	4.2280e+08
955	0.95	-0.05	0.1	4.2290e+08
956	0.95	-0.025	0.	4.3201e+08
957	0.95	-0.025	0.025	4.3042e+08
958	0.95	-0.025	0.05	4.2863e+08
959	0.95	-0.025	0.075	4.3391e+08
960	0.95	-0.025	0.1	4.3388e+08
961	0.95	0.	0.	4.3314e+08
962	0.95	0.	0.025	4.2823e+08
963	0.95	0.	0.05	4.3171e+08
964	0.95	0.	0.075	4.2984e+08
965	0.95	0.	0.1	4.3223e+08
966	0.95	0.025	0.	4.3256e+08
967	0.95	0.025	0.025	4.3188e+08
968	0.95	0.025	0.05	4.2909e+08
969	0.95	0.025	0.075	4.3544e+08
970	0.95	0.025	0.1	4.2900e+08
971	0.95	0.05	0.	4.3716e+08
972	0.95	0.05	0.025	4.3982e+08
973	0.95	0.05	0.05	4.3610e+08
974	0.95	0.05	0.075	4.3515e+08
975	0.95	0.05	0.1	4.3782e+08
976	0.975	-0.05	0.	4.2687e+08
977	0.975	-0.05	0.025	4.2948e+08
978	0.975	-0.05	0.05	4.2634e+08
979	0.975	-0.05	0.075	4.2873e+08
980	0.975	-0.05	0.1	4.2811e+08
981	0.975	-0.025	0.	4.3047e+08
982	0.975	-0.025	0.025	4.3472e+08
983	0.975	-0.025	0.05	4.3102e+08
984	0.975	-0.025	0.075	4.3180e+08
985	0.975	-0.025	0.1	4.2889e+08
986	0.975	0.	0.	4.3258e+08
987	0.975	0.	0.025	4.3129e+08
988	0.975	0.	0.05	4.3208e+08
989	0.975	0.	0.075	4.3368e+08
990	0.975	0.	0.1	4.3070e+08
991	0.975	0.025	0.	4.3246e+08
992	0.975	0.025	0.025	4.3223e+08
993	0.975	0.025	0.05	4.3218e+08
994	0.975	0.025	0.075	4.3395e+08
995	0.975	0.025	0.1	4.3255e+08
996	0.975	0.05	0.	4.3891e+08
997	0.975	0.05	0.025	4.4199e+08
998	0.975	0.05	0.05	4.3352e+08
999	0.975	0.05	0.075	4.3577e+08
1000	0.975	0.05	0.1	4.3771e+08
1001	1	-0.05	0.	4.3131e+08
1002	1	-0.05	0.025	4.2942e+08
1003	1	-0.05	0.05	4.3651e+08
1004	1	-0.05	0.075	4.3378e+08
1005	1	-0.05	0.1	4.3283e+08
1006	1	-0.025	0.	4.3576e+08
1007	1	-0.025	0.025	4.3400e+08
1008	1	-0.025	0.05	4.3188e+08
1009	1	-0.025	0.075	4.2947e+08
1010	1	-0.025	0.1	4.3072e+08
1011	1	0.	0.	4.3512e+08
1012	1	0.	0.025	4.3377e+08
1013	1	0.	0.05	4.3152e+08
1014	1	0.	0.075	4.3658e+08
1015	1	0.	0.1	4.3159e+08
1016	1	0.025	0.	4.3456e+08
1017	1	0.025	0.025	4.3257e+08
1018	1	0.025	0.05	4.3701e+08
1019	1	0.025	0.075	4.3395e+08
1020	1	0.025	0.1	4.3212e+08
1021	1	0.05	0.	4.3154e+08
1022	1	0.05	0.025	4.3196e+08
1023	1	0.05	0.05	4.3012e+08
1024	1	0.05	0.075	4.2846e+08
1025	1	0.05	0.1	4.3280e+08
