Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
633	0.625	-0.025	0.05	4.5026e+07
634	0.625	-0.025	0.075	4.5264e+07
635	0.625	-0.025	0.1	4.5492e+07
636	0.625	0.	0.	1.0503e+07
637	0.625	0.	0.025	1.0589e+07
638	0.625	0.	0.05	1.0393e+07
639	0.625	0.	0.075	1.0396e+07
640	0.625	0.	0.1	1.0189e+07
641	0.625	0.025	0.	4.6000e+07
642	0.625	0.025	0.025	4.5834e+07
643	0.625	0.025	0.05	4.5773e+07
644	0.625	0.025	0.075	4.5215e+07
645	0.625	0.025	0.1	4.6393e+07
646	0.625	0.05	0.	9.1095e+07
647	0.625	0.05	0.025	9.0212e+07
648	0.625	0.05	0.05	9.0714e+07
649	0.625	0.05	0.075	9.0037e+07
650	0.625	0.05	0.1	9.0591e+07
651	0.65	-0.05	0.	8.3122e+07
652	0.65	-0.05	0.025	8.2472e+07
653	0.65	-0.05	0.05	8.3147e+07
654	0.65	-0.05	0.075	8.3458e+07
655	0.65	-0.05	0.1	8.3568e+07
656	0.65	-0.025	0.	4.2870e+07
657	0.65	-0.025	0.025	4.2629e+07
658	0.65	-0.025	0.05	4.2707e+07
659	0.65	-0.025	0.075	4.2312e+07
660	0.65	-0.025	0.1	4.2283e+07
661	0.65	0.	0.	1.0396e+07
662	0.65	0.	0.025	1.0347e+07
663	0.65	0.	0.05	1.0393e+07
664	0.65	0.	0.075	1.0438e+07
665	0.65	0.	0.1	1.0529e+07
666	0.65	0.025	0.	4.2710e+07
667	0.65	0.025	0.025	4.3337e+07
668	0.65	0.025	0.05	4.2856e+07
669	0.65	0.025	0.075	4.2953e+07
670	0.65	0.025	0.1	4.3077e+07
671	0.65	0.05	0.	8.4484e+07
672	0.65	0.05	0.025	8.3461e+07
673	0.65	0.05	0.05	8.4728e+07
674	0.65	0.05	0.075	8.3749e+07
675	0.65	0.05	0.1	8.4203e+07
676	0.675	-0.05	0.	7.8083e+07
677	0.675	-0.05	0.025	7.8714e+07
678	0.675	-0.05	0.05	7.8245e+07
679	0.675	-0.05	0.075	7.7135e+07
680	0.675	-0.05	0.1	7.9305e+07
681	0.675	-0.025	0.	4.0037e+07
682	0.675	-0.025	0.025	3.9596e+07
683	0.675	-0.025	0.05	3.9409e+07
684	0.675	-0.025	0.075	4.0073e+07
685	0.675	-0.025	0.1	3.9447e+07
686	0.675	0.	0.	1.0459e+07
687	0.675	0.	0.025	1.0481e+07
688	0.675	0.	0.05	1.0338e+07
689	0.675	0.	0.075	1.0331e+07
690	0.675	0.	0.1	1.0353e+07
691	0.675	0.025	0.	3.9457e+07
692	0.675	0.025	0.025	3.9844e+07
693	0.675	0.025	0.05	3.9890e+07
694	0.675	0.025	0.075	4.0003e+07
695	0.675	0.025	0.1	3.9506e+07
696	0.675	0.05	0.	7.8524e+07
697	0.675	0.05	0.025	7.7384e+07
698	0.675	0.05	0.05	7.8524e+07
699	0.675	0.05	0.075	7.7072e+07
700	0.675	0.05	0.1	7.8978e+07
701	0.7	-0.05	0.	7.1700e+07
702	0.7	-0.05	0.025	7.2345e+07
703	0.7	-0.05	0.05	7.2391e+07
704	0.7	-0.05	0.075	7.1269e+07
705	0.7	-0.05	0.1	7.2481e+07
706	0.7	-0.025	0.	3.6672e+07
707	0.7	-0.025	0.025	3.6744e+07
708	0.7	-0.025	0.05	3.6637e+07
709	0.7	-0.025	0.075	3.7310e+07
710	0.7	-0.025	0.1	3.6489e+07
711	0.7	0.	0.	1.0428e+07
712	0.7	0.	0.025	1.0340e+07
713	0.7	0.	0.05	1.0483e+07
714	0.7	0.	0.075	1.0585e+07
715	0.7	0.	0.1	1.0340e+07
716	0.7	0.025	0.	3.6875e+07
717	0.7	0.025	0.025	3.6721e+07
718	0.7	0.025	0.05	3.7140e+07
719	0.7	0.025	0.075	3.6761e+07
720	0.7	0.025	0.1	3.7101e+07
721	0.7	0.05	0.	7.1771e+07
722	0.7	0.05	0.025	7.3292e+07
723	0.7	0.05	0.05	7.0738e+07
724	0.7	0.05	0.075	7.2217e+07
725	0.7	0.05	0.1	7.1994e+07
726	0.725	-0.05	0.	6.5975e+07
727	0.725	-0.05	0.025	6.6151e+07
728	0.725	-0.05	0.05	6.6031e+07
729	0.725	-0.05	0.075	6.6116e+07
730	0.725	-0.05	0.1	6.6215e+07
731	0.725	-0.025	0.	3.4382e+07
732	0.725	-0.025	0.025	3.3158e+07
733	0.725	-0.025	0.05	3.4409e+07
734	0.725	-0.025	0.075	3.4602e+07
735	0.725	-0.025	0.1	3.3433e+07
736	0.725	0.	0.	1.0396e+07
737	0.725	0.	0.025	1.0506e+07
738	0.725	0.	0.05	1.0469e+07
739	0.725	0.	0.075	1.0532e+07
740	0.725	0.	0.1	1.0423e+07
741	0.725	0.025	0.	3.3357e+07
742	0.725	0.025	0.025	3.4262e+07
743	0.725	0.025	0.05	3.4080e+07
744	0.725	0.025	0.075	3.4306e+07
745	0.725	0.025	0.1	3.3492e+07
746	0.725	0.05	0.	6.5358e+07
747	0.725	0.05	0.025	6.6009e+07
748	0.725	0.05	0.05	6.6704e+07
749	0.725	0.05	0.075	6.6851e+07
750	0.725	0.05	0.1	6.5617e+07
751	0.75	-0.05	0.	5.9805e+07
752	0.75	-0.05	0.025	6.1379e+07
753	0.75	-0.05	0.05	5.9735e+07
754	0.75	-0.05	0.075	6.0324e+07
755	0.75	-0.05	0.1	5.9783e+07
756	0.75	-0.025	0.	3.1114e+07
757	0.75	-0.025	0.025	3.0781e+07
758	0.75	-0.025	0.05	3.0788e+07
759	0.75	-0.025	0.075	3.0904e+07
760	0.75	-0.025	0.1	3.0861e+07
761	0.75	0.	0.	1.0367e+07
762	0.75	0.	0.025	1.0436e+07
763	0.75	0.	0.05	1.0549e+07
764	0.75	0.	0.075	1.0343e+07
765	0.75	0.	0.1	1.0310e+07
766	0.75	0.025	0.	3.0998e+07
767	0.75	0.025	0.025	3.0785e+07
768	0.75	0.025	0.05	3.0591e+07
769	0.75	0.025	0.075	3.1260e+07
770	0.75	0.025	0.1	3.1016e+07
771	0.75	0.05	0.	6.0086e+07
772	0.75	0.05	0.025	5.9075e+07
773	0.75	0.05	0.05	5.9719e+07
774	0.75	0.05	0.075	5.9320e+07
775	0.75	0.05	0.1	5.9990e+07
776	0.775	-0.05	0.	5.4058e+07
777	0.775	-0.05	0.025	5.4058e+07
778	0.775	-0.05	0.05	5.3712e+07
779	0.775	-0.05	0.075	5.3632e+07
780	0.775	-0.05	0.1	5.3917e+07
781	0.775	-0.025	0.	2.8183e+07
782	0.775	-0.025	0.025	2.7972e+07
783	0.775	-0.025	0.05	2.7892e+07
784	0.775	-0.025	0.075	2.7901e+07
785	0.775	-0.025	0.1	2.7954e+07
786	0.775	0.	0.	1.0355e+07
787	0.775	0.	0.025	1.0301e+07
788	0.775	0.	0.05	1.0355e+07
789	0.775	0.	0.075	1.0495e+07
790	0.775	0.	0.1	1.0368e+07
791	0.775	0.025	0.	2.7824e+07
792	0.775	0.025	0.025	2.7595e+07
793	0.775	0.025	0.05	2.8515e+07
794	0.775	0.025	0.075	2.8359e+07
795	0.775	0.025	0.1	2.8166e+07
796	0.775	0.05	0.	5.4502e+07
797	0.775	0.05	0.025	5.4228e+07
798	0.775	0.05	0.05	5.3967e+07
799	0.775	0.05	0.075	5.3464e+07
800	0.775	0.05	0.1	5.4825e+07
801	0.8	-0.05	0.	4.7832e+07
802	0.8	-0.05	0.025	4.7853e+07
803	0.8	-0.05	0.05	4.8014e+07
804	0.8	-0.05	0.075	4.8021e+07
805	0.8	-0.05	0.1	4.8221e+07
806	0.8	-0.025	0.	2.5327e+07
807	0.8	-0.025	0.025	2.5117e+07
808	0.8	-0.025	0.05	2.5239e+07
809	0.8	-0.025	0.075	2.5344e+07
810	0.8	-0.025	0.1	2.5100e+07
811	0.8	0.	0.	1.0513e+07
812	0.8	0.	0.025	1.0391e+07
813	0.8	0.	0.05	1.0525e+07
814	0.8	0.	0.075	1.0277e+07
815	0.8	0.	0.1	1.0447e+07
816	0.8	0.025	0.	2.5054e+07
817	0.8	0.025	0.025	2.5106e+07
818	0.8	0.025	0.05	2.5417e+07
819	0.8	0.025	0.075	2.5188e+07
820	0.8	0.025	0.1	2.5758e+07
821	0.8	0.05	0.	4.8199e+07
822	0.8	0.05	0.025	4.7733e+07
823	0.8	0.05	0.05	4.8200e+07
824	0.8	0.05	0.075	4.7909e+07
825	0.8	0.05	0.1	4.8320e+07
826	0.825	-0.05	0.	4.1900e+07
827	0.825	-0.05	0.025	4.2137e+07
828	0.825	-0.05	0.05	4.2067e+07
829	0.825	-0.05	0.075	4.2026e+07
830	0.825	-0.05	0.1	4.2350e+07
831	0.825	-0.025	0.	2.2077e+07
832	0.825	-0.025	0.025	2.2417e+07
833	0.825	-0.025	0.05	2.2274e+07
834	0.825	-0.025	0.075	2.2158e+07
835	0.825	-0.025	0.1	2.2250e+07
836	0.825	0.	0.	1.0341e+07
837	0.825	0.	0.025	1.0373e+07
838	0.825	0.	0.05	1.0420e+07
839	0.825	0.	0.075	1.0437e+07
840	0.825	0.	0.1	1.0358e+07
841	0.825	0.025	0.	2.2684e+07
842	0.825	0.025	0.025	2.2333e+07
843	0.825	0.025	0.05	2.2051e+07
844	0.825	0.025	0.075	2.2338e+07
845	0.825	0.025	0.1	2.2408e+07
846	0.825	0.05	0.	4.0900e+07
847	0.825	0.05	0.025	4.2406e+07
848	0.825	0.05	0.05	4.1967e+07
849	0.825	0.05	0.075	4.1613e+07
850	0.825	0.05	0.1	4.1677e+07
851	0.85	-0.05	0.	3.6219e+07
852	0.85	-0.05	0.025	3.6255e+07
853	0.85	-0.05	0.05	3.5813e+07
854	0.85	-0.05	0.075	3.5610e+07
855	0.85	-0.05	0.1	3.6038e+07
856	0.85	-0.025	0.	1.9664e+07
857	0.85	-0.025	0.025	1.9704e+07
858	0.85	-0.025	0.05	1.9527e+07
859	0.85	-0.025	0.075	1.9596e+07
860	0.85	-0.025	0.1	1.9618e+07
861	0.85	0.	0.	1.0473e+07
862	0.85	0.	0.025	1.0503e+07
863	0.85	0.	0.05	1.0525e+07
864	0.85	0.	0.075	1.0501e+07
865	0.85	0.	0.1	1.0543e+07
866	0.85	0.025	0.	1.9774e+07
867	0.85	0.025	0.025	1.9523e+07
868	0.85	0.025	0.05	1.9856e+07
869	0.85	0.025	0.075	1.9399e+07
870	0.85	0.025	0.1	1.9986e+07
871	0.85	0.05	0.	3.5719e+07
872	0.85	0.05	0.025	3.6256e+07
873	0.85	0.05	0.05	3.6416e+07
874	0.85	0.05	0.075	3.6132e+07
875	0.85	0.05	0.1	3.5409e+07
876	0.875	-0.05	0.	2.9772e+07
877	0.875	-0.05	0.025	3.0086e+07
878	0.875	-0.05	0.05	3.0153e+07
879	0.875	-0.05	0.075	2.9957e+07
880	0.875	-0.05	0.1	3.0018e+07
881	0.875	-0.025	0.	1.6705e+07
882	0.875	-0.025	0.025	1.7144e+07
883	0.875	-0.025	0.05	1.6853e+07
884	0.875	-0.025	0.075	1.7011e+07
885	0.875	-0.025	0.1	1.7094e+07
886	0.875	0.	0.	1.0296e+07
887	0.875	0.	0.025	1.0403e+07
888	0.875	0.	0.05	1.0415e+07
889	0.875	0.	0.075	1.0371e+07
890	0.875	0.	0.1	1.0469e+07
891	0.875	0.025	0.	1.6814e+07
892	0.875	0.025	0.025	1.6912e+07
893	0.875	0.025	0.05	1.6854e+07
894	0.875	0.025	0.075	1.7219e+07
895	0.875	0.025	0.1	1.6815e+07
896	0.875	0.05	0.	3.0179e+07
897	0.875	0.05	0.025	3.0431e+07
898	0.875	0.05	0.05	2.9780e+07
899	0.875	0.05	0.075	3.0023e+07
900	0.875	0.05	0.1	2.9763e+07
901	0.9	-0.05	0.	2.3614e+07
902	0.9	-0.05	0.025	2.3849e+07
903	0.9	-0.05	0.05	2.3890e+07
904	0.9	-0.05	0.075	2.3902e+07
905	0.9	-0.05	0.1	2.3942e+07
906	0.9	-0.025	0.	1.4310e+07
907	0.9	-0.025	0.025	1.4172e+07
908	0.9	-0.025	0.05	1.4349e+07
909	0.9	-0.025	0.075	1.4448e+07
910	0.9	-0.025	0.1	1.4461e+07
911	0.9	0.	0.	1.0371e+07
912	0.9	0.	0.025	1.0467e+07
913	0.9	0.	0.05	1.0336e+07
914	0.9	0.	0.075	1.0364e+07
915	0.9	0.	0.1	1.0425e+07
916	0.9	0.025	0.	1.4271e+07
917	0.9	0.025	0.025	1.4164e+07
918	0.9	0.025	0.05	1.4404e+07
919	0.9	0.025	0.075	1.4214e+07
920	0.9	0.025	0.1	1.4250e+07
921	0.9	0.05	0.	2.4203e+07
922	0.9	0.05	0.025	2.4103e+07
923	0.9	0.05	0.05	2.4034e+07
924	0.9	0.05	0.075	2.3718e+07
925	0.9	0.05	0.1	2.3777e+07
926	0.925	-0.05	0.	1.8057e+07
927	0.925	-0.05	0.025	1.8091e+07
928	0.925	-0.05	0.05	1.8036e+07
929	0.925	-0.05	0.075	1.7932e+07
930	0.925	-0.05	0.1	1.7927e+07
931	0.925	-0.025	0.	1.1926e+07
932	0.925	-0.025	0.025	1.1787e+07
933	0.925	-0.025	0.05	1.1915e+07
934	0.925	-0.025	0.075	1.1774e+07
935	0.925	-0.025	0.1	1.1806e+07
936	0.925	0.	0.	1.0407e+07
937	0.925	0.	0.025	1.0441e+07
938	0.925	0.	0.05	1.0421e+07
939	0.925	0.	0.075	1.0300e+07
940	0.925	0.	0.1	1.0237e+07
941	0.925	0.025	0.	1.1905e+07
942	0.925	0.025	0.025	1.1725e+07
943	0.925	0.025	0.05	1.1996e+07
944	0.925	0.025	0.075	1.1803e+07
945	0.925	0.025	0.1	1.2119e+07
946	0.925	0.05	0.	1.7861e+07
947	0.925	0.05	0.025	1.8067e+07
948	0.925	0.05	0.05	1.7894e+07
949	0.925	0.05	0.075	1.7976e+07
950	0.925	0.05	0.1	1.8026e+07
951	0.95	-0.05	0.	1.2083e+07
952	0.95	-0.05	0.025	1.2098e+07
953	0.95	-0.05	0.05	1.2070e+07
954	0.95	-0.05	0.075	1.2100e+07
955	0.95	-0.05	0.1	1.1941e+07
956	0.95	-0.025	0.	9.8872e+06
957	0.95	-0.025	0.025	9.8093e+06
958	0.95	-0.025	0.05	9.9138e+06
959	0.95	-0.025	0.075	9.8453e+06
960	0.95	-0.025	0.1	9.8850e+06
961	0.95	0.	0.	1.0417e+07
962	0.95	0.	0.025	1.0456e+07
963	0.95	0.	0.05	1.0325e+07
964	0.95	0.	0.075	1.0262e+07
965	0.95	0.	0.1	1.0475e+07
966	0.95	0.025	0.	9.9420e+06
967	0.95	0.025	0.025	9.8270e+06
968	0.95	0.025	0.05	9.9000e+06
969	0.95	0.025	0.075	9.7079e+06
970	0.95	0.025	0.1	9.7872e+06
971	0.95	0.05	0.	1.2008e+07
972	0.95	0.05	0.025	1.1833e+07
973	0.95	0.05	0.05	1.1853e+07
974	0.95	0.05	0.075	1.2015e+07
975	0.95	0.05	0.1	1.1942e+07
976	0.975	-0.05	0.	5.9834e+06
977	0.975	-0.05	0.025	5.9805e+06
978	0.975	-0.05	0.05	5.9384e+06
979	0.975	-0.05	0.075	5.9896e+06
980	0.975	-0.05	0.1	5.9993e+06
981	0.975	-0.025	0.	8.3127e+06
982	0.975	-0.025	0.025	8.3181e+06
983	0.975	-0.025	0.05	8.3380e+06
984	0.975	-0.025	0.075	8.4064e+06
985	0.975	-0.025	0.1	8.3453e+06
986	0.975	0.	0.	1.0232e+07
987	0.975	0.	0.025	1.0293e+07
988	0.975	0.	0.05	1.0470e+07
989	0.975	0.	0.075	1.0335e+07
990	0.975	0.	0.1	1.0385e+07
991	0.975	0.025	0.	8.4803e+06
992	0.975	0.025	0.025	8.3939e+06
993	0.975	0.025	0.05	8.2081e+06
994	0.975	0.025	0.075	8.4482e+06
995	0.975	0.025	0.1	8.3616e+06
996	0.975	0.05	0.	6.0177e+06
997	0.975	0.05	0.025	6.0146e+06
998	0.975	0.05	0.05	6.0438e+06
999	0.975	0.05	0.075	5.9962e+06
1000	0.975	0.05	0.1	5.9289e+06
1001	1	-0.05	0.	0.0000e+00
1002	1	-0.05	0.025	0.0000e+00
1003	1	-0.05	0.05	0.0000e+00
1004	1	-0.05	0.075	0.0000e+00
1005	1	-0.05	0.1	0.0000e+00
1006	1	-0.025	0.	7.7521e+06
1007	1	-0.025	0.025	7.8154e+06
1008	1	-0.025	0.05	7.8226e+06
1009	1	-0.025	0.075	7.7519e+06
1010	1	-0.025	0.1	7.8225e+06
1011	1	0.	0.	1.0398e+07
1012	1	0.	0.025	1.0384e+07
1013	1	0.	0.05	1.0330e+07
1014	1	0.	0.075	1.0585e+07
1015	1	0.	0.1	1.0491e+07
1016	1	0.025	0.	7.8396e+06
1017	1	0.025	0.025	7.8645e+06
1018	1	0.025	0.05	7.8129e+06
1019	1	0.025	0.075	7.7724e+06
1020	1	0.025	0.1	7.6294e+06
1021	1	0.05	0.	0.0000e+00
1022	1	0.05	0.025	0.0000e+00
1023	1	0.05	0.05	0.0000e+00
1024	1	0.05	0.075	0.0000e+00
1025	1	0.05	0.1	0.0000e+00
