Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
634	0.625	-0.025	0.075	2.4333e+08
635	0.625	-0.025	0.1	2.4187e+08
636	0.625	0.	0.	2.8811e+08
637	0.625	0.	0.025	2.8785e+08
638	0.625	0.	0.05	2.8568e+08
639	0.625	0.	0.075	2.9009e+08
640	0.625	0.	0.1	2.8774e+08
641	0.625	0.025	0.	3.3206e+08
642	0.625	0.025	0.025	3.3323e+08
643	0.625	0.025	0.05	3.3126e+08
644	0.625	0.025	0.075	3.3263e+08
645	0.625	0.025	0.1	3.2933e+08
646	0.625	0.05	0.	3.7265e+08
647	0.625	0.05	0.025	3.7580e+08
648	0.625	0.05	0.05	3.7679e+08
649	0.625	0.05	0.075	3.7402e+08
650	0.625	0.05	0.1	3.7687e+08
651	0.65	-0.05	0.	2.0335e+08
652	0.65	-0.05	0.025	2.0392e+08
653	0.65	-0.05	0.05	2.0475e+08
654	0.65	-0.05	0.075	2.0610e+08
655	0.65	-0.05	0.1	2.0452e+08
656	0.65	-0.025	0.	2.4455e+08
657	0.65	-0.025	0.025	2.4698e+08
658	0.65	-0.025	0.05	2.4807e+08
659	0.65	-0.025	0.075	2.4435e+08
660	0.65	-0.025	0.1	2.4443e+08
661	0.65	0.	0.	2.8554e+08
662	0.65	0.	0.025	2.8702e+08
663	0.65	0.	0.05	2.8864e+08
664	0.65	0.	0.075	2.9056e+08
665	0.65	0.	0.1	2.8954e+08
666	0.65	0.025	0.	3.3076e+08
667	0.65	0.025	0.025	3.3009e+08
668	0.65	0.025	0.05	3.3078e+08
669	0.65	0.025	0.075	3.3089e+08
670	0.65	0.025	0.1	3.3258e+08
671	0.65	0.05	0.	3.7195e+08
672	0.65	0.05	0.025	3.7258e+08
673	0.65	0.05	0.05	3.7109e+08
674	0.65	0.05	0.075	3.7225e+08
675	0.65	0.05	0.1	3.7143e+08
676	0.675	-0.05	0.	2.0850e+08
677	0.675	-0.05	0.025	2.1110e+08
678	0.675	-0.05	0.05	2.1188e+08
679	0.675	-0.05	0.075	2.0995e+08
680	0.675	-0.05	0.1	2.1042e+08
681	0.675	-0.025	0.	2.5029e+08
682	0.675	-0.025	0.025	2.4879e+08
683	0.675	-0.025	0.05	2.4928e+08
684	0.675	-0.025	0.075	2.4868e+08
685	0.675	-0.025	0.1	2.4818e+08
686	0.675	0.	0.	2.8890e+08
687	0.675	0.	0.025	2.8889e+08
688	0.675	0.	0.05	2.8959e+08
689	0.675	0.	0.075	2.8799e+08
690	0.675	0.	0.1	2.8593e+08
691	0.675	0.025	0.	3.2917e+08
692	0.675	0.025	0.025	3.2556e+08
693	0.675	0.025	0.05	3.2552e+08
694	0.675	0.025	0.075	3.2596e+08
695	0.675	0.025	0.1	3.2358e+08
696	0.675	0.05	0.	3.6552e+08
697	0.675	0.05	0.025	3.6736e+08
698	0.675	0.05	0.05	3.6505e+08
699	0.675	0.05	0.075	3.6894e+08
700	0.675	0.05	0.1	3.6880e+08
701	0.7	-0.05	0.	2.1715e+08
702	0.7	-0.05	0.025	2.1349e+08
703	0.7	-0.05	0.05	2.1786e+08
704	0.7	-0.05	0.075	2.1569e+08
705	0.7	-0.05	0.1	2.1818e+08
706	0.7	-0.025	0.	2.5109e+08
707	0.7	-0.025	0.025	2.5179e+08
708	0.7	-0.025	0.05	2.5214e+08
709	0.7	-0.025	0.075	2.5059e+08
710	0.7	-0.025	0.1	2.4955e+08
711	0.7	0.	0.	2.8386e+08
712	0.7	0.	0.025	2.9310e+08
713	0.7	0.	0.05	2.8512e+08
714	0.7	0.	0.075	2.8514e+08
715	0.7	0.	0.1	2.8899e+08
716	0.7	0.025	0.	3.2123e+08
717	0.7	0.025	0.025	3.2087e+08
718	0.7	0.025	0.05	3.1841e+08
719	0.7	0.025	0.075	3.2457e+08
720	0.7	0.025	0.1	3.2192e+08
721	0.7	0.05	0.	3.6139e+08
722	0.7	0.05	0.025	3.5984e+08
723	0.7	0.05	0.05	3.6018e+08
724	0.7	0.05	0.075	3.5902e+08
725	0.7	0.05	0.1	3.5940e+08
726	0.725	-0.05	0.	2.2081e+08
727	0.725	-0.05	0.025	2.2093e+08
728	0.725	-0.05	0.05	2.2054e+08
729	0.725	-0.05	0.075	2.2402e+08
730	0.725	-0.05	0.1	2.2147e+08
731	0.725	-0.025	0.	2.5153e+08
732	0.725	-0.025	0.025	2.5540e+08
733	0.725	-0.025	0.05	2.5377e+08
734	0.725	-0.025	0.075	2.5493e+08
735	0.725	-0.025	0.1	2.5459e+08
736	0.725	0.	0.	2.9058e+08
737	0.725	0.	0.025	2.8734e+08
738	0.725	0.	0.05	2.8941e+08
739	0.725	0.	0.075	2.8923e+08
740	0.725	0.	0.1	2.8564e+08
741	0.725	0.025	0.	3.2136e+08
742	0.725	0.025	0.025	3.1954e+08
743	0.725	0.025	0.05	3.1867e+08
744	0.725	0.025	0.075	3.1868e+08
745	0.725	0.025	0.1	3.2258e+08
746	0.725	0.05	0.	3.5961e+08
747	0.725	0.05	0.025	3.5229e+08
748	0.725	0.05	0.05	3.5446e+08
749	0.725	0.05	0.075	3.5466e+08
750	0.725	0.05	0.1	3.5287e+08
751	0.75	-0.05	0.	2.2993e+08
752	0.75	-0.05	0.025	2.3101e+08
753	0.75	-0.05	0.05	2.2718e+08
754	0.75	-0.05	0.075	2.3037e+08
755	0.75	-0.05	0.1	2.2725e+08
756	0.75	-0.025	0.	2.5650e+08
757	0.75	-0.025	0.025	2.5778e+08
758	0.75	-0.025	0.05	2.5935e+08
759	0.75	-0.025	0.075	2.5784e+08
760	0.75	-0.025	0.1	2.5914e+08
761	0.75	0.	0.	2.8839e+08
762	0.75	0.	0.025	2.9034e+08
763	0.75	0.	0.05	2.8892e+08
764	0.75	0.	0.075	2.9064e+08
765	0.75	0.	0.1	2.8652e+08
766	0.75	0.025	0.	3.1761e+08
767	0.75	0.025	0.025	3.1800e+08
768	0.75	0.025	0.05	3.1637e+08
769	0.75	0.025	0.075	3.1608e+08
770	0.75	0.025	0.1	3.1873e+08
771	0.75	0.05	0.	3.4939e+08
772	0.75	0.05	0.025	3.4824e+08
773	0.75	0.05	0.05	3.5021e+08
774	0.75	0.05	0.075	3.4570e+08
775	0.75	0.05	0.1	3.4718e+08
776	0.775	-0.05	0.	2.3234e+08
777	0.775	-0.05	0.025	2.3420e+08
778	0.775	-0.05	0.05	2.3468e+08
779	0.775	-0.05	0.075	2.3588e+08
780	0.775	-0.05	0.1	2.3235e+08
781	0.775	-0.025	0.	2.6158e+08
782	0.775	-0.025	0.025	2.6325e+08
783	0.775	-0.025	0.05	2.5943e+08
784	0.775	-0.025	0.075	2.5906e+08
785	0.775	-0.025	0.1	2.5869e+08
786	0.775	0.	0.	2.8908e+08
787	0.775	0.	0.025	2.8675e+08
788	0.775	0.	0.05	2.8883e+08
789	0.775	0.	0.075	2.8763e+08
790	0.775	0.	0.1	2.9111e+08
791	0.775	0.025	0.	3.1649e+08
792	0.775	0.025	0.025	3.1348e+08
793	0.775	0.025	0.05	3.1443e+08
794	0.775	0.025	0.075	3.1649e+08
795	0.775	0.025	0.1	3.1298e+08
796	0.775	0.05	0.	3.4443e+08
797	0.775	0.05	0.025	3.4149e+08
798	0.775	0.05	0.05	3.4366e+08
799	0.775	0.05	0.075	3.4160e+08
800	0.775	0.05	0.1	3.4093e+08
801	0.8	-0.05	0.	2.3901e+08
802	0.8	-0.05	0.025	2.4249e+08
803	0.8	-0.05	0.05	2.3958e+08
804	0.8	-0.05	0.075	2.4444e+08
805	0.8	-0.05	0.1	2.4022e+08
806	0.8	-0.025	0.	2.6265e+08
807	0.8	-0.025	0.025	2.6149e+08
808	0.8	-0.025	0.05	2.6595e+08
809	0.8	-0.025	0.075	2.6369e+08
810	0.8	-0.025	0.1	2.6530e+08
811	0.8	0.	0.	2.9201e+08
812	0.8	0.	0.025	2.8916e+08
813	0.8	0.	0.05	2.8858e+08
814	0.8	0.	0.075	2.9012e+08
815	0.8	0.	0.1	2.8939e+08
816	0.8	0.025	0.	3.0964e+08
817	0.8	0.025	0.025	3.1449e+08
818	0.8	0.025	0.05	3.1191e+08
819	0.8	0.025	0.075	3.1489e+08
820	0.8	0.025	0.1	3.1295e+08
821	0.8	0.05	0.	3.3840e+08
822	0.8	0.05	0.025	3.3555e+08
823	0.8	0.05	0.05	3.3294e+08
824	0.8	0.05	0.075	3.3714e+08
825	0.8	0.05	0.1	3.3797e+08
826	0.825	-0.05	0.	2.4518e+08
827	0.825	-0.05	0.025	2.4570e+08
828	0.825	-0.05	0.05	2.4273e+08
829	0.825	-0.05	0.075	2.4577e+08
830	0.825	-0.05	0.1	2.4415e+08
831	0.825	-0.025	0.	2.6783e+08
832	0.825	-0.025	0.025	2.6754e+08
833	0.825	-0.025	0.05	2.6702e+08
834	0.825	-0.025	0.075	2.6912e+08
835	0.825	-0.025	0.1	2.6739e+08
836	0.825	0.	0.	2.8833e+08
837	0.825	0.	0.025	2.8856e+08
838	0.825	0.	0.05	2.8699e+08
839	0.825	0.	0.075	2.8971e+08
840	0.825	0.	0.1	2.8642e+08
841	0.825	0.025	0.	3.0978e+08
842	0.825	0.025	0.025	3.1126e+08
843	0.825	0.025	0.05	3.0710e+08
844	0.825	0.025	0.075	3.0651e+08
845	0.825	0.025	0.1	3.0706e+08
846	0.825	0.05	0.	3.3360e+08
847	0.825	0.05	0.025	3.2879e+08
848	0.825	0.05	0.05	3.2762e+08
849	0.825	0.05	0.075	3.3073e+08
850	0.825	0.05	0.1	3.2461e+08
851	0.85	-0.05	0.	2.5056e+08
852	0.85	-0.05	0.025	2.5414e+08
853	0.85	-0.05	0.05	2.5056e+08
854	0.85	-0.05	0.075	2.5161e+08
855	0.85	-0.05	0.1	2.5244e+08
856	0.85	-0.025	0.	2.7048e+08
857	0.85	-0.025	0.025	2.6914e+08
858	0.85	-0.025	0.05	2.7089e+08
859	0.85	-0.025	0.075	2.7234e+08
860	0.85	-0.025	0.1	2.6828e+08
861	0.85	0.	0.	2.8716e+08
862	0.85	0.	0.025	2.8782e+08
863	0.85	0.	0.05	2.8921e+08
864	0.85	0.	0.075	2.8806e+08
865	0.85	0.	0.1	2.8778e+08
866	0.85	0.025	0.	3.0316e+08
867	0.85	0.025	0.025	3.0392e+08
868	0.85	0.025	0.05	3.0635e+08
869	0.85	0.025	0.075	3.0506e+08
870	0.85	0.025	0.1	3.0537e+08
871	0.85	0.05	0.	3.2388e+08
872	0.85	0.05	0.025	3.2855e+08
873	0.85	0.05	0.05	3.2303e+08
874	0.85	0.05	0.075	3.2670e+08
875	0.85	0.05	0.1	3.2655e+08
876	0.875	-0.05	0.	2.5924e+08
877	0.875	-0.05	0.025	2.5669e+08
878	0.875	-0.05	0.05	2.5821e+08
879	0.875	-0.05	0.075	2.5740e+08
880	0.875	-0.05	0.1	2.6112e+08
881	0.875	-0.025	0.	2.7367e+08
882	0.875	-0.025	0.025	2.7265e+08
883	0.875	-0.025	0.05	2.7592e+08
884	0.875	-0.025	0.075	2.7242e+08
885	0.875	-0.025	0.1	2.7390e+08
886	0.875	0.	0.	2.8921e+08
887	0.875	0.	0.025	2.8860e+08
888	0.875	0.	0.05	2.8782e+08
889	0.875	0.	0.075	2.8945e+08
890	0.875	0.	0.1	2.8691e+08
891	0.875	0.025	0.	3.0502e+08
892	0.875	0.025	0.025	3.0249e+08
893	0.875	0.025	0.05	3.0543e+08
894	0.875	0.025	0.075	3.0490e+08
895	0.875	0.025	0.1	3.0400e+08
896	0.875	0.05	0.	3.1783e+08
897	0.875	0.05	0.025	3.2010e+08
898	0.875	0.05	0.05	3.1909e+08
899	0.875	0.05	0.075	3.1186e+08
900	0.875	0.05	0.1	3.1644e+08
901	0.9	-0.05	0.	2.6427e+08
902	0.9	-0.05	0.025	2.6444e+08
903	0.9	-0.05	0.05	2.6512e+08
904	0.9	-0.05	0.075	2.6645e+08
905	0.9	-0.05	0.1	2.6493e+08
906	0.9	-0.025	0.	2.7255e+08
907	0.9	-0.025	0.025	2.7633e+08
908	0.9	-0.025	0.05	2.7801e+08
909	0.9	-0.025	0.075	2.7618e+08
910	0.9	-0.025	0.1	2.7634e+08
911	0.9	0.	0.	2.8715e+08
912	0.9	0.	0.025	2.8964e+08
913	0.9	0.	0.05	2.8739e+08
914	0.9	0.	0.075	2.8902e+08
915	0.9	0.	0.1	2.8874e+08
916	0.9	0.025	0.	3.0010e+08
917	0.9	0.025	0.025	3.0087e+08
918	0.9	0.025	0.05	3.0036e+08
919	0.9	0.025	0.075	3.0230e+08
920	0.9	0.025	0.1	3.0122e+08
921	0.9	0.05	0.	3.1395e+08
922	0.9	0.05	0.025	3.1057e+08
923	0.9	0.05	0.05	3.1045e+08
924	0.9	0.05	0.075	3.1212e+08
925	0.9	0.05	0.1	3.1340e+08
926	0.925	-0.05	0.	2.7086e+08
927	0.925	-0.05	0.025	2.6878e+08
928	0.925	-0.05	0.05	2.7126e+08
929	0.925	-0.05	0.075	2.6898e+08
930	0.925	-0.05	0.1	2.7109e+08
931	0.925	-0.025	0.	2.7948e+08
932	0.925	-0.025	0.025	2.7862e+08
933	0.925	-0.025	0.05	2.7810e+08
934	0.925	-0.025	0.075	2.7922e+08
935	0.925	-0.025	0.1	2.7914e+08
936	0.925	0.	0.	2.8619e+08
937	0.925	0.	0.025	2.8904e+08
938	0.925	0.	0.05	2.9000e+08
939	0.925	0.	0.075	2.8949e+08
940	0.925	0.	0.1	2.8854e+08
941	0.925	0.025	0.	2.9620e+08
942	0.925	0.025	0.025	2.9723e+08
943	0.925	0.025	0.05	2.9677e+08
944	0.925	0.025	0.075	2.9722e+08
945	0.925	0.025	0.1	2.9867e+08
946	0.925	0.05	0.	3.0580e+08
947	0.925	0.05	0.025	3.0263e+08
948	0.925	0.05	0.05	3.0747e+08
949	0.925	0.05	0.075	3.0673e+08
950	0.925	0.05	0.1	3.0628e+08
951	0.95	-0.05	0.	2.7406e+08
952	0.95	-0.05	0.025	2.7462e+08
953	0.95	-0.05	0.05	2.7482e+08
954	0.95	-0.05	0.075	2.7503e+08
955	0.95	-0.05	0.1	2.7519e+08
956	0.95	-0.025	0.	2.8000e+08
957	0.95	-0.025	0.025	2.8564e+08
958	0.95	-0.025	0.05	2.8454e+08
959	0.95	-0.025	0.075	2.8247e+08
960	0.95	-0.025	0.1	2.8194e+08
961	0.95	0.	0.	2.9116e+08
962	0.95	0.	0.025	2.9081e+08
963	0.95	0.	0.05	2.8672e+08
964	0.95	0.	0.075	2.8843e+08
965	0.95	0.	0.1	2.8768e+08
966	0.95	0.025	0.	2.9352e+08
967	0.95	0.025	0.025	2.9371e+08
968	0.95	0.025	0.05	2.9385e+08
969	0.95	0.025	0.075	2.9437e+08
970	0.95	0.025	0.1	2.9438e+08
971	0.95	0.05	0.	3.0259e+08
972	0.95	0.05	0.025	2.9855e+08
973	0.95	0.05	0.05	3.0174e+08
974	0.95	0.05	0.075	2.9806e+08
975	0.95	0.05	0.1	3.0043e+08
976	0.975	-0.05	0.	2.8377e+08
977	0.975	-0.05	0.025	2.8296e+08
978	0.975	-0.05	0.05	2.8146e+08
979	0.975	-0.05	0.075	2.8248e+08
980	0.975	-0.05	0.1	2.8480e+08
981	0.975	-0.025	0.	2.8399e+08
982	0.975	-0.025	0.025	2.8597e+08
983	0.975	-0.025	0.05	2.8665e+08
984	0.975	-0.025	0.075	2.8434e+08
985	0.975	-0.025	0.1	2.8797e+08
986	0.975	0.	0.	2.9158e+08
987	0.975	0.	0.025	2.8989e+08
988	0.975	0.	0.05	2.8989e+08
989	0.975	0.	0.075	2.8501e+08
990	0.975	0.	0.1	2.8572e+08
991	0.975	0.025	0.	2.9085e+08
992	0.975	0.025	0.025	2.8985e+08
993	0.975	0.025	0.05	2.9209e+08
994	0.975	0.025	0.075	2.8603e+08
995	0.975	0.025	0.1	2.9208e+08
996	0.975	0.05	0.	2.9369e+08
997	0.975	0.05	0.025	2.9304e+08
998	0.975	0.05	0.05	2.9736e+08
999	0.975	0.05	0.075	2.9346e+08
1000	0.975	0.05	0.1	2.9115e+08
1001	1	-0.05	0.	2.8879e+08
1002	1	-0.05	0.025	2.8866e+08
1003	1	-0.05	0.05	2.8770e+08
1004	1	-0.05	0.075	2.9206e+08
1005	1	-0.05	0.1	2.8836e+08
1006	1	-0.025	0.	2.8975e+08
1007	1	-0.025	0.025	2.8856e+08
1008	1	-0.025	0.05	2.9020e+08
1009	1	-0.025	0.075	2.8743e+08
1010	1	-0.025	0.1	2.8616e+08
1011	1	0.	0.	2.8932e+08
1012	1	0.	0.025	2.8852e+08
1013	1	0.	0.05	2.8937e+08
1014	1	0.	0.075	2.8693e+08
1015	1	0.	0.1	2.8883e+08
1016	1	0.025	0.	2.8525e+08
1017	1	0.025	0.025	2.8717e+08
1018	1	0.025	0.05	2.8678e+08
1019	1	0.025	0.075	2.8886e+08
1020	1	0.025	0.1	2.8716e+08
1021	1	0.05	0.	2.8563e+08
1022	1	0.05	0.025	2.8702e+08
1023	1	0.05	0.05	2.8903e+08
1024	1	0.05	0.075	2.8823e+08
1025	1	0.05	0.1	2.8671e+08
