Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
633	0.625	-0.025	0.05	1.1380e+07
634	0.625	-0.025	0.075	1.1241e+07
635	0.625	-0.025	0.1	1.1389e+07
636	0.625	0.	0.	2.5921e+06
637	0.625	0.	0.025	2.5941e+06
638	0.625	0.	0.05	2.5749e+06
639	0.625	0.	0.075	2.6101e+06
640	0.625	0.	0.1	2.6090e+06
641	0.625	0.025	0.	1.1281e+07
642	0.625	0.025	0.025	1.1481e+07
643	0.625	0.025	0.05	1.1605e+07
644	0.625	0.025	0.075	1.1433e+07
645	0.625	0.025	0.1	1.1387e+07
646	0.625	0.05	0.	2.2474e+07
647	0.625	0.05	0.025	2.2611e+07
648	0.625	0.05	0.05	2.2188e+07
649	0.625	0.05	0.075	2.2530e+07
650	0.625	0.05	0.1	2.2430e+07
651	0.65	-0.05	0.	2.1310e+07
652	0.65	-0.05	0.025	2.0971e+07
653	0.65	-0.05	0.05	2.1280e+07
654	0.65	-0.05	0.075	2.0815e+07
655	0.65	-0.05	0.1	2.1099e+07
656	0.65	-0.025	0.	1.0707e+07
657	0.65	-0.025	0.025	1.0605e+07
658	0.65	-0.025	0.05	1.0694e+07
659	0.65	-0.025	0.075	1.0783e+07
660	0.65	-0.025	0.1	1.0652e+07
661	0.65	0.	0.	2.5629e+06
662	0.65	0.	0.025	2.5977e+06
663	0.65	0.	0.05	2.5793e+06
664	0.65	0.	0.075	2.5910e+06
665	0.65	0.	0.1	2.5964e+06
666	0.65	0.025	0.	1.0534e+07
667	0.65	0.025	0.025	1.0541e+07
668	0.65	0.025	0.05	1.0720e+07
669	0.65	0.025	0.075	1.0635e+07
670	0.65	0.025	0.1	1.0460e+07
671	0.65	0.05	0.	2.1132e+07
672	0.65	0.05	0.025	2.1046e+07
673	0.65	0.05	0.05	2.0880e+07
674	0.65	0.05	0.075	2.0779e+07
675	0.65	0.05	0.1	2.1140e+07
676	0.675	-0.05	0.	1.9554e+07
677	0.675	-0.05	0.025	1.9872e+07
678	0.675	-0.05	0.05	1.9566e+07
679	0.675	-0.05	0.075	1.9560e+07
680	0.675	-0.05	0.1	1.9474e+07
681	0.675	-0.025	0.	1.0008e+07
682	0.675	-0.025	0.025	9.9925e+06
683	0.675	-0.025	0.05	1.0042e+07
684	0.675	-0.025	0.075	9.9013e+06
685	0.675	-0.025	0.1	9.9082e+06
686	0.675	0.	0.	2.5881e+06
687	0.675	0.	0.025	2.6145e+06
688	0.675	0.	0.05	2.6292e+06
689	0.675	0.	0.075	2.5885e+06
690	0.675	0.	0.1	2.5892e+06
691	0.675	0.025	0.	9.9678e+06
692	0.675	0.025	0.025	9.9233e+06
693	0.675	0.025	0.05	1.0019e+07
694	0.675	0.025	0.075	9.7637e+06
695	0.675	0.025	0.1	9.8770e+06
696	0.675	0.05	0.	1.9378e+07
697	0.675	0.05	0.025	1.9138e+07
698	0.675	0.05	0.05	1.9350e+07
699	0.675	0.05	0.075	1.9357e+07
700	0.675	0.05	0.1	1.9469e+07
701	0.7	-0.05	0.	1.8160e+07
702	0.7	-0.05	0.025	1.7965e+07
703	0.7	-0.05	0.05	1.7852e+07
704	0.7	-0.05	0.075	1.7992e+07
705	0.7	-0.05	0.1	1.8151e+07
706	0.7	-0.025	0.	9.1366e+06
707	0.7	-0.025	0.025	9.1414e+06
708	0.7	-0.025	0.05	9.2497e+06
709	0.7	-0.025	0.075	9.1922e+06
710	0.7	-0.025	0.1	9.2562e+06
711	0.7	0.	0.	2.5978e+06
712	0.7	0.	0.025	2.6127e+06
713	0.7	0.	0.05	2.5766e+06
714	0.7	0.	0.075	2.5978e+06
715	0.7	0.	0.1	2.5937e+06
716	0.7	0.025	0.	9.1189e+06
717	0.7	0.025	0.025	9.0933e+06
718	0.7	0.025	0.05	9.2590e+06
719	0.7	0.025	0.075	9.1827e+06
720	0.7	0.025	0.1	9.1332e+06
721	0.7	0.05	0.	1.7986e+07
722	0.7	0.05	0.025	1.8162e+07
723	0.7	0.05	0.05	1.7672e+07
724	0.7	0.05	0.075	1.7784e+07
725	0.7	0.05	0.1	1.7867e+07
726	0.725	-0.05	0.	1.6693e+07
727	0.725	-0.05	0.025	1.6537e+07
728	0.725	-0.05	0.05	1.6601e+07
729	0.725	-0.05	0.075	1.6349e+07
730	0.725	-0.05	0.1	1.6352e+07
731	0.725	-0.025	0.	8.5074e+06
732	0.725	-0.025	0.025	8.4809e+06
733	0.725	-0.025	0.05	8.5142e+06
734	0.725	-0.025	0.075	8.4643e+06
735	0.725	-0.025	0.1	8.4959e+06
736	0.725	0.	0.	2.6014e+06
737	0.725	0.	0.025	2.6142e+06
738	0.725	0.	0.05	2.6148e+06
739	0.725	0.	0.075	2.5644e+06
740	0.725	0.	0.1	2.5514e+06
741	0.725	0.025	0.	8.5449e+06
742	0.725	0.025	0.025	8.5575e+06
743	0.725	0.025	0.05	8.4078e+06
744	0.725	0.025	0.075	8.3509e+06
745	0.725	0.025	0.1	8.4837e+06
746	0.725	0.05	0.	1.6623e+07
747	0.725	0.05	0.025	1.6737e+07
748	0.725	0.05	0.05	1.6568e+07
749	0.725	0.05	0.075	1.6451e+07
750	0.725	0.05	0.1	1.6382e+07
751	0.75	-0.05	0.	1.5001e+07
752	0.75	-0.05	0.025	1.4964e+07
753	0.75	-0.05	0.05	1.4878e+07
754	0.75	-0.05	0.075	1.5246e+07
755	0.75	-0.05	0.1	1.5214e+07
756	0.75	-0.025	0.	7.8194e+06
757	0.75	-0.025	0.025	7.6919e+06
758	0.75	-0.025	0.05	7.8020e+06
759	0.75	-0.025	0.075	7.7886e+06
760	0.75	-0.025	0.1	7.7764e+06
761	0.75	0.	0.	2.6241e+06
762	0.75	0.	0.025	2.6113e+06
763	0.75	0.	0.05	2.6135e+06
764	0.75	0.	0.075	2.6113e+06
765	0.75	0.	0.1	2.6052e+06
766	0.75	0.025	0.	7.6384e+06
767	0.75	0.025	0.025	7.7542e+06
768	0.75	0.025	0.05	7.7145e+06
769	0.75	0.025	0.075	7.6697e+06
770	0.75	0.025	0.1	7.8533e+06
771	0.75	0.05	0.	1.5207e+07
772	0.75	0.05	0.025	1.5163e+07
773	0.75	0.05	0.05	1.5031e+07
774	0.75	0.05	0.075	1.5162e+07
775	0.75	0.05	0.1	1.5001e+07
776	0.775	-0.05	0.	1.3522e+07
777	0.775	-0.05	0.025	1.3382e+07
778	0.775	-0.05	0.05	1.3543e+07
779	0.775	-0.05	0.075	1.3507e+07
780	0.775	-0.05	0.1	1.3359e+07
781	0.775	-0.025	0.	7.0227e+06
782	0.775	-0.025	0.025	7.0211e+06
783	0.775	-0.025	0.05	7.1267e+06
784	0.775	-0.025	0.075	7.0759e+06
785	0.775	-0.025	0.1	7.0263e+06
786	0.775	0.	0.	2.6032e+06
787	0.775	0.	0.025	2.5990e+06
788	0.775	0.	0.05	2.5939e+06
789	0.775	0.	0.075	2.5756e+06
790	0.775	0.	0.1	2.5949e+06
791	0.775	0.025	0.	6.9837e+06
792	0.775	0.025	0.025	6.9553e+06
793	0.775	0.025	0.05	7.0544e+06
794	0.775	0.025	0.075	7.0476e+06
795	0.775	0.025	0.1	6.9252e+06
796	0.775	0.05	0.	1.3487e+07
797	0.775	0.05	0.025	1.3608e+07
798	0.775	0.05	0.05	1.3614e+07
799	0.775	0.05	0.075	1.3611e+07
800	0.775	0.05	0.1	1.3504e+07
801	0.8	-0.05	0.	1.1919e+07
802	0.8	-0.05	0.025	1.1896e+07
803	0.8	-0.05	0.05	1.2033e+07
804	0.8	-0.05	0.075	1.2036e+07
805	0.8	-0.05	0.1	1.2124e+07
806	0.8	-0.025	0.	6.3640e+06
807	0.8	-0.025	0.025	6.3018e+06
808	0.8	-0.025	0.05	6.2457e+06
809	0.8	-0.025	0.075	6.2924e+06
810	0.8	-0.025	0.1	6.3194e+06
811	0.8	0.	0.	2.5939e+06
812	0.8	0.	0.025	2.5861e+06
813	0.8	0.	0.05	2.6033e+06
814	0.8	0.	0.075	2.5876e+06
815	0.8	0.	0.1	2.5850e+06
816	0.8	0.025	0.	6.3242e+06
817	0.8	0.025	0.025	6.2882e+06
818	0.8	0.025	0.05	6.3208e+06
819	0.8	0.025	0.075	6.3223e+06
820	0.8	0.025	0.1	6.2510e+06
821	0.8	0.05	0.	1.1954e+07
822	0.8	0.05	0.025	1.2138e+07
823	0.8	0.05	0.05	1.1888e+07
824	0.8	0.05	0.075	1.1797e+07
825	0.8	0.05	0.1	1.1821e+07
826	0.825	-0.05	0.	1.0502e+07
827	0.825	-0.05	0.025	1.0503e+07
828	0.825	-0.05	0.05	1.0490e+07
829	0.825	-0.05	0.075	1.0602e+07
830	0.825	-0.05	0.1	1.0275e+07
831	0.825	-0.025	0.	5.6177e+06
832	0.825	-0.025	0.025	5.6699e+06
833	0.825	-0.025	0.05	5.5494e+06
834	0.825	-0.025	0.075	5.5829e+06
835	0.825	-0.025	0.1	5.5662e+06
836	0.825	0.	0.	2.5795e+06
837	0.825	0.	0.025	2.5913e+06
838	0.825	0.	0.05	2.6277e+06
839	0.825	0.	0.075	2.6363e+06
840	0.825	0.	0.1	2.5911e+06
841	0.825	0.025	0.	5.6853e+06
842	0.825	0.025	0.025	5.6015e+06
843	0.825	0.025	0.05	5.6785e+06
844	0.825	0.025	0.075	5.5958e+06
845	0.825	0.025	0.1	5.6058e+06
846	0.825	0.05	0.	1.0531e+07
847	0.825	0.05	0.025	1.0767e+07
848	0.825	0.05	0.05	1.0572e+07
849	0.825	0.05	0.075	1.0441e+07
850	0.825	0.05	0.1	1.0581e+07
851	0.85	-0.05	0.	8.9739e+06
852	0.85	-0.05	0.025	8.9647e+06
853	0.85	-0.05	0.05	9.0654e+06
854	0.85	-0.05	0.075	9.0022e+06
855	0.85	-0.05	0.1	9.0201e+06
856	0.85	-0.025	0.	4.9043e+06
857	0.85	-0.025	0.025	4.9170e+06
858	0.85	-0.025	0.05	4.9204e+06
859	0.85	-0.025	0.075	4.8278e+06
860	0.85	-0.025	0.1	4.9299e+06
861	0.85	0.	0.	2.5777e+06
862	0.85	0.	0.025	2.5681e+06
863	0.85	0.	0.05	2.5969e+06
864	0.85	0.	0.075	2.5998e+06
865	0.85	0.	0.1	2.5837e+06
866	0.85	0.025	0.	4.9364e+06
867	0.85	0.025	0.025	4.8511e+06
868	0.85	0.025	0.05	4.8878e+06
869	0.85	0.025	0.075	4.8808e+06
870	0.85	0.025	0.1	4.9019e+06
871	0.85	0.05	0.	9.0201e+06
872	0.85	0.05	0.025	8.9274e+06
873	0.85	0.05	0.05	9.0521e+06
874	0.85	0.05	0.075	9.0045e+06
875	0.85	0.05	0.1	8.8638e+06
876	0.875	-0.05	0.	7.3825e+06
877	0.875	-0.05	0.025	7.4993e+06
878	0.875	-0.05	0.05	7.4867e+06
879	0.875	-0.05	0.075	7.4938e+06
880	0.875	-0.05	0.1	7.4983e+06
881	0.875	-0.025	0.	4.2337e+06
882	0.875	-0.025	0.025	4.2581e+06
883	0.875	-0.025	0.05	4.1885e+06
884	0.875	-0.025	0.075	4.1864e+06
885	0.875	-0.025	0.1	4.1891e+06
886	0.875	0.	0.	2.6041e+06
887	0.875	0.	0.025	2.6240e+06
888	0.875	0.	0.05	2.5891e+06
889	0.875	0.	0.075	2.5461e+06
890	0.875	0.	0.1	2.5627e+06
891	0.875	0.025	0.	4.1979e+06
892	0.875	0.025	0.025	4.2072e+06
893	0.875	0.025	0.05	4.2122e+06
894	0.875	0.025	0.075	4.2273e+06
895	0.875	0.025	0.1	4.2155e+06
896	0.875	0.05	0.	7.5630e+06
897	0.875	0.05	0.025	7.4594e+06
898	0.875	0.05	0.05	7.4483e+06
899	0.875	0.05	0.075	7.5287e+06
900	0.875	0.05	0.1	7.4079e+06
901	0.9	-0.05	0.	6.0187e+06
902	0.9	-0.05	0.025	6.0049e+06
903	0.9	-0.05	0.05	5.9929e+06
904	0.9	-0.05	0.075	6.0762e+06
905	0.9	-0.05	0.1	5.9701e+06
906	0.9	-0.025	0.	3.6362e+06
907	0.9	-0.025	0.025	3.5708e+06
908	0.9	-0.025	0.05	3.5407e+06
909	0.9	-0.025	0.075	3.5793e+06
910	0.9	-0.025	0.1	3.5465e+06
911	0.9	0.	0.	2.5825e+06
912	0.9	0.	0.025	2.6063e+06
913	0.9	0.	0.05	2.6096e+06
914	0.9	0.	0.075	2.5851e+06
915	0.9	0.	0.1	2.6186e+06
916	0.9	0.025	0.	3.6104e+06
917	0.9	0.025	0.025	3.6184e+06
918	0.9	0.025	0.05	3.5924e+06
919	0.9	0.025	0.075	3.6163e+06
920	0.9	0.025	0.1	3.5234e+06
921	0.9	0.05	0.	5.9847e+06
922	0.9	0.05	0.025	5.9584e+06
923	0.9	0.05	0.05	6.0057e+06
924	0.9	0.05	0.075	5.9726e+06
925	0.9	0.05	0.1	5.9920e+06
926	0.925	-0.05	0.	4.5678e+06
927	0.925	-0.05	0.025	4.4939e+06
928	0.925	-0.05	0.05	4.5149e+06
929	0.925	-0.05	0.075	4.4916e+06
930	0.925	-0.05	0.1	4.5027e+06
931	0.925	-0.025	0.	2.9766e+06
932	0.925	-0.025	0.025	2.9871e+06
933	0.925	-0.025	0.05	3.0042e+06
934	0.925	-0.025	0.075	3.0157e+06
935	0.925	-0.025	0.1	2.9838e+06
936	0.925	0.	0.	2.6103e+06
937	0.925	0.	0.025	2.5742e+06
938	0.925	0.	0.05	2.5962e+06
939	0.925	0.	0.075	2.6176e+06
940	0.925	0.	0.1	2.6161e+06
941	0.925	0.025	0.	2.9815e+06
942	0.925	0.025	0.025	2.9976e+06
943	0.925	0.025	0.05	2.9882e+06
944	0.925	0.025	0.075	3.0051e+06
945	0.925	0.025	0.1	2.9834e+06
946	0.925	0.05	0.	4.4872e+06
947	0.925	0.05	0.025	4.5121e+06
948	0.925	0.05	0.05	4.3945e+06
949	0.925	0.05	0.075	4.5138e+06
950	0.925	0.05	0.1	4.3687e+06
951	0.95	-0.05	0.	2.9586e+06
952	0.95	-0.05	0.025	3.0108e+06
953	0.95	-0.05	0.05	3.0115e+06
954	0.95	-0.05	0.075	2.9721e+06
955	0.95	-0.05	0.1	2.9829e+06
956	0.95	-0.025	0.	2.4860e+06
957	0.95	-0.025	0.025	2.4495e+06
958	0.95	-0.025	0.05	2.5032e+06
959	0.95	-0.025	0.075	2.4590e+06
960	0.95	-0.025	0.1	2.4671e+06
961	0.95	0.	0.	2.6317e+06
962	0.95	0.	0.025	2.6008e+06
963	0.95	0.	0.05	2.5772e+06
964	0.95	0.	0.075	2.5958e+06
965	0.95	0.	0.1	2.5973e+06
966	0.95	0.025	0.	2.4322e+06
967	0.95	0.025	0.025	2.4540e+06
968	0.95	0.025	0.05	2.4444e+06
969	0.95	0.025	0.075	2.4772e+06
970	0.95	0.025	0.1	2.4597e+06
971	0.95	0.05	0.	2.9932e+06
972	0.95	0.05	0.025	2.9975e+06
973	0.95	0.05	0.05	3.0054e+06
974	0.95	0.05	0.075	3.0148e+06
975	0.95	0.05	0.1	2.9760e+06
976	0.975	-0.05	0.	1.4875e+06
977	0.975	-0.05	0.025	1.5133e+06
978	0.975	-0.05	0.05	1.4951e+06
979	0.975	-0.05	0.075	1.4830e+06
980	0.975	-0.05	0.1	1.5053e+06
981	0.975	-0.025	0.	2.0957e+06
982	0.975	-0.025	0.025	2.0623e+06
983	0.975	-0.025	0.05	2.0917e+06
984	0.975	-0.025	0.075	2.1002e+06
985	0.975	-0.025	0.1	2.0942e+06
986	0.975	0.	0.	2.6112e+06
987	0.975	0.	0.025	2.5689e+06
988	0.975	0.	0.05	2.6050e+06
989	0.975	0.	0.075	2.5918e+06
990	0.975	0.	0.1	2.5880e+06
991	0.975	0.025	0.	2.1025e+06
992	0.975	0.025	0.025	2.1126e+06
993	0.975	0.025	0.05	2.1179e+06
994	0.975	0.025	0.075	2.1099e+06
995	0.975	0.025	0.1	2.0861e+06
996	0.975	0.05	0.	1.5042e+06
997	0.975	0.05	0.025	1.5092e+06
998	0.975	0.05	0.05	1.5015e+06
999	0.975	0.05	0.075	1.5016e+06
1000	0.975	0.05	0.1	1.5099e+06
1001	1	-0.05	0.	0.0000e+00
1002	1	-0.05	0.025	0.0000e+00
1003	1	-0.05	0.05	0.0000e+00
1004	1	-0.05	0.075	0.0000e+00
1005	1	-0.05	0.1	0.0000e+00
1006	1	-0.025	0.	1.9539e+06
1007	1	-0.025	0.025	1.9590e+06
1008	1	-0.025	0.05	1.9427e+06
1009	1	-0.025	0.075	1.9603e+06
1010	1	-0.025	0.1	1.9545e+06
1011	1	0.	0.	2.5724e+06
1012	1	0.	0.025	2.6281e+06
1013	1	0.	0.05	2.5877e+06
1014	1	0.	0.075	2.5637e+06
1015	1	0.	0.1	2.5764e+06
1016	1	0.025	0.	1.9326e+06
1017	1	0.025	0.025	1.9494e+06
1018	1	0.025	0.05	1.9443e+06
1019	1	0.025	0.075	1.9433e+06
1020	1	0.025	0.1	1.9582e+06
1021	1	0.05	0.	0.0000e+00
1022	1	0.05	0.025	0.0000e+00
1023	1	0.05	0.05	0.0000e+00
1024	1	0.05	0.075	0.0000e+00
1025	1	0.05	0.1	0.0000e+00
