Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
623	0.6	0.05	0.05	2.4168e+07
624	0.6	0.05	0.075	2.3974e+07
625	0.6	0.05	0.1	2.3900e+07
626	0.625	-0.05	0.	-2.2432e+07
627	0.625	-0.05	0.025	-2.2672e+07
628	0.625	-0.05	0.05	-2.2572e+07
629	0.625	-0.05	0.075	-2.2448e+07
630	0.625	-0.05	0.1	-2.2468e+07
631	0.625	-0.025	0.	-1.1144e+07
632	0.625	-0.025	0.025	-1.1276e+07
633	0.625	-0.025	0.05	-1.1131e+07
634	0.625	-0.025	0.075	-1.1301e+07
635	0.625	-0.025	0.1	-1.1259e+07
636	0.625	0.	0.	0.0000e+00
637	0.625	0.	0.025	0.0000e+00
638	0.625	0.	0.05	0.0000e+00
639	0.625	0.	0.075	0.0000e+00
640	0.625	0.	0.1	0.0000e+00
641	0.625	0.025	0.	1.1203e+07
642	0.625	0.025	0.025	1.1265e+07
643	0.625	0.025	0.05	1.1250e+07
644	0.625	0.025	0.075	1.1269e+07
645	0.625	0.025	0.1	1.1203e+07
646	0.625	0.05	0.	2.2488e+07
647	0.625	0.05	0.025	2.2284e+07
648	0.625	0.05	0.05	2.2518e+07
649	0.625	0.05	0.075	2.2561e+07
650	0.625	0.05	0.1	2.2469e+07
651	0.65	-0.05	0.	-2.0797e+07
652	0.65	-0.05	0.025	-2.1125e+07
653	0.65	-0.05	0.05	-2.1046e+07
654	0.65	-0.05	0.075	-2.0909e+07
655	0.65	-0.05	0.1	-2.0965e+07
656	0.65	-0.025	0.	-1.0405e+07
657	0.65	-0.025	0.025	-1.0435e+07
658	0.65	-0.025	0.05	-1.0466e+07
659	0.65	-0.025	0.075	-1.0577e+07
660	0.65	-0.025	0.1	-1.0460e+07
661	0.65	0.	0.	0.0000e+00
662	0.65	0.	0.025	0.0000e+00
663	0.65	0.	0.05	0.0000e+00
664	0.65	0.	0.075	0.0000e+00
665	0.65	0.	0.1	0.0000e+00
666	0.65	0.025	0.	1.0466e+07
667	0.65	0.025	0.025	1.0401e+07
668	0.65	0.025	0.05	1.0413e+07
669	0.65	0.025	0.075	1.0466e+07
670	0.65	0.025	0.1	1.0421e+07
671	0.65	0.05	0.	2.1052e+07
672	0.65	0.05	0.025	2.0941e+07
673	0.65	0.05	0.05	2.1299e+07
674	0.65	0.05	0.075	2.0781e+07
675	0.65	0.05	0.1	2.1026e+07
676	0.675	-0.05	0.	-1.9368e+07
677	0.675	-0.05	0.025	-1.9442e+07
678	0.675	-0.05	0.05	-1.9517e+07
679	0.675	-0.05	0.075	-1.9228e+07
680	0.675	-0.05	0.1	-1.9528e+07
681	0.675	-0.025	0.	-9.8613e+06
682	0.675	-0.025	0.025	-9.7235e+06
683	0.675	-0.025	0.05	-9.7652e+06
684	0.675	-0.025	0.075	-9.8100e+06
685	0.675	-0.025	0.1	-9.7404e+06
686	0.675	0.	0.	0.0000e+00
687	0.675	0.	0.025	0.0000e+00
688	0.675	0.	0.05	0.0000e+00
689	0.675	0.	0.075	0.0000e+00
690	0.675	0.	0.1	0.0000e+00
691	0.675	0.025	0.	9.7574e+06
692	0.675	0.025	0.025	9.7159e+06
693	0.675	0.025	0.05	9.7191e+06
694	0.675	0.025	0.075	9.7855e+06
695	0.675	0.025	0.1	9.6717e+06
696	0.675	0.05	0.	1.9623e+07
697	0.675	0.05	0.025	1.9336e+07
698	0.675	0.05	0.05	1.9422e+07
699	0.675	0.05	0.075	1.9725e+07
700	0.675	0.05	0.1	1.9632e+07
701	0.7	-0.05	0.	-1.8011e+07
702	0.7	-0.05	0.025	-1.7898e+07
703	0.7	-0.05	0.05	-1.7943e+07
704	0.7	-0.05	0.075	-1.8008e+07
705	0.7	-0.05	0.1	-1.8004e+07
706	0.7	-0.025	0.	-8.9951e+06
707	0.7	-0.025	0.025	-8.9983e+06
708	0.7	-0.025	0.05	-8.9884e+06
709	0.7	-0.025	0.075	-8.9221e+06
710	0.7	-0.025	0.1	-8.9721e+06
711	0.7	0.	0.	0.0000e+00
712	0.7	0.	0.025	0.0000e+00
713	0.7	0.	0.05	0.0000e+00
714	0.7	0.	0.075	0.0000e+00
715	0.7	0.	0.1	0.0000e+00
716	0.7	0.025	0.	8.9790e+06
717	0.7	0.025	0.025	9.0798e+06
718	0.7	0.025	0.05	9.0274e+06
719	0.7	0.025	0.075	8.9292e+06
720	0.7	0.025	0.1	9.0362e+06
721	0.7	0.05	0.	1.7916e+07
722	0.7	0.05	0.025	1.7938e+07
723	0.7	0.05	0.05	1.8034e+07
724	0.7	0.05	0.075	1.7947e+07
725	0.7	0.05	0.1	1.8096e+07
726	0.725	-0.05	0.	-1.6423e+07
727	0.725	-0.05	0.025	-1.6439e+07
728	0.725	-0.05	0.05	-1.6435e+07
729	0.725	-0.05	0.075	-1.6444e+07
730	0.725	-0.05	0.1	-1.6609e+07
731	0.725	-0.025	0.	-8.2811e+06
732	0.725	-0.025	0.025	-8.3346e+06
733	0.725	-0.025	0.05	-8.3622e+06
734	0.725	-0.025	0.075	-8.1990e+06
735	0.725	-0.025	0.1	-8.2535e+06
736	0.725	0.	0.	0.0000e+00
737	0.725	0.	0.025	0.0000e+00
738	0.725	0.	0.05	0.0000e+00
739	0.725	0.	0.075	0.0000e+00
740	0.725	0.	0.1	0.0000e+00
741	0.725	0.025	0.	8.2429e+06
742	0.725	0.025	0.025	8.1898e+06
743	0.725	0.025	0.05	8.2917e+06
744	0.725	0.025	0.075	8.2046e+06
745	0.725	0.025	0.1	8.3891e+06
746	0.725	0.05	0.	1.6455e+07
747	0.725	0.05	0.025	1.6507e+07
748	0.725	0.05	0.05	1.6372e+07
749	0.725	0.05	0.075	1.6669e+07
750	0.725	0.05	0.1	1.6611e+07
751	0.75	-0.05	0.	-1.5027e+07
752	0.75	-0.05	0.025	-1.4879e+07
753	0.75	-0.05	0.05	-1.5019e+07
754	0.75	-0.05	0.075	-1.4899e+07
755	0.75	-0.05	0.1	-1.5132e+07
756	0.75	-0.025	0.	-7.5364e+06
757	0.75	-0.025	0.025	-7.5043e+06
758	0.75	-0.025	0.05	-7.3904e+06
759	0.75	-0.025	0.075	-7.4557e+06
760	0.75	-0.025	0.1	-7.5309e+06
761	0.75	0.	0.	0.0000e+00
762	0.75	0.	0.025	0.0000e+00
763	0.75	0.	0.05	0.0000e+00
764	0.75	0.	0.075	0.0000e+00
765	0.75	0.	0.1	0.0000e+00
766	0.75	0.025	0.	7.4254e+06
767	0.75	0.025	0.025	7.4996e+06
768	0.75	0.025	0.05	7.5123e+06
769	0.75	0.025	0.075	7.4865e+06
770	0.75	0.025	0.1	7.4167e+06
771	0.75	0.05	0.	1.4971e+07
772	0.75	0.05	0.025	1.4971e+07
773	0.75	0.05	0.05	1.4987e+07
774	0.75	0.05	0.075	1.4949e+07
775	0.75	0.05	0.1	1.4960e+07
776	0.775	-0.05	0.	-1.3497e+07
777	0.775	-0.05	0.025	-1.3536e+07
778	0.775	-0.05	0.05	-1.3475e+07
779	0.775	-0.05	0.075	-1.3467e+07
780	0.775	-0.05	0.1	-1.3507e+07
781	0.775	-0.025	0.	-6.6722e+06
782	0.775	-0.025	0.025	-6.7693e+06
783	0.775	-0.025	0.05	-6.7500e+06
784	0.775	-0.025	0.075	-6.7516e+06
785	0.775	-0.025	0.1	-6.7889e+06
786	0.775	0.	0.	0.0000e+00
787	0.775	0.	0.025	0.0000e+00
788	0.775	0.	0.05	0.0000e+00
789	0.775	0.	0.075	0.0000e+00
790	0.775	0.	0.1	0.0000e+00
791	0.775	0.025	0.	6.7313e+06
792	0.775	0.025	0.025	6.7769e+06
793	0.775	0.025	0.05	6.7878e+06
794	0.775	0.025	0.075	6.7696e+06
795	0.775	0.025	0.1	6.7394e+06
796	0.775	0.05	0.	1.3329e+07
797	0.775	0.05	0.025	1.3562e+07
798	0.775	0.05	0.05	1.3599e+07
799	0.775	0.05	0.075	1.3552e+07
800	0.775	0.05	0.1	1.3429e+07
801	0.8	-0.05	0.	-1.2049e+07
802	0.8	-0.05	0.025	-1.2062e+07
803	0.8	-0.05	0.05	-1.2112e+07
804	0.8	-0.05	0.075	-1.1937e+07
805	0.8	-0.05	0.1	-1.1984e+07
806	0.8	-0.025	0.	-6.0269e+06
807	0.8	-0.025	0.025	-6.0021e+06
808	0.8	-0.025	0.05	-5.9598e+06
809	0.8	-0.025	0.075	-6.0149e+06
810	0.8	-0.025	0.1	-6.0208e+06
811	0.8	0.	0.	0.0000e+00
812	0.8	0.	0.025	0.0000e+00
813	0.8	0.	0.05	0.0000e+00
814	0.8	0.	0.075	0.0000e+00
815	0.8	0.	0.1	0.0000e+00
816	0.8	0.025	0.	5.9789e+06
817	0.8	0.025	0.025	6.0004e+06
818	0.8	0.025	0.05	6.0316e+06
819	0.8	0.025	0.075	5.9461e+06
820	0.8	0.025	0.1	5.9528e+06
821	0.8	0.05	0.	1.1853e+07
822	0.8	0.05	0.025	1.2002e+07
823	0.8	0.05	0.05	1.1919e+07
824	0.8	0.05	0.075	1.1972e+07
825	0.8	0.05	0.1	1.2048e+07
826	0.825	-0.05	0.	-1.0460e+07
827	0.825	-0.05	0.025	-1.0515e+07
828	0.825	-0.05	0.05	-1.0481e+07
829	0.825	-0.05	0.075	-1.0542e+07
830	0.825	-0.05	0.1	-1.0530e+07
831	0.825	-0.025	0.	-5.2282e+06
832	0.825	-0.025	0.025	-5.2447e+06
833	0.825	-0.025	0.05	-5.2829e+06
834	0.825	-0.025	0.075	-5.2624e+06
835	0.825	-0.025	0.1	-5.2060e+06
836	0.825	0.	0.	0.0000e+00
837	0.825	0.	0.025	0.0000e+00
838	0.825	0.	0.05	0.0000e+00
839	0.825	0.	0.075	0.0000e+00
840	0.825	0.	0.1	0.0000e+00
841	0.825	0.025	0.	5.2550e+06
842	0.825	0.025	0.025	5.2434e+06
843	0.825	0.025	0.05	5.2714e+06
844	0.825	0.025	0.075	5.2383e+06
845	0.825	0.025	0.1	5.2574e+06
846	0.825	0.05	0.	1.0555e+07
847	0.825	0.05	0.025	1.0465e+07
848	0.825	0.05	0.05	1.0461e+07
849	0.825	0.05	0.075	1.0425e+07
850	0.825	0.05	0.1	1.0433e+07
851	0.85	-0.05	0.	-8.9013e+06
852	0.85	-0.05	0.025	-9.0394e+06
853	0.85	-0.05	0.05	-9.0977e+06
854	0.85	-0.05	0.075	-9.0770e+06
855	0.85	-0.05	0.1	-8.9122e+06
856	0.85	-0.025	0.	-4.5196e+06
857	0.85	-0.025	0.025	-4.5384e+06
858	0.85	-0.025	0.05	-4.4877e+06
859	0.85	-0.025	0.075	-4.5027e+06
860	0.85	-0.025	0.1	-4.4458e+06
861	0.85	0.	0.	0.0000e+00
862	0.85	0.	0.025	0.0000e+00
863	0.85	0.	0.05	0.0000e+00
864	0.85	0.	0.075	0.0000e+00
865	0.85	0.	0.1	0.0000e+00
866	0.85	0.025	0.	4.5277e+06
867	0.85	0.025	0.025	4.4789e+06
868	0.85	0.025	0.05	4.4693e+06
869	0.85	0.025	0.075	4.4418e+06
870	0.85	0.025	0.1	4.4928e+06
871	0.85	0.05	0.	8.9686e+06
872	0.85	0.05	0.025	8.9162e+06
873	0.85	0.05	0.05	9.0245e+06
874	0.85	0.05	0.075	8.9757e+06
875	0.85	0.05	0.1	8.9419e+06
876	0.875	-0.05	0.	-7.4750e+06
877	0.875	-0.05	0.025	-7.5482e+06
878	0.875	-0.05	0.05	-7.5271e+06
879	0.875	-0.05	0.075	-7.4941e+06
880	0.875	-0.05	0.1	-7.5279e+06
881	0.875	-0.025	0.	-3.7239e+06
882	0.875	-0.025	0.025	-3.7507e+06
883	0.875	-0.025	0.05	-3.7533e+06
884	0.875	-0.025	0.075	-3.7394e+06
885	0.875	-0.025	0.1	-3.7598e+06
886	0.875	0.	0.	0.0000e+00
887	0.875	0.	0.025	0.0000e+00
888	0.875	0.	0.05	0.0000e+00
889	0.875	0.	0.075	0.0000e+00
890	0.875	0.	0.1	0.0000e+00
891	0.875	0.025	0.	3.6814e+06
892	0.875	0.025	0.025	3.7361e+06
893	0.875	0.025	0.05	3.7731e+06
894	0.875	0.025	0.075	3.7429e+06
895	0.875	0.025	0.1	3.7170e+06
896	0.875	0.05	0.	7.4508e+06
897	0.875	0.05	0.025	7.5462e+06
898	0.875	0.05	0.05	7.4135e+06
899	0.875	0.05	0.075	7.5508e+06
900	0.875	0.05	0.1	7.4975e+06
901	0.9	-0.05	0.	-5.9571e+06
902	0.9	-0.05	0.025	-5.9790e+06
903	0.9	-0.05	0.05	-5.9634e+06
904	0.9	-0.05	0.075	-6.0312e+06
905	0.9	-0.05	0.1	-6.0264e+06
906	0.9	-0.025	0.	-2.9691e+06
907	0.9	-0.025	0.025	-2.9927e+06
908	0.9	-0.025	0.05	-2.9845e+06
909	0.9	-0.025	0.075	-3.0233e+06
910	0.9	-0.025	0.1	-2.9757e+06
911	0.9	0.	0.	0.0000e+00
912	0.9	0.	0.025	0.0000e+00
913	0.9	0.	0.05	0.0000e+00
914	0.9	0.	0.075	0.0000e+00
915	0.9	0.	0.1	0.0000e+00
916	0.9	0.025	0.	2.9771e+06
917	0.9	0.025	0.025	3.0017e+06
918	0.9	0.025	0.05	2.9779e+06
919	0.9	0.025	0.075	2.9608e+06
920	0.9	0.025	0.1	2.9932e+06
921	0.9	0.05	0.	5.9351e+06
922	0.9	0.05	0.025	5.9729e+06
923	0.9	0.05	0.05	5.9673e+06
924	0.9	0.05	0.075	5.9686e+06
925	0.9	0.05	0.1	6.0720e+06
926	0.925	-0.05	0.	-4.5015e+06
927	0.925	-0.05	0.025	-4.5066e+06
928	0.925	-0.05	0.05	-4.4520e+06
929	0.925	-0.05	0.075	-4.4823e+06
930	0.925	-0.05	0.1	-4.5058e+06
931	0.925	-0.025	0.	-2.2362e+06
932	0.925	-0.025	0.025	-2.2623e+06
933	0.925	-0.025	0.05	-2.2338e+06
934	0.925	-0.025	0.075	-2.2461e+06
935	0.925	-0.025	0.1	-2.2421e+06
936	0.925	0.	0.	0.0000e+00
937	0.925	0.	0.025	0.0000e+00
938	0.925	0.	0.05	0.0000e+00
939	0.925	0.	0.075	0.0000e+00
940	0.925	0.	0.1	0.0000e+00
941	0.925	0.025	0.	2.2565e+06
942	0.925	0.025	0.025	2.2532e+06
943	0.925	0.025	0.05	2.2488e+06
944	0.925	0.025	0.075	2.2442e+06
945	0.925	0.025	0.1	2.2608e+06
946	0.925	0.05	0.	4.4936e+06
947	0.925	0.05	0.025	4.4917e+06
948	0.925	0.05	0.05	4.5028e+06
949	0.925	0.05	0.075	4.5458e+06
950	0.925	0.05	0.1	4.4638e+06
951	0.95	-0.05	0.	-3.0139e+06
952	0.95	-0.05	0.025	-2.9659e+06
953	0.95	-0.05	0.05	-3.0039e+06
954	0.95	-0.05	0.075	-3.0284e+06
955	0.95	-0.05	0.1	-3.0088e+06
956	0.95	-0.025	0.	-1.5015e+06
957	0.95	-0.025	0.025	-1.4950e+06
958	0.95	-0.025	0.05	-1.5003e+06
959	0.95	-0.025	0.075	-1.4977e+06
960	0.95	-0.025	0.1	-1.4929e+06
961	0.95	0.	0.	0.0000e+00
962	0.95	0.	0.025	0.0000e+00
963	0.95	0.	0.05	0.0000e+00
964	0.95	0.	0.075	0.0000e+00
965	0.95	0.	0.1	0.0000e+00
966	0.95	0.025	0.	1.5035e+06
967	0.95	0.025	0.025	1.5049e+06
968	0.95	0.025	0.05	1.5021e+06
969	0.95	0.025	0.075	1.5087e+06
970	0.95	0.025	0.1	1.5008e+06
971	0.95	0.05	0.	3.0071e+06
972	0.95	0.05	0.025	3.0055e+06
973	0.95	0.05	0.05	2.9984e+06
974	0.95	0.05	0.075	2.9904e+06
975	0.95	0.05	0.1	3.0399e+06
976	0.975	-0.05	0.	-1.4959e+06
977	0.975	-0.05	0.025	-1.4940e+06
978	0.975	-0.05	0.05	-1.5039e+06
979	0.975	-0.05	0.075	-1.5023e+06
980	0.975	-0.05	0.1	-1.4874e+06
981	0.975	-0.025	0.	-7.5505e+05
982	0.975	-0.025	0.025	-7.4958e+05
983	0.975	-0.025	0.05	-7.4500e+05
984	0.975	-0.025	0.075	-7.5535e+05
985	0.975	-0.025	0.1	-7.5282e+05
986	0.975	0.	0.	0.0000e+00
987	0.975	0.	0.025	0.0000e+00
988	0.975	0.	0.05	0.0000e+00
989	0.975	0.	0.075	0.0000e+00
990	0.975	0.	0.1	0.0000e+00
991	0.975	0.025	0.	7.5072e+05
992	0.975	0.025	0.025	7.4987e+05
993	0.975	0.025	0.05	7.4703e+05
994	0.975	0.025	0.075	7.5262e+05
995	0.975	0.025	0.1	7.5214e+05
996	0.975	0.05	0.	1.5001e+06
997	0.975	0.05	0.025	1.4929e+06
998	0.975	0.05	0.05	1.5012e+06
999	0.975	0.05	0.075	1.4994e+06
1000	0.975	0.05	0.1	1.4880e+06
1001	1	-0.05	0.	0.0000e+00
1002	1	-0.05	0.025	0.0000e+00
1003	1	-0.05	0.05	0.0000e+00
1004	1	-0.05	0.075	0.0000e+00
1005	1	-0.05	0.1	0.0000e+00
1006	1	-0.025	0.	0.0000e+00
1007	1	-0.025	0.025	0.0000e+00
1008	1	-0.025	0.05	0.0000e+00
1009	1	-0.025	0.075	0.0000e+00
1010	1	-0.025	0.1	0.0000e+00
1011	1	0.	0.	0.0000e+00
1012	1	0.	0.025	0.0000e+00
1013	1	0.	0.05	0.0000e+00
1014	1	0.	0.075	0.0000e+00
1015	1	0.	0.1	0.0000e+00
1016	1	0.025	0.	0.0000e+00
1017	1	0.025	0.025	0.0000e+00
1018	1	0.025	0.05	0.0000e+00
1019	1	0.025	0.075	0.0000e+00
1020	1	0.025	0.1	0.0000e+00
1021	1	0.05	0.	0.0000e+00
1022	1	0.05	0.025	0.0000e+00
1023	1	0.05	0.05	0.0000e+00
1024	1	0.05	0.075	0.0000e+00
1025	1	0.05	0.1	0.0000e+00
