Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
607	0.6	-0.025	0.025	-8.6493e-04
608	0.6	-0.025	0.05	-8.6071e-04
609	0.6	-0.025	0.075	-8.6338e-04
610	0.6	-0.025	0.1	-8.6555e-04
611	0.6	0.	0.	-8.6052e-04
612	0.6	0.	0.025	-8.6158e-04
613	0.6	0.	0.05	-8.6280e-04
614	0.6	0.	0.075	-8.5906e-04
615	0.6	0.	0.1	-8.6254e-04
616	0.6	0.025	0.	-8.6441e-04
617	0.6	0.025	0.025	-8.6262e-04
618	0.6	0.025	0.05	-8.6306e-04
619	0.6	0.025	0.075	-8.6393e-04
620	0.6	0.025	0.1	-8.6173e-04
621	0.6	0.05	0.	-8.6639e-04
622	0.6	0.05	0.025	-8.6896e-04
623	0.6	0.05	0.05	-8.6240e-04
624	0.6	0.05	0.075	-8.6568e-04
625	0.6	0.05	0.1	-8.6317e-04
626	0.625	-0.05	0.	-9.2909e-04
627	0.625	-0.05	0.025	-9.3354e-04
628	0.625	-0.05	0.05	-9.2962e-04
629	0.625	-0.05	0.075	-9.2115e-04
630	0.625	-0.05	0.1	-9.2942e-04
631	0.625	-0.025	0.	-9.3231e-04
632	0.625	-0.025	0.025	-9.2691e-04
633	0.625	-0.025	0.05	-9.3143e-04
634	0.625	-0.025	0.075	-9.2517e-04
635	0.625	-0.025	0.1	-9.2222e-04
636	0.625	0.	0.	-9.2826e-04
637	0.625	0.	0.025	-9.2122e-04
638	0.625	0.	0.05	-9.2684e-04
639	0.625	0.	0.075	-9.3251e-04
640	0.625	0.	0.1	-9.2065e-04
641	0.625	0.025	0.	-9.2299e-04
642	0.625	0.025	0.025	-9.2390e-04
643	0.625	0.025	0.05	-9.2750e-04
644	0.625	0.025	0.075	-9.2638e-04
645	0.625	0.025	0.1	-9.3293e-04
646	0.625	0.05	0.	-9.3128e-04
647	0.625	0.05	0.025	-9.2957e-04
648	0.625	0.05	0.05	-9.2827e-04
649	0.625	0.05	0.075	-9.2919e-04
650	0.625	0.05	0.1	-9.2454e-04
651	0.65	-0.05	0.	-9.9628e-04
652	0.65	-0.05	0.025	-9.8846e-04
653	0.65	-0.05	0.05	-9.9619e-04
654	0.65	-0.05	0.075	-9.9759e-04
655	0.65	-0.05	0.1	-9.9371e-04
656	0.65	-0.025	0.	-9.9218e-04
657	0.65	-0.025	0.025	-9.9446e-04
658	0.65	-0.025	0.05	-9.8151e-04
659	0.65	-0.025	0.075	-9.9408e-04
660	0.65	-0.025	0.1	-9.9242e-04
661	0.65	0.	0.	-9.9267e-04
662	0.65	0.	0.025	-9.9568e-04
663	0.65	0.	0.05	-9.9258e-04
664	0.65	0.	0.075	-9.8835e-04
665	0.65	0.	0.1	-9.9231e-04
666	0.65	0.025	0.	-9.9314e-04
667	0.65	0.025	0.025	-9.9333e-04
668	0.65	0.025	0.05	-9.9352e-04
669	0.65	0.025	0.075	-9.9700e-04
670	0.65	0.025	0.1	-9.8856e-04
671	0.65	0.05	0.	-9.9357e-04
672	0.65	0.05	0.025	-9.9800e-04
673	0.65	0.05	0.05	-9.8599e-04
674	0.65	0.05	0.075	-9.9359e-04
675	0.65	0.05	0.1	-9.9055e-04
676	0.675	-0.05	0.	-1.0578e-03
677	0.675	-0.05	0.025	-1.0555e-03
678	0.675	-0.05	0.05	-1.0586e-03
679	0.675	-0.05	0.075	-1.0671e-03
680	0.675	-0.05	0.1	-1.0540e-03
681	0.675	-0.025	0.	-1.0544e-03
682	0.675	-0.025	0.025	-1.0538e-03
683	0.675	-0.025	0.05	-1.0666e-03
684	0.675	-0.025	0.075	-1.0574e-03
685	0.675	-0.025	0.1	-1.0592e-03
686	0.675	0.	0.	-1.0576e-03
687	0.675	0.	0.025	-1.0553e-03
688	0.675	0.	0.05	-1.0583e-03
689	0.675	0.	0.075	-1.0697e-03
690	0.675	0.	0.1	-1.0652e-03
691	0.675	0.025	0.	-1.0557e-03
692	0.675	0.025	0.025	-1.0621e-03
693	0.675	0.025	0.05	-1.0558e-03
694	0.675	0.025	0.075	-1.0518e-03
695	0.675	0.025	0.1	-1.0636e-03
696	0.675	0.05	0.	-1.0642e-03
697	0.675	0.05	0.025	-1.0638e-03
698	0.675	0.05	0.05	-1.0573e-03
699	0.675	0.05	0.075	-1.0586e-03
700	0.675	0.05	0.1	-1.0625e-03
701	0.7	-0.05	0.	-1.1288e-03
702	0.7	-0.05	0.025	-1.1252e-03
703	0.7	-0.05	0.05	-1.1197e-03
704	0.7	-0.05	0.075	-1.1275e-03
705	0.7	-0.05	0.1	-1.1319e-03
706	0.7	-0.025	0.	-1.1216e-03
707	0.7	-0.025	0.025	-1.1299e-03
708	0.7	-0.025	0.05	-1.1285e-03
709	0.7	-0.025	0.075	-1.1304e-03
710	0.7	-0.025	0.1	-1.1309e-03
711	0.7	0.	0.	-1.1239e-03
712	0.7	0.	0.025	-1.1197e-03
713	0.7	0.	0.05	-1.1246e-03
714	0.7	0.	0.075	-1.1310e-03
715	0.7	0.	0.1	-1.1246e-03
716	0.7	0.025	0.	-1.1239e-03
717	0.7	0.025	0.025	-1.1188e-03
718	0.7	0.025	0.05	-1.1349e-03
719	0.7	0.025	0.075	-1.1307e-03
720	0.7	0.025	0.1	-1.1305e-03
721	0.7	0.05	0.	-1.1314e-03
722	0.7	0.05	0.025	-1.1296e-03
723	0.7	0.05	0.05	-1.1259e-03
724	0.7	0.05	0.075	-1.1263e-03
725	0.7	0.05	0.1	-1.1251e-03
726	0.725	-0.05	0.	-1.2084e-03
727	0.725	-0.05	0.025	-1.1985e-03
728	0.725	-0.05	0.05	-1.1936e-03
729	0.725	-0.05	0.075	-1.1980e-03
730	0.725	-0.05	0.1	-1.1910e-03
731	0.725	-0.025	0.	-1.2030e-03
732	0.725	-0.025	0.025	-1.1926e-03
733	0.725	-0.025	0.05	-1.1982e-03
734	0.725	-0.025	0.075	-1.2009e-03
735	0.725	-0.025	0.1	-1.1976e-03
736	0.725	0.	0.	-1.1962e-03
737	0.725	0.	0.025	-1.1958e-03
738	0.725	0.	0.05	-1.1955e-03
739	0.725	0.	0.075	-1.1930e-03
740	0.725	0.	0.1	-1.1936e-03
741	0.725	0.025	0.	-1.2029e-03
742	0.725	0.025	0.025	-1.1953e-03
743	0.725	0.025	0.05	-1.1920e-03
744	0.725	0.025	0.075	-1.1933e-03
745	0.725	0.025	0.1	-1.2011e-03
746	0.725	0.05	0.	-1.1990e-03
747	0.725	0.05	0.025	-1.1985e-03
748	0.725	0.05	0.05	-1.1946e-03
749	0.725	0.05	0.075	-1.1985e-03
750	0.725	0.05	0.1	-1.1927e-03
751	0.75	-0.05	0.	-1.2643e-03
752	0.75	-0.05	0.025	-1.2705e-03
753	0.75	-0.05	0.05	-1.2701e-03
754	0.75	-0.05	0.075	-1.2607e-03
755	0.75	-0.05	0.1	-1.2613e-03
756	0.75	-0.025	0.	-1.2662e-03
757	0.75	-0.025	0.025	-1.2744e-03
758	0.75	-0.025	0.05	-1.2559e-03
759	0.75	-0.025	0.075	-1.2670e-03
760	0.75	-0.025	0.1	-1.2587e-03
761	0.75	0.	0.	-1.2624e-03
762	0.75	0.	0.025	-1.2638e-03
763	0.75	0.	0.05	-1.2635e-03
764	0.75	0.	0.075	-1.2629e-03
765	0.75	0.	0.1	-1.2657e-03
766	0.75	0.025	0.	-1.2629e-03
767	0.75	0.025	0.025	-1.2582e-03
768	0.75	0.025	0.05	-1.2696e-03
769	0.75	0.025	0.075	-1.2694e-03
770	0.75	0.025	0.1	-1.2699e-03
771	0.75	0.05	0.	-1.2578e-03
772	0.75	0.05	0.025	-1.2671e-03
773	0.75	0.05	0.05	-1.2690e-03
774	0.75	0.05	0.075	-1.2604e-03
775	0.75	0.05	0.1	-1.2657e-03
776	0.775	-0.05	0.	-1.3358e-03
777	0.775	-0.05	0.025	-1.3462e-03
778	0.775	-0.05	0.05	-1.3467e-03
779	0.775	-0.05	0.075	-1.3275e-03
780	0.775	-0.05	0.1	-1.3497e-03
781	0.775	-0.025	0.	-1.3315e-03
782	0.775	-0.025	0.025	-1.3416e-03
783	0.775	-0.025	0.05	-1.3416e-03
784	0.775	-0.025	0.075	-1.3311e-03
785	0.775	-0.025	0.1	-1.3390e-03
786	0.775	0.	0.	-1.3358e-03
787	0.775	0.	0.025	-1.3394e-03
788	0.775	0.	0.05	-1.3376e-03
789	0.775	0.	0.075	-1.3428e-03
790	0.775	0.	0.1	-1.3368e-03
791	0.775	0.025	0.	-1.3355e-03
792	0.775	0.025	0.025	-1.3422e-03
793	0.775	0.025	0.05	-1.3395e-03
794	0.775	0.025	0.075	-1.3403e-03
795	0.775	0.025	0.1	-1.3328e-03
796	0.775	0.05	0.	-1.3308e-03
797	0.775	0.05	0.025	-1.3334e-03
798	0.775	0.05	0.05	-1.3331e-03
799	0.775	0.05	0.075	-1.3406e-03
800	0.775	0.05	0.1	-1.3416e-03
801	0.8	-0.05	0.	-1.4071e-03
802	0.8	-0.05	0.025	-1.4161e-03
803	0.8	-0.05	0.05	-1.4157e-03
804	0.8	-0.05	0.075	-1.4094e-03
805	0.8	-0.05	0.1	-1.4034e-03
806	0.8	-0.025	0.	-1.4169e-03
807	0.8	-0.025	0.025	-1.4077e-03
808	0.8	-0.025	0.05	-1.4087e-03
809	0.8	-0.025	0.075	-1.4061e-03
810	0.8	-0.025	0.1	-1.4030e-03
811	0.8	0.	0.	-1.3997e-03
812	0.8	0.	0.025	-1.4116e-03
813	0.8	0.	0.05	-1.4036e-03
814	0.8	0.	0.075	-1.4252e-03
815	0.8	0.	0.1	-1.4019e-03
816	0.8	0.025	0.	-1.4009e-03
817	0.8	0.025	0.025	-1.4109e-03
818	0.8	0.025	0.05	-1.4166e-03
819	0.8	0.025	0.075	-1.4084e-03
820	0.8	0.025	0.1	-1.4112e-03
821	0.8	0.05	0.	-1.3976e-03
822	0.8	0.05	0.025	-1.4042e-03
823	0.8	0.05	0.05	-1.4020e-03
824	0.8	0.05	0.075	-1.3973e-03
825	0.8	0.05	0.1	-1.4087e-03
826	0.825	-0.05	0.	-1.4671e-03
827	0.825	-0.05	0.025	-1.4725e-03
828	0.825	-0.05	0.05	-1.4772e-03
829	0.825	-0.05	0.075	-1.4754e-03
830	0.825	-0.05	0.1	-1.4827e-03
831	0.825	-0.025	0.	-1.4822e-03
832	0.825	-0.025	0.025	-1.4857e-03
833	0.825	-0.025	0.05	-1.4848e-03
834	0.825	-0.025	0.075	-1.4871e-03
835	0.825	-0.025	0.1	-1.4803e-03
836	0.825	0.	0.	-1.4822e-03
837	0.825	0.	0.025	-1.4834e-03
838	0.825	0.	0.05	-1.4812e-03
839	0.825	0.	0.075	-1.4780e-03
840	0.825	0.	0.1	-1.4784e-03
841	0.825	0.025	0.	-1.4755e-03
842	0.825	0.025	0.025	-1.4829e-03
843	0.825	0.025	0.05	-1.4798e-03
844	0.825	0.025	0.075	-1.4764e-03
845	0.825	0.025	0.1	-1.4764e-03
846	0.825	0.05	0.	-1.4732e-03
847	0.825	0.05	0.025	-1.4862e-03
848	0.825	0.05	0.05	-1.4808e-03
849	0.825	0.05	0.075	-1.4753e-03
850	0.825	0.05	0.1	-1.4851e-03
851	0.85	-0.05	0.	-1.5499e-03
852	0.85	-0.05	0.025	-1.5446e-03
853	0.85	-0.05	0.05	-1.5597e-03
854	0.85	-0.05	0.075	-1.5500e-03
855	0.85	-0.05	0.1	-1.5508e-03
856	0.85	-0.025	0.	-1.5536e-03
857	0.85	-0.025	0.025	-1.5605e-03
858	0.85	-0.025	0.05	-1.5535e-03
859	0.85	-0.025	0.075	-1.5459e-03
860	0.85	-0.025	0.1	-1.5568e-03
861	0.85	0.	0.	-1.5504e-03
862	0.85	0.	0.025	-1.5651e-03
863	0.85	0.	0.05	-1.5534e-03
864	0.85	0.	0.075	-1.5395e-03
865	0.85	0.	0.1	-1.5556e-03
866	0.85	0.025	0.	-1.5655e-03
867	0.85	0.025	0.025	-1.5632e-03
868	0.85	0.025	0.05	-1.5648e-03
869	0.85	0.025	0.075	-1.5470e-03
870	0.85	0.025	0.1	-1.5590e-03
871	0.85	0.05	0.	-1.5489e-03
872	0.85	0.05	0.025	-1.5548e-03
873	0.85	0.05	0.05	-1.5455e-03
874	0.85	0.05	0.075	-1.5494e-03
875	0.85	0.05	0.1	-1.5492e-03
876	0.875	-0.05	0.	-1.6328e-03
877	0.875	-0.05	0.025	-1.6322e-03
878	0.875	-0.05	0.05	-1.6288e-03
879	0.875	-0.05	0.075	-1.6182e-03
880	0.875	-0.05	0.1	-1.6249e-03
881	0.875	-0.025	0.	-1.6221e-03
882	0.875	-0.025	0.025	-1.6326e-03
883	0.875	-0.025	0.05	-1.6346e-03
884	0.875	-0.025	0.075	-1.6338e-03
885	0.875	-0.025	0.1	-1.6220e-03
886	0.875	0.	0.	-1.6091e-03
887	0.875	0.	0.025	-1.6155e-03
888	0.875	0.	0.05	-1.6362e-03
889	0.875	0.	0.075	-1.6243e-03
890	0.875	0.	0.1	-1.6221e-03
891	0.875	0.025	0.	-1.6376e-03
892	0.875	0.025	0.025	-1.6352e-03
893	0.875	0.025	0.05	-1.6271e-03
894	0.875	0.025	0.075	-1.6250e-03
895	0.875	0.025	0.1	-1.6261e-03
896	0.875	0.05	0.	-1.6284e-03
897	0.875	0.05	0.025	-1.6374e-03
898	0.875	0.05	0.05	-1.6297e-03
899	0.875	0.05	0.075	-1.6317e-03
900	0.875	0.05	0.1	-1.6346e-03
901	0.9	-0.05	0.	-1.6930e-03
902	0.9	-0.05	0.025	-1.7061e-03
903	0.9	-0.05	0.05	-1.6990e-03
904	0.9	-0.05	0.075	-1.6839e-03
905	0.9	-0.05	0.1	-1.6865e-03
906	0.9	-0.025	0.	-1.6941e-03
907	0.9	-0.025	0.025	-1.7046e-03
908	0.9	-0.025	0.05	-1.7018e-03
909	0.9	-0.025	0.075	-1.7023e-03
910	0.9	-0.025	0.1	-1.7143e-03
911	0.9	0.	0.	-1.6924e-03
912	0.9	0.	0.025	-1.7008e-03
913	0.9	0.	0.05	-1.7031e-03
914	0.9	0.	0.075	-1.6960e-03
915	0.9	0.	0.1	-1.7012e-03
916	0.9	0.025	0.	-1.6901e-03
917	0.9	0.025	0.025	-1.7106e-03
918	0.9	0.025	0.05	-1.6964e-03
919	0.9	0.025	0.075	-1.7148e-03
920	0.9	0.025	0.1	-1.7008e-03
921	0.9	0.05	0.	-1.7080e-03
922	0.9	0.05	0.025	-1.7006e-03
923	0.9	0.05	0.05	-1.7008e-03
924	0.9	0.05	0.075	-1.6970e-03
925	0.9	0.05	0.1	-1.7018e-03
926	0.925	-0.05	0.	-1.7777e-03
927	0.925	-0.05	0.025	-1.7699e-03
928	0.925	-0.05	0.05	-1.7745e-03
929	0.925	-0.05	0.075	-1.7711e-03
930	0.925	-0.05	0.1	-1.7918e-03
931	0.925	-0.025	0.	-1.7748e-03
932	0.925	-0.025	0.025	-1.7864e-03
933	0.925	-0.025	0.05	-1.7740e-03
934	0.925	-0.025	0.075	-1.7773e-03
935	0.925	-0.025	0.1	-1.7660e-03
936	0.925	0.	0.	-1.7722e-03
937	0.925	0.	0.025	-1.7769e-03
938	0.925	0.	0.05	-1.7867e-03
939	0.925	0.	0.075	-1.7770e-03
940	0.925	0.	0.1	-1.7852e-03
941	0.925	0.025	0.	-1.7800e-03
942	0.925	0.025	0.025	-1.7870e-03
943	0.925	0.025	0.05	-1.7750e-03
944	0.925	0.025	0.075	-1.7924e-03
945	0.925	0.025	0.1	-1.7720e-03
946	0.925	0.05	0.	-1.7700e-03
947	0.925	0.05	0.025	-1.7668e-03
948	0.925	0.05	0.05	-1.7920e-03
949	0.925	0.05	0.075	-1.7812e-03
950	0.925	0.05	0.1	-1.7730e-03
951	0.95	-0.05	0.	-1.8594e-03
952	0.95	-0.05	0.025	-1.8552e-03
953	0.95	-0.05	0.05	-1.8647e-03
954	0.95	-0.05	0.075	-1.8387e-03
955	0.95	-0.05	0.1	-1.8482e-03
956	0.95	-0.025	0.	-1.8467e-03
957	0.95	-0.025	0.025	-1.8355e-03
958	0.95	-0.025	0.05	-1.8580e-03
959	0.95	-0.025	0.075	-1.8481e-03
960	0.95	-0.025	0.1	-1.8556e-03
961	0.95	0.	0.	-1.8676e-03
962	0.95	0.	0.025	-1.8475e-03
963	0.95	0.	0.05	-1.8470e-03
964	0.95	0.	0.075	-1.8510e-03
965	0.95	0.	0.1	-1.8574e-03
966	0.95	0.025	0.	-1.8459e-03
967	0.95	0.025	0.025	-1.8455e-03
968	0.95	0.025	0.05	-1.8579e-03
969	0.95	0.025	0.075	-1.8529e-03
970	0.95	0.025	0.1	-1.8350e-03
971	0.95	0.05	0.	-1.8411e-03
972	0.95	0.05	0.025	-1.8612e-03
973	0.95	0.05	0.05	-1.8531e-03
974	0.95	0.05	0.075	-1.8445e-03
975	0.95	0.05	0.1	-1.8489e-03
976	0.975	-0.05	0.	-1.9251e-03
977	0.975	-0.05	0.025	-1.9307e-03
978	0.975	-0.05	0.05	-1.9146e-03
979	0.975	-0.05	0.075	-1.9185e-03
980	0.975	-0.05	0.1	-1.9271e-03
981	0.975	-0.025	0.	-1.9242e-03
982	0.975	-0.025	0.025	-1.9294e-03
983	0.975	-0.025	0.05	-1.9155e-03
984	0.975	-0.025	0.075	-1.9278e-03
985	0.975	-0.025	0.1	-1.9334e-03
986	0.975	0.	0.	-1.9288e-03
987	0.975	0.	0.025	-1.9261e-03
988	0.975	0.	0.05	-1.9243e-03
989	0.975	0.	0.075	-1.9186e-03
990	0.975	0.	0.1	-1.9245e-03
991	0.975	0.025	0.	-1.9347e-03
992	0.975	0.025	0.025	-1.9241e-03
993	0.975	0.025	0.05	-1.9182e-03
994	0.975	0.025	0.075	-1.9212e-03
995	0.975	0.025	0.1	-1.9266e-03
996	0.975	0.05	0.	-1.9221e-03
997	0.975	0.05	0.025	-1.9288e-03
998	0.975	0.05	0.05	-1.9290e-03
999	0.975	0.05	0.075	-1.9319e-03
1000	0.975	0.05	0.1	-1.9360e-03
1001	1	-0.05	0.	-2.0080e-03
1002	1	-0.05	0.025	-1.9925e-03
1003	1	-0.05	0.05	-1.9928e-03
1004	1	-0.05	0.075	-1.9994e-03
1005	1	-0.05	0.1	-1.9964e-03
1006	1	-0.025	0.	-1.9909e-03
1007	1	-0.025	0.025	-1.9965e-03
1008	1	-0.025	0.05	-1.9962e-03
1009	1	-0.025	0.075	-1.9946e-03
1010	1	-0.025	0.1	-1.9975e-03
1011	1	0.	0.	-2.0094e-03
1012	1	0.	0.025	-2.0016e-03
1013	1	0.	0.05	-2.0198e-03
1014	1	0.	0.075	-2.0014e-03
1015	1	0.	0.1	-1.9977e-03
1016	1	0.025	0.	-2.0000e-03
1017	1	0.025	0.025	-2.0021e-03
1018	1	0.025	0.05	-2.0035e-03
1019	1	0.025	0.075	-2.0166e-03
1020	1	0.025	0.1	-1.9932e-03
1021	1	0.05	0.	-2.0069e-03
1022	1	0.05	0.025	-2.0017e-03
1023	1	0.05	0.05	-1.9874e-03
1024	1	0.05	0.075	-2.0062e-03
1025	1	0.05	0.1	-2.0101e-03
