Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
623	0.6	0.05	0.05	4.7587e+07
624	0.6	0.05	0.075	4.8043e+07
625	0.6	0.05	0.1	4.7972e+07
626	0.625	-0.05	0.	-4.5319e+07
627	0.625	-0.05	0.025	-4.5544e+07
628	0.625	-0.05	0.05	-4.5123e+07
629	0.625	-0.05	0.075	-4.4812e+07
630	0.625	-0.05	0.1	-4.5175e+07
631	0.625	-0.025	0.	-2.2501e+07
632	0.625	-0.025	0.025	-2.2468e+07
633	0.625	-0.025	0.05	-2.2384e+07
634	0.625	-0.025	0.075	-2.2437e+07
635	0.625	-0.025	0.1	-2.2476e+07
636	0.625	0.	0.	0.0000e+00
637	0.625	0.	0.025	0.0000e+00
638	0.625	0.	0.05	0.0000e+00
639	0.625	0.	0.075	0.0000e+00
640	0.625	0.	0.1	0.0000e+00
641	0.625	0.025	0.	2.2459e+07
642	0.625	0.025	0.025	2.2360e+07
643	0.625	0.025	0.05	2.2423e+07
644	0.625	0.025	0.075	2.2406e+07
645	0.625	0.025	0.1	2.2154e+07
646	0.625	0.05	0.	4.4728e+07
647	0.625	0.05	0.025	4.5433e+07
648	0.625	0.05	0.05	4.5100e+07
649	0.625	0.05	0.075	4.4898e+07
650	0.625	0.05	0.1	4.5108e+07
651	0.65	-0.05	0.	-4.1508e+07
652	0.65	-0.05	0.025	-4.2071e+07
653	0.65	-0.05	0.05	-4.2322e+07
654	0.65	-0.05	0.075	-4.1969e+07
655	0.65	-0.05	0.1	-4.1553e+07
656	0.65	-0.025	0.	-2.0948e+07
657	0.65	-0.025	0.025	-2.1161e+07
658	0.65	-0.025	0.05	-2.1033e+07
659	0.65	-0.025	0.075	-2.0821e+07
660	0.65	-0.025	0.1	-2.1298e+07
661	0.65	0.	0.	0.0000e+00
662	0.65	0.	0.025	0.0000e+00
663	0.65	0.	0.05	0.0000e+00
664	0.65	0.	0.075	0.0000e+00
665	0.65	0.	0.1	0.0000e+00
666	0.65	0.025	0.	2.1080e+07
667	0.65	0.025	0.025	2.1163e+07
668	0.65	0.025	0.05	2.0951e+07
669	0.65	0.025	0.075	2.0873e+07
670	0.65	0.025	0.1	2.1060e+07
671	0.65	0.05	0.	4.2128e+07
672	0.65	0.05	0.025	4.2061e+07
673	0.65	0.05	0.05	4.2069e+07
674	0.65	0.05	0.075	4.1972e+07
675	0.65	0.05	0.1	4.2025e+07
676	0.675	-0.05	0.	-3.8957e+07
677	0.675	-0.05	0.025	-3.9250e+07
678	0.675	-0.05	0.05	-3.9521e+07
679	0.675	-0.05	0.075	-3.9042e+07
680	0.675	-0.05	0.1	-3.8998e+07
681	0.675	-0.025	0.	-1.9530e+07
682	0.675	-0.025	0.025	-1.9423e+07
683	0.675	-0.025	0.05	-1.9590e+07
684	0.675	-0.025	0.075	-1.9552e+07
685	0.675	-0.025	0.1	-1.9451e+07
686	0.675	0.	0.	0.0000e+00
687	0.675	0.	0.025	0.0000e+00
688	0.675	0.	0.05	0.0000e+00
689	0.675	0.	0.075	0.0000e+00
690	0.675	0.	0.1	0.0000e+00
691	0.675	0.025	0.	1.9612e+07
692	0.675	0.025	0.025	1.9597e+07
693	0.675	0.025	0.05	1.9487e+07
694	0.675	0.025	0.075	1.9445e+07
695	0.675	0.025	0.1	1.9500e+07
696	0.675	0.05	0.	3.9085e+07
697	0.675	0.05	0.025	3.9113e+07
698	0.675	0.05	0.05	3.9071e+07
699	0.675	0.05	0.075	3.8979e+07
700	0.675	0.05	0.1	3.9233e+07
701	0.7	-0.05	0.	-3.5854e+07
702	0.7	-0.05	0.025	-3.6536e+07
703	0.7	-0.05	0.05	-3.6165e+07
704	0.7	-0.05	0.075	-3.5756e+07
705	0.7	-0.05	0.1	-3.6040e+07
706	0.7	-0.025	0.	-1.8083e+07
707	0.7	-0.025	0.025	-1.7962e+07
708	0.7	-0.025	0.05	-1.7839e+07
709	0.7	-0.025	0.075	-1.7888e+07
710	0.7	-0.025	0.1	-1.8059e+07
711	0.7	0.	0.	0.0000e+00
712	0.7	0.	0.025	0.0000e+00
713	0.7	0.	0.05	0.0000e+00
714	0.7	0.	0.075	0.0000e+00
715	0.7	0.	0.1	0.0000e+00
716	0.7	0.025	0.	1.7947e+07
717	0.7	0.025	0.025	1.7841e+07
718	0.7	0.025	0.05	1.8052e+07
719	0.7	0.025	0.075	1.7913e+07
720	0.7	0.025	0.1	1.7942e+07
721	0.7	0.05	0.	3.6075e+07
722	0.7	0.05	0.025	3.5945e+07
723	0.7	0.05	0.05	3.5848e+07
724	0.7	0.05	0.075	3.5570e+07
725	0.7	0.05	0.1	3.6079e+07
726	0.725	-0.05	0.	-3.3016e+07
727	0.725	-0.05	0.025	-3.2898e+07
728	0.725	-0.05	0.05	-3.2795e+07
729	0.725	-0.05	0.075	-3.3003e+07
730	0.725	-0.05	0.1	-3.3095e+07
731	0.725	-0.025	0.	-1.6510e+07
732	0.725	-0.025	0.025	-1.6662e+07
733	0.725	-0.025	0.05	-1.6570e+07
734	0.725	-0.025	0.075	-1.6489e+07
735	0.725	-0.025	0.1	-1.6573e+07
736	0.725	0.	0.	0.0000e+00
737	0.725	0.	0.025	0.0000e+00
738	0.725	0.	0.05	0.0000e+00
739	0.725	0.	0.075	0.0000e+00
740	0.725	0.	0.1	0.0000e+00
741	0.725	0.025	0.	1.6618e+07
742	0.725	0.025	0.025	1.6531e+07
743	0.725	0.025	0.05	1.6463e+07
744	0.725	0.025	0.075	1.6331e+07
745	0.725	0.025	0.1	1.6275e+07
746	0.725	0.05	0.	3.3411e+07
747	0.725	0.05	0.025	3.3061e+07
748	0.725	0.05	0.05	3.2884e+07
749	0.725	0.05	0.075	3.3069e+07
750	0.725	0.05	0.1	3.2812e+07
751	0.75	-0.05	0.	-2.9940e+07
752	0.75	-0.05	0.025	-2.9831e+07
753	0.75	-0.05	0.05	-2.9746e+07
754	0.75	-0.05	0.075	-2.9621e+07
755	0.75	-0.05	0.1	-2.9712e+07
756	0.75	-0.025	0.	-1.5092e+07
757	0.75	-0.025	0.025	-1.4911e+07
758	0.75	-0.025	0.05	-1.5048e+07
759	0.75	-0.025	0.075	-1.5086e+07
760	0.75	-0.025	0.1	-1.5001e+07
761	0.75	0.	0.	0.0000e+00
762	0.75	0.	0.025	0.0000e+00
763	0.75	0.	0.05	0.0000e+00
764	0.75	0.	0.075	0.0000e+00
765	0.75	0.	0.1	0.0000e+00
766	0.75	0.025	0.	1.5130e+07
767	0.75	0.025	0.025	1.4806e+07
768	0.75	0.025	0.05	1.4961e+07
769	0.75	0.025	0.075	1.5000e+07
770	0.75	0.025	0.1	1.5042e+07
771	0.75	0.05	0.	2.9689e+07
772	0.75	0.05	0.025	2.9686e+07
773	0.75	0.05	0.05	3.0235e+07
774	0.75	0.05	0.075	2.9899e+07
775	0.75	0.05	0.1	2.9732e+07
776	0.775	-0.05	0.	-2.6821e+07
777	0.775	-0.05	0.025	-2.7063e+07
778	0.775	-0.05	0.05	-2.6867e+07
779	0.775	-0.05	0.075	-2.7039e+07
780	0.775	-0.05	0.1	-2.6841e+07
781	0.775	-0.025	0.	-1.3359e+07
782	0.775	-0.025	0.025	-1.3615e+07
783	0.775	-0.025	0.05	-1.3532e+07
784	0.775	-0.025	0.075	-1.3473e+07
785	0.775	-0.025	0.1	-1.3458e+07
786	0.775	0.	0.	0.0000e+00
787	0.775	0.	0.025	0.0000e+00
788	0.775	0.	0.05	0.0000e+00
789	0.775	0.	0.075	0.0000e+00
790	0.775	0.	0.1	0.0000e+00
791	0.775	0.025	0.	1.3533e+07
792	0.775	0.025	0.025	1.3455e+07
793	0.775	0.025	0.05	1.3492e+07
794	0.775	0.025	0.075	1.3453e+07
795	0.775	0.025	0.1	1.3532e+07
796	0.775	0.05	0.	2.6786e+07
797	0.775	0.05	0.025	2.7093e+07
798	0.775	0.05	0.05	2.7050e+07
799	0.775	0.05	0.075	2.6967e+07
800	0.775	0.05	0.1	2.7073e+07
801	0.8	-0.05	0.	-2.3947e+07
802	0.8	-0.05	0.025	-2.3904e+07
803	0.8	-0.05	0.05	-2.4078e+07
804	0.8	-0.05	0.075	-2.4085e+07
805	0.8	-0.05	0.1	-2.3927e+07
806	0.8	-0.025	0.	-1.1957e+07
807	0.8	-0.025	0.025	-1.1987e+07
808	0.8	-0.025	0.05	-1.1960e+07
809	0.8	-0.025	0.075	-1.2110e+07
810	0.8	-0.025	0.1	-1.2023e+07
811	0.8	0.	0.	0.0000e+00
812	0.8	0.	0.025	0.0000e+00
813	0.8	0.	0.05	0.0000e+00
814	0.8	0.	0.075	0.0000e+00
815	0.8	0.	0.1	0.0000e+00
816	0.8	0.025	0.	1.2056e+07
817	0.8	0.025	0.025	1.2028e+07
818	0.8	0.025	0.05	1.1820e+07
819	0.8	0.025	0.075	1.1989e+07
820	0.8	0.025	0.1	1.2009e+07
821	0.8	0.05	0.	2.3951e+07
822	0.8	0.05	0.025	2.4023e+07
823	0.8	0.05	0.05	2.3739e+07
824	0.8	0.05	0.075	2.3592e+07
825	0.8	0.05	0.1	2.3860e+07
826	0.825	-0.05	0.	-2.1036e+07
827	0.825	-0.05	0.025	-2.0594e+07
828	0.825	-0.05	0.05	-2.0894e+07
829	0.825	-0.05	0.075	-2.0758e+07
830	0.825	-0.05	0.1	-2.0969e+07
831	0.825	-0.025	0.	-1.0623e+07
832	0.825	-0.025	0.025	-1.0486e+07
833	0.825	-0.025	0.05	-1.0493e+07
834	0.825	-0.025	0.075	-1.0553e+07
835	0.825	-0.025	0.1	-1.0501e+07
836	0.825	0.	0.	0.0000e+00
837	0.825	0.	0.025	0.0000e+00
838	0.825	0.	0.05	0.0000e+00
839	0.825	0.	0.075	0.0000e+00
840	0.825	0.	0.1	0.0000e+00
841	0.825	0.025	0.	1.0478e+07
842	0.825	0.025	0.025	1.0558e+07
843	0.825	0.025	0.05	1.0479e+07
844	0.825	0.025	0.075	1.0578e+07
845	0.825	0.025	0.1	1.0434e+07
846	0.825	0.05	0.	2.1181e+07
847	0.825	0.05	0.025	2.1059e+07
848	0.825	0.05	0.05	2.0878e+07
849	0.825	0.05	0.075	2.1064e+07
850	0.825	0.05	0.1	2.0918e+07
851	0.85	-0.05	0.	-1.8004e+07
852	0.85	-0.05	0.025	-1.7947e+07
853	0.85	-0.05	0.05	-1.7986e+07
854	0.85	-0.05	0.075	-1.8102e+07
855	0.85	-0.05	0.1	-1.8056e+07
856	0.85	-0.025	0.	-8.9392e+06
857	0.85	-0.025	0.025	-8.9423e+06
858	0.85	-0.025	0.05	-9.0146e+06
859	0.85	-0.025	0.075	-9.0185e+06
860	0.85	-0.025	0.1	-8.9636e+06
861	0.85	0.	0.	0.0000e+00
862	0.85	0.	0.025	0.0000e+00
863	0.85	0.	0.05	0.0000e+00
864	0.85	0.	0.075	0.0000e+00
865	0.85	0.	0.1	0.0000e+00
866	0.85	0.025	0.	8.9821e+06
867	0.85	0.025	0.025	9.0678e+06
868	0.85	0.025	0.05	9.0532e+06
869	0.85	0.025	0.075	9.0019e+06
870	0.85	0.025	0.1	9.0366e+06
871	0.85	0.05	0.	1.8089e+07
872	0.85	0.05	0.025	1.8006e+07
873	0.85	0.05	0.05	1.8043e+07
874	0.85	0.05	0.075	1.8064e+07
875	0.85	0.05	0.1	1.8053e+07
876	0.875	-0.05	0.	-1.4930e+07
877	0.875	-0.05	0.025	-1.4939e+07
878	0.875	-0.05	0.05	-1.4974e+07
879	0.875	-0.05	0.075	-1.4936e+07
880	0.875	-0.05	0.1	-1.4867e+07
881	0.875	-0.025	0.	-7.5304e+06
882	0.875	-0.025	0.025	-7.5156e+06
883	0.875	-0.025	0.05	-7.4397e+06
884	0.875	-0.025	0.075	-7.4892e+06
885	0.875	-0.025	0.1	-7.4917e+06
886	0.875	0.	0.	0.0000e+00
887	0.875	0.	0.025	0.0000e+00
888	0.875	0.	0.05	0.0000e+00
889	0.875	0.	0.075	0.0000e+00
890	0.875	0.	0.1	0.0000e+00
891	0.875	0.025	0.	7.4895e+06
892	0.875	0.025	0.025	7.4853e+06
893	0.875	0.025	0.05	7.4945e+06
894	0.875	0.025	0.075	7.5114e+06
895	0.875	0.025	0.1	7.5719e+06
896	0.875	0.05	0.	1.4856e+07
897	0.875	0.05	0.025	1.5079e+07
898	0.875	0.05	0.05	1.4774e+07
899	0.875	0.05	0.075	1.5125e+07
900	0.875	0.05	0.1	1.4816e+07
901	0.9	-0.05	0.	-1.2175e+07
902	0.9	-0.05	0.025	-1.1972e+07
903	0.9	-0.05	0.05	-1.2093e+07
904	0.9	-0.05	0.075	-1.2078e+07
905	0.9	-0.05	0.1	-1.1969e+07
906	0.9	-0.025	0.	-5.9870e+06
907	0.9	-0.025	0.025	-5.9699e+06
908	0.9	-0.025	0.05	-6.0283e+06
909	0.9	-0.025	0.075	-5.9848e+06
910	0.9	-0.025	0.1	-5.9705e+06
911	0.9	0.	0.	0.0000e+00
912	0.9	0.	0.025	0.0000e+00
913	0.9	0.	0.05	0.0000e+00
914	0.9	0.	0.075	0.0000e+00
915	0.9	0.	0.1	0.0000e+00
916	0.9	0.025	0.	5.9823e+06
917	0.9	0.025	0.025	6.0553e+06
918	0.9	0.025	0.05	5.9926e+06
919	0.9	0.025	0.075	5.9871e+06
920	0.9	0.025	0.1	5.9937e+06
921	0.9	0.05	0.	1.2033e+07
922	0.9	0.05	0.025	1.1926e+07
923	0.9	0.05	0.05	1.2031e+07
924	0.9	0.05	0.075	1.2018e+07
925	0.9	0.05	0.1	1.1871e+07
926	0.925	-0.05	0.	-9.0969e+06
927	0.925	-0.05	0.025	-9.0789e+06
928	0.925	-0.05	0.05	-8.9568e+06
929	0.925	-0.05	0.075	-8.9394e+06
930	0.925	-0.05	0.1	-9.0123e+06
931	0.925	-0.025	0.	-4.4615e+06
932	0.925	-0.025	0.025	-4.5368e+06
933	0.925	-0.025	0.05	-4.4874e+06
934	0.925	-0.025	0.075	-4.5438e+06
935	0.925	-0.025	0.1	-4.4777e+06
936	0.925	0.	0.	0.0000e+00
937	0.925	0.	0.025	0.0000e+00
938	0.925	0.	0.05	0.0000e+00
939	0.925	0.	0.075	0.0000e+00
940	0.925	0.	0.1	0.0000e+00
941	0.925	0.025	0.	4.4850e+06
942	0.925	0.025	0.025	4.4659e+06
943	0.925	0.025	0.05	4.4606e+06
944	0.925	0.025	0.075	4.5158e+06
945	0.925	0.025	0.1	4.5105e+06
946	0.925	0.05	0.	9.0573e+06
947	0.925	0.05	0.025	8.9852e+06
948	0.925	0.05	0.05	8.9227e+06
949	0.925	0.05	0.075	8.8730e+06
950	0.925	0.05	0.1	9.1549e+06
951	0.95	-0.05	0.	-6.0190e+06
952	0.95	-0.05	0.025	-6.0049e+06
953	0.95	-0.05	0.05	-6.0100e+06
954	0.95	-0.05	0.075	-5.9485e+06
955	0.95	-0.05	0.1	-5.9714e+06
956	0.95	-0.025	0.	-3.0314e+06
957	0.95	-0.025	0.025	-3.0119e+06
958	0.95	-0.025	0.05	-2.9863e+06
959	0.95	-0.025	0.075	-2.9779e+06
960	0.95	-0.025	0.1	-2.9907e+06
961	0.95	0.	0.	0.0000e+00
962	0.95	0.	0.025	0.0000e+00
963	0.95	0.	0.05	0.0000e+00
964	0.95	0.	0.075	0.0000e+00
965	0.95	0.	0.1	0.0000e+00
966	0.95	0.025	0.	3.0048e+06
967	0.95	0.025	0.025	2.9770e+06
968	0.95	0.025	0.05	3.0072e+06
969	0.95	0.025	0.075	3.0218e+06
970	0.95	0.025	0.1	3.0025e+06
971	0.95	0.05	0.	5.9713e+06
972	0.95	0.05	0.025	5.9810e+06
973	0.95	0.05	0.05	5.9403e+06
974	0.95	0.05	0.075	5.9952e+06
975	0.95	0.05	0.1	6.0112e+06
976	0.975	-0.05	0.	-2.9839e+06
977	0.975	-0.05	0.025	-3.0349e+06
978	0.975	-0.05	0.05	-3.0143e+06
979	0.975	-0.05	0.075	-2.9677e+06
980	0.975	-0.05	0.1	-2.9681e+06
981	0.975	-0.025	0.	-1.4911e+06
982	0.975	-0.025	0.025	-1.5142e+06
983	0.975	-0.025	0.05	-1.5080e+06
984	0.975	-0.025	0.075	-1.5146e+06
985	0.975	-0.025	0.1	-1.5001e+06
986	0.975	0.	0.	0.0000e+00
987	0.975	0.	0.025	0.0000e+00
988	0.975	0.	0.05	0.0000e+00
989	0.975	0.	0.075	0.0000e+00
990	0.975	0.	0.1	0.0000e+00
991	0.975	0.025	0.	1.5146e+06
992	0.975	0.025	0.025	1.4989e+06
993	0.975	0.025	0.05	1.5120e+06
994	0.975	0.025	0.075	1.4857e+06
995	0.975	0.025	0.1	1.5242e+06
996	0.975	0.05	0.	2.9933e+06
997	0.975	0.05	0.025	3.0127e+06
998	0.975	0.05	0.05	3.0156e+06
999	0.975	0.05	0.075	2.9910e+06
1000	0.975	0.05	0.1	3.0147e+06
1001	1	-0.05	0.	0.0000e+00
1002	1	-0.05	0.025	0.0000e+00
1003	1	-0.05	0.05	0.0000e+00
1004	1	-0.05	0.075	0.0000e+00
1005	1	-0.05	0.1	0.0000e+00
1006	1	-0.025	0.	0.0000e+00
1007	1	-0.025	0.025	0.0000e+00
1008	1	-0.025	0.05	0.0000e+00
1009	1	-0.025	0.075	0.0000e+00
1010	1	-0.025	0.1	0.0000e+00
1011	1	0.	0.	0.0000e+00
1012	1	0.	0.025	0.0000e+00
1013	1	0.	0.05	0.0000e+00
1014	1	0.	0.075	0.0000e+00
1015	1	0.	0.1	0.0000e+00
1016	1	0.025	0.	0.0000e+00
1017	1	0.025	0.025	0.0000e+00
1018	1	0.025	0.05	0.0000e+00
1019	1	0.025	0.075	0.0000e+00
1020	1	0.025	0.1	0.0000e+00
1021	1	0.05	0.	0.0000e+00
1022	1	0.05	0.025	0.0000e+00
1023	1	0.05	0.05	0.0000e+00
1024	1	0.05	0.075	0.0000e+00
1025	1	0.05	0.1	0.0000e+00
